subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_039	netanyahu.jpg.jpg	1	7	1.022412e-02	6.705767e+00	8.000000	30	
subject_039	livnee_zipi.jpg.jpg	2	4	8.277052e+00	4.766747e+00	3.000000	3	
subject_039	zuabi_hanin.jpg.jpg	3	6	1.459386e+01	2.809835e+00	6.000000	28	
subject_039	tibi_ahmed.jpg.jpg	4	3	1.896064e+01	2.235001e+00	7.000000	29	
subject_039	deri_arye.jpg.jpg	5	5	2.274405e+01	1.987506e+00	5.000000	27	
subject_039	yitzhak_rabin.jpg.jpg	6	8	2.627747e+01	3.077969e+00	1.000000	1	
subject_039	rivlin_rubi.jpg.jpg	7	8	3.091089e+01	1.164498e+00	2.000000	2	
subject_039	herzog_yitzhak.jpg.jpg	8	8	3.362761e+01	1.895689e+00	4.000000	4	
