subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_059	shimon_peres.jpg	1	1	1.756796e-02	1	2.533815e+00	34.000000	
subject_059	piron_shai.jpg	2	2	4.101011e+00	2	1.290269e+00	28.000000	
subject_059	mofaz_shaul.jpg	3	2	6.934438e+00	2	4.088106e-01	23.000000	
subject_059	olmert_ehud.jpg	4	2	8.901133e+00	2	3.860721e-01	26.000000	
subject_059	steinitz_yuval.jpg	5	1	1.083453e+01	1	2.526458e-01	35.000000	
subject_059	rivlin_rubi.jpg	6	1	1.263459e+01	1	1.565049e-01	30.000000	
subject_059	odeh_aiman.jpg	7	1	1.433464e+01	1	5.645976e-02	25.000000	
subject_059	shaked_ayelet.jpg	8	1	1.593466e+01	1	7.241806e-02	32.000000	
subject_059	lapid_yair.jpg	9	1	1.755136e+01	1	2.368443e-02	17.000000	
subject_059	benet_naftali.jpg	10	1	1.911813e+01	1	1.368414e-01	5.000000	
subject_059	barak_ehud.jpg	11	1	2.080145e+01	1	1.255279e-01	3.000000	
subject_059	galon_zahava.jpg	12	1	2.248483e+01	1	1.394067e+00	10.000000	
subject_059	yitzhak_rabin.jpg	13	1	2.543491e+01	1	4.587889e+00	39.000000	
subject_059	akunis_ofir.jpg	14	1	3.156841e+01	1	1.158319e+00	2.000000	
subject_059	liberman_avigdor.jpg	15	1	3.428515e+01	1	1.841537e+00	18.000000	
subject_059	meir_golda.jpg	16	1	3.766858e+01	1	-5.948834e-03	21.000000	
subject_059	Smotrich_Bezalel.jpg	17	1	3.921862e+01	1	1.200458e-02	1.000000	
subject_059	hazan_oren.jpg	18	1	4.078533e+01	1	1.091987e-01	12.000000	
subject_059	sharon_ariel.jpg	19	1	4.245203e+01	1	-5.521474e-03	33.000000	
subject_059	katzav_moshe.jpg	20	1	4.400208e+01	1	1.803809e-01	15.000000	
subject_059	zuabi_hanin.jpg	21	1	4.573546e+01	1	1.029525e-01	41.000000	
subject_059	deri_arye.jpg	22	1	4.738551e+01	1	7.687441e-02	7.000000	
subject_059	michaeli_meirav.jpg	23	1	4.901891e+01	1	-1.250122e-02	22.000000	
subject_059	herzog_yitzhak.jpg	24	2	5.056893e+01	2	2.534336e-01	13.000000	
subject_059	zandberg_tamar.jpg	25	1	5.236899e+01	1	1.333370e-02	40.000000	
subject_059	livnat_limor.jpg	26	1	5.393568e+01	1	1.026104e-01	19.000000	
subject_059	yaalon_moshe.jpg	27	1	5.558573e+01	1	1.253572e-02	37.000000	
subject_059	katz_yisrael.jpg	28	1	5.715243e+01	1	6.180989e-02	14.000000	
subject_059	tibi_ahmed.jpg	29	1	5.876914e+01	1	1.650256e-01	36.000000	
subject_059	german_yael.jpg	30	1	6.048586e+01	1	3.602859e-01	11.000000	
subject_059	erdan_gilad.jpg	31	1	6.240258e+01	1	1.955292e-01	8.000000	
subject_059	beneliezer_binyamin.jpg	32	1	6.415261e+01	1	1.334690e-01	4.000000	
subject_059	galant_yoav.jpg	33	1	6.583601e+01	1	2.339914e-01	9.000000	
subject_059	yacimovich_shelly.jpg	34	1	6.761939e+01	1	1.066157e-01	38.000000	
subject_059	cahlon_moshe.jpg	35	1	6.926948e+01	1	1.444532e-01	6.000000	
subject_059	regev_miri.jpg	36	1	7.096948e+01	1	2.204142e-01	29.000000	
subject_059	peretz_amir.jpg	37	1	7.273619e+01	1	1.256765e-01	27.000000	
subject_059	shafir_stav.jpg	38	1	7.441957e+01	1	9.030562e-02	31.000000	
subject_059	khenin_dov.jpg	39	1	7.605294e+01	1	-7.116306e-03	16.000000	
subject_059	netanyahu.jpg	40	2	7.760300e+01	2	2.188282e-01	24.000000	
subject_059	livnee_zipi.jpg	41	1	7.936971e+01	1	-3.929492e-03	20.000000	
