subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_051	galant_yoav.jpg	1	1	9.725204e-03	1	2.234191e+01	9.000000	
subject_051	katzav_moshe.jpg	2	1	2.391022e+01	1	1.193360e+00	15.000000	
subject_051	netanyahu.jpg	3	1	2.666028e+01	1	8.432626e-01	24.000000	
subject_051	livnat_limor.jpg	4	1	2.906033e+01	1	7.871468e-01	19.000000	
subject_051	peretz_amir.jpg	5	1	3.139371e+01	1	7.177094e-01	27.000000	
subject_051	Smotrich_Bezalel.jpg	6	1	3.366042e+01	1	9.309366e-01	1.000000	
subject_051	yitzhak_rabin.jpg	7	1	3.614382e+01	1	7.114843e-01	39.000000	
subject_051	shimon_peres.jpg	8	1	3.841052e+01	1	6.607058e-01	34.000000	
subject_051	regev_miri.jpg	9	1	4.062721e+01	1	6.839619e-01	29.000000	
subject_051	barak_ehud.jpg	10	1	4.286060e+01	1	7.225352e-01	3.000000	
subject_051	german_yael.jpg	11	1	4.512733e+01	1	7.277938e-01	11.000000	
subject_051	deri_arye.jpg	12	1	4.741071e+01	1	6.363075e-01	7.000000	
subject_051	liberman_avigdor.jpg	13	1	4.959409e+01	1	7.809004e-01	18.000000	
subject_051	zandberg_tamar.jpg	14	1	5.192747e+01	1	6.634749e-01	40.000000	
subject_051	shafir_stav.jpg	15	1	5.414419e+01	1	7.347057e-01	31.000000	
subject_051	yacimovich_shelly.jpg	16	1	5.642753e+01	1	6.912992e-01	38.000000	
subject_051	sharon_ariel.jpg	17	1	5.866095e+01	1	7.298314e-01	33.000000	
subject_051	tibi_ahmed.jpg	18	1	6.094430e+01	1	6.943928e-01	36.000000	
subject_051	khenin_dov.jpg	19	2	6.319438e+01	2	1.940288e+00	16.000000	
subject_051	beneliezer_binyamin.jpg	20	1	6.667783e+01	1	6.327718e-01	4.000000	
subject_051	galon_zahava.jpg	21	1	6.886116e+01	1	5.693840e-01	10.000000	
subject_051	meir_golda.jpg	22	1	7.097787e+01	1	6.606288e-01	21.000000	
subject_051	shaked_ayelet.jpg	23	1	7.319459e+01	1	7.078638e-01	32.000000	
subject_051	piron_shai.jpg	24	1	7.544464e+01	1	6.337610e-01	28.000000	
subject_051	livnee_zipi.jpg	25	1	7.762808e+01	1	5.382718e-01	20.000000	
subject_051	benet_naftali.jpg	26	1	7.971139e+01	1	6.149672e-01	5.000000	
subject_051	odeh_aiman.jpg	27	1	8.187811e+01	1	4.641732e-01	25.000000	
subject_051	rivlin_rubi.jpg	28	1	8.389481e+01	1	6.713906e-01	30.000000	
subject_051	olmert_ehud.jpg	29	1	8.611153e+01	1	7.266200e-01	26.000000	
subject_051	cahlon_moshe.jpg	30	1	8.839491e+01	1	7.791818e-01	6.000000	
subject_051	zuabi_hanin.jpg	31	1	9.072829e+01	1	8.777487e-01	41.000000	
subject_051	herzog_yitzhak.jpg	32	1	9.316167e+01	1	7.323074e-01	13.000000	
subject_051	steinitz_yuval.jpg	33	1	9.544506e+01	1	8.328663e-01	35.000000	
subject_051	michaeli_meirav.jpg	34	1	9.782844e+01	1	6.734673e-01	22.000000	
subject_051	akunis_ofir.jpg	35	1	1.000452e+02	1	7.926717e-01	2.000000	
subject_051	erdan_gilad.jpg	36	1	1.023952e+02	1	6.905710e-01	8.000000	
subject_051	yaalon_moshe.jpg	37	1	1.046286e+02	1	6.091359e-01	37.000000	
subject_051	katz_yisrael.jpg	38	1	1.067953e+02	1	5.783472e-01	14.000000	
subject_051	mofaz_shaul.jpg	39	1	1.089287e+02	1	6.129368e-01	23.000000	
subject_051	lapid_yair.jpg	40	1	1.110954e+02	1	5.981813e-01	17.000000	
subject_051	hazan_oren.jpg	41	1	1.132454e+02	1	7.760814e-01	12.000000	
