subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_069	deri_arye.jpg	1	6	1.242346e-02	2.390949e+00	8.000000	30	
subject_069	galon_zahava.jpg	2	9	3.962551e+00	1.824765e+00	3.000000	3	
subject_069	netanyahu.jpg	3	8	7.346021e+00	1.625249e+00	6.000000	28	
subject_069	zuabi_hanin.jpg	4	4	1.052945e+01	1.745775e+00	7.000000	29	
subject_069	hazan_oren.jpg	5	5	1.382954e+01	1.717598e+00	5.000000	27	
subject_069	zandberg_tamar.jpg	6	9	1.709633e+01	1.458796e+00	1.000000	1	
subject_069	michaeli_meirav.jpg	7	8	2.011312e+01	1.281968e+00	2.000000	2	
subject_069	shafir_stav.jpg	8	7	2.294654e+01	1.296480e+00	4.000000	4	
