Stim Name1	Stim Name2	StimNum1	StimNum2
regev_miri.jpg	tibi_ahmed.jpg	2	28
rivlin_rubi.jpg	hazan_oren.jpg	3	29
meir_golda.jpg	tibi_ahmed.jpg	1	28
regev_miri.jpg	katzav_moshe.jpg	2	30
rivlin_rubi.jpg	zuabi_hanin.jpg	3	27
meir_golda.jpg	zuabi_hanin.jpg	1	27
yacimovich_shelly.jpg	zuabi_hanin.jpg	4	27
regev_miri.jpg	tibi_ahmed.jpg	2	28
rivlin_rubi.jpg	hazan_oren.jpg	3	29
meir_golda.jpg	zuabi_hanin.jpg	1	27
yacimovich_shelly.jpg	katzav_moshe.jpg	4	30
meir_golda.jpg	tibi_ahmed.jpg	1	28
yacimovich_shelly.jpg	katzav_moshe.jpg	4	30
meir_golda.jpg	zuabi_hanin.jpg	1	27
yacimovich_shelly.jpg	hazan_oren.jpg	4	29
yacimovich_shelly.jpg	zuabi_hanin.jpg	4	27
meir_golda.jpg	katzav_moshe.jpg	1	30
yacimovich_shelly.jpg	tibi_ahmed.jpg	4	28
rivlin_rubi.jpg	hazan_oren.jpg	3	29
meir_golda.jpg	hazan_oren.jpg	1	29
rivlin_rubi.jpg	zuabi_hanin.jpg	3	27
regev_miri.jpg	tibi_ahmed.jpg	2	28
rivlin_rubi.jpg	tibi_ahmed.jpg	3	28
regev_miri.jpg	zuabi_hanin.jpg	2	27
regev_miri.jpg	hazan_oren.jpg	2	29
yacimovich_shelly.jpg	hazan_oren.jpg	4	29
meir_golda.jpg	hazan_oren.jpg	1	29
yacimovich_shelly.jpg	hazan_oren.jpg	4	29
yacimovich_shelly.jpg	katzav_moshe.jpg	4	30
meir_golda.jpg	zuabi_hanin.jpg	1	27
regev_miri.jpg	hazan_oren.jpg	2	29
yacimovich_shelly.jpg	tibi_ahmed.jpg	4	28
rivlin_rubi.jpg	tibi_ahmed.jpg	3	28
yacimovich_shelly.jpg	katzav_moshe.jpg	4	30
meir_golda.jpg	hazan_oren.jpg	1	29
regev_miri.jpg	hazan_oren.jpg	2	29
meir_golda.jpg	katzav_moshe.jpg	1	30
yacimovich_shelly.jpg	tibi_ahmed.jpg	4	28
meir_golda.jpg	katzav_moshe.jpg	1	30
meir_golda.jpg	hazan_oren.jpg	1	29
regev_miri.jpg	zuabi_hanin.jpg	2	27
rivlin_rubi.jpg	tibi_ahmed.jpg	3	28
rivlin_rubi.jpg	zuabi_hanin.jpg	3	27
rivlin_rubi.jpg	katzav_moshe.jpg	3	30
regev_miri.jpg	katzav_moshe.jpg	2	30
regev_miri.jpg	zuabi_hanin.jpg	2	27
yacimovich_shelly.jpg	zuabi_hanin.jpg	4	27
rivlin_rubi.jpg	hazan_oren.jpg	3	29
meir_golda.jpg	katzav_moshe.jpg	1	30
yacimovich_shelly.jpg	zuabi_hanin.jpg	4	27
yacimovich_shelly.jpg	hazan_oren.jpg	4	29
rivlin_rubi.jpg	tibi_ahmed.jpg	3	28
rivlin_rubi.jpg	katzav_moshe.jpg	3	30
meir_golda.jpg	tibi_ahmed.jpg	1	28
regev_miri.jpg	katzav_moshe.jpg	2	30
regev_miri.jpg	hazan_oren.jpg	2	29
meir_golda.jpg	tibi_ahmed.jpg	1	28
regev_miri.jpg	tibi_ahmed.jpg	2	28
rivlin_rubi.jpg	zuabi_hanin.jpg	3	27
regev_miri.jpg	katzav_moshe.jpg	2	30
rivlin_rubi.jpg	katzav_moshe.jpg	3	30
yacimovich_shelly.jpg	tibi_ahmed.jpg	4	28
rivlin_rubi.jpg	katzav_moshe.jpg	3	30
regev_miri.jpg	zuabi_hanin.jpg	2	27
