subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_035	rivlin_rubi.jpg.jpg	1	1	2.586258e-02	1	8.110052e+00	30.000000	
subject_035	benet_naftali.jpg.jpg	2	1	9.692776e+00	1	5.858982e+00	5.000000	
subject_035	beneliezer_binyamin.jpg.jpg	3	1	1.710965e+01	1	1.122035e+00	4.000000	
subject_035	galon_zahava.jpg.jpg	4	1	1.977639e+01	1	9.592431e-01	10.000000	
subject_035	mofaz_shaul.jpg.jpg	5	1	2.229311e+01	1	1.146489e+00	23.000000	
subject_035	deri_arye.jpg.jpg	6	1	2.499319e+01	1	8.143770e-01	7.000000	
subject_035	liberman_avigdor.jpg.jpg	7	1	2.735994e+01	1	7.755354e-01	18.000000	
subject_035	sharon_ariel.jpg.jpg	8	1	2.969331e+01	1	7.781501e-01	33.000000	
subject_035	shaked_ayelet.jpg.jpg	9	1	3.202672e+01	1	7.246941e-01	32.000000	
subject_035	livnee_zipi.jpg.jpg	10	1	3.429344e+01	1	7.539319e-01	20.000000	
subject_035	netanyahu.jpg.jpg	11	1	3.659350e+01	1	8.698164e-01	24.000000	
subject_035	shafir_stav.jpg.jpg	12	2	3.901024e+01	2	2.620985e+00	31.000000	
subject_035	akunis_ofir.jpg.jpg	13	3	4.317702e+01	3	3.182105e+00	2.000000	
subject_035	piron_shai.jpg.jpg	14	1	4.791048e+01	1	1.000575e+00	28.000000	
subject_035	hazan_oren.jpg.jpg	15	1	5.046055e+01	1	7.384856e-01	12.000000	
subject_035	zuabi_hanin.jpg.jpg	16	1	5.274394e+01	1	1.071006e+00	41.000000	
subject_035	erdan_gilad.jpg.jpg	17	1	5.536071e+01	1	8.621935e-01	8.000000	
subject_035	yitzhak_rabin.jpg.jpg	18	1	5.777741e+01	1	1.261429e+00	39.000000	
subject_035	olmert_ehud.jpg.jpg	19	1	6.059415e+01	1	7.966754e-01	26.000000	
subject_035	cahlon_moshe.jpg.jpg	20	1	6.294423e+01	1	1.030509e+00	6.000000	
subject_035	peretz_amir.jpg.jpg	21	1	6.552762e+01	1	8.630941e-01	27.000000	
subject_035	katzav_moshe.jpg.jpg	22	1	6.794437e+01	1	4.862883e-01	15.000000	
subject_035	odeh_aiman.jpg.jpg	23	2	6.997774e+01	2	1.724833e+00	25.000000	
subject_035	tibi_ahmed.jpg.jpg	24	1	7.326116e+01	1	1.089389e+00	36.000000	
subject_035	Smotrich_Bezalel.jpg.jpg	25	3	7.589457e+01	3	2.567888e+00	1.000000	
subject_035	lapid_yair.jpg.jpg	26	1	8.001134e+01	1	6.110861e-01	17.000000	
subject_035	galant_yoav.jpg.jpg	27	3	8.217809e+01	3	1.492270e+00	9.000000	
subject_035	khenin_dov.jpg.jpg	28	3	8.522816e+01	3	1.034154e+00	16.000000	
subject_035	steinitz_yuval.jpg.jpg	29	1	8.781156e+01	1	1.034701e+00	35.000000	
subject_035	yaalon_moshe.jpg.jpg	30	1	9.039495e+01	1	7.872609e-01	37.000000	
subject_035	michaeli_meirav.jpg.jpg	31	1	9.272836e+01	1	6.057753e-01	22.000000	
subject_035	regev_miri.jpg.jpg	32	1	9.487842e+01	1	7.117093e-01	29.000000	
subject_035	shimon_peres.jpg.jpg	33	1	9.714514e+01	1	7.569331e-01	34.000000	
subject_035	barak_ehud.jpg.jpg	34	1	9.944521e+01	1	6.008277e-01	3.000000	
subject_035	zandberg_tamar.jpg.jpg	35	3	1.015953e+02	3	1.450676e+00	40.000000	
subject_035	herzog_yitzhak.jpg.jpg	36	1	1.045953e+02	1	1.266571e+00	13.000000	
subject_035	livnat_limor.jpg.jpg	37	1	1.074121e+02	1	1.089764e+00	19.000000	
subject_035	meir_golda.jpg.jpg	38	1	1.100455e+02	1	6.722402e-01	21.000000	
subject_035	katz_yisrael.jpg.jpg	39	1	1.122622e+02	1	1.439524e+00	14.000000	
subject_035	yacimovich_shelly.jpg.jpg	40	1	1.152456e+02	1	6.240677e-01	38.000000	
subject_035	german_yael.jpg.jpg	41	1	1.174124e+02	1	1.137291e+00	11.000000	
