subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_069	regev_miri.jpg	1	1	2.026709e-02	1	7.140834e+00	29.000000	
subject_069	khenin_dov.jpg	2	1	8.720543e+00	1	1.080492e+00	16.000000	
subject_069	michaeli_meirav.jpg	3	1	1.135396e+01	1	7.510291e-01	22.000000	
subject_069	lapid_yair.jpg	4	1	1.365405e+01	1	7.149450e-01	17.000000	
subject_069	deri_arye.jpg	5	1	1.592078e+01	1	7.681846e-01	7.000000	
subject_069	sharon_ariel.jpg	6	1	1.823752e+01	1	6.113892e-01	33.000000	
subject_069	netanyahu.jpg	7	1	2.040427e+01	1	5.166557e-01	24.000000	
subject_069	yacimovich_shelly.jpg	8	1	2.247099e+01	1	8.258652e-01	38.000000	
subject_069	mofaz_shaul.jpg	9	1	2.485440e+01	1	8.903955e-01	23.000000	
subject_069	galon_zahava.jpg	10	1	2.728781e+01	1	6.489481e-01	10.000000	
subject_069	steinitz_yuval.jpg	11	2	2.948788e+01	2	2.072816e+00	35.000000	
subject_069	zuabi_hanin.jpg	12	1	3.310467e+01	1	9.280360e-01	41.000000	
subject_069	livnee_zipi.jpg	13	1	3.558808e+01	1	7.325920e-01	20.000000	
subject_069	galant_yoav.jpg	14	4	3.787150e+01	4	3.601085e+00	9.000000	
subject_069	herzog_yitzhak.jpg	15	1	4.302168e+01	1	9.628784e-01	13.000000	
subject_069	livnat_limor.jpg	16	1	4.553841e+01	1	6.621188e-01	19.000000	
subject_069	peretz_amir.jpg	17	1	4.775515e+01	1	6.693075e-01	27.000000	
subject_069	yitzhak_rabin.jpg	18	1	4.997189e+01	1	8.685749e-01	39.000000	
subject_069	benet_naftali.jpg	19	1	5.238863e+01	1	8.597814e-01	5.000000	
subject_069	olmert_ehud.jpg	20	1	5.480538e+01	1	6.670082e-01	26.000000	
subject_069	barak_ehud.jpg	21	1	5.702211e+01	1	5.142609e-01	3.000000	
subject_069	liberman_avigdor.jpg	22	1	5.908888e+01	1	6.074403e-01	18.000000	
subject_069	hazan_oren.jpg	23	1	6.123892e+01	1	7.533669e-01	12.000000	
subject_069	erdan_gilad.jpg	24	3	6.353900e+01	3	3.773179e+00	8.000000	
subject_069	Smotrich_Bezalel.jpg	25	1	6.885586e+01	1	1.624298e+00	1.000000	
subject_069	shimon_peres.jpg	26	1	7.203927e+01	1	5.688214e-01	34.000000	
subject_069	yaalon_moshe.jpg	27	1	7.415604e+01	1	6.040564e-01	37.000000	
subject_069	katz_yisrael.jpg	28	1	7.630614e+01	1	1.237889e+00	14.000000	
subject_069	odeh_aiman.jpg	29	4	7.908950e+01	4	2.702454e+00	25.000000	
subject_069	akunis_ofir.jpg	30	5	8.333964e+01	5	2.524280e+00	2.000000	
subject_069	shafir_stav.jpg	31	1	8.740644e+01	1	8.414504e-01	31.000000	
subject_069	zandberg_tamar.jpg	32	1	8.978986e+01	1	7.139987e-01	40.000000	
subject_069	katzav_moshe.jpg	33	1	9.205660e+01	1	1.183202e+00	15.000000	
subject_069	beneliezer_binyamin.jpg	34	1	9.479002e+01	1	8.577583e-01	4.000000	
subject_069	piron_shai.jpg	35	1	9.719010e+01	1	1.257642e+00	28.000000	
subject_069	meir_golda.jpg	36	1	9.999019e+01	1	8.415159e-01	21.000000	
subject_069	shaked_ayelet.jpg	37	1	1.023736e+02	1	7.300766e-01	32.000000	
subject_069	tibi_ahmed.jpg	38	1	1.046570e+02	1	7.506311e-01	36.000000	
subject_069	german_yael.jpg	39	1	1.069571e+02	1	1.170515e+00	11.000000	
subject_069	rivlin_rubi.jpg	40	1	1.096738e+02	1	6.377440e-01	30.000000	
subject_069	cahlon_moshe.jpg	41	1	1.118572e+02	1	9.262798e-01	6.000000	
