subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_049	tibi_ahmed.jpg	1	2	1.252374e-02	1.279514e+01	8.000000	30	
subject_049	yacimovich_shelly.jpg	2	1	1.436294e+01	5.628569e+00	3.000000	3	
subject_049	Smotrich_Bezalel.jpg	3	4	2.154645e+01	3.060989e+00	6.000000	28	
subject_049	zuabi_hanin.jpg	4	5	2.616320e+01	1.732145e+00	7.000000	29	
subject_049	hazan_oren.jpg	5	3	2.944667e+01	2.344598e+00	5.000000	27	
subject_049	lapid_yair.jpg	6	1	3.334682e+01	4.084330e+00	1.000000	1	
subject_049	shimon_peres.jpg	7	1	3.898025e+01	2.114836e+00	2.000000	2	
subject_049	peretz_amir.jpg	8	2	4.264704e+01	2.983940e+00	4.000000	4	
