subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_066	netanyahu.jpg	1	2	1.573003e-02	1.440120e+00	8.000000	30	
subject_066	sharon_ariel.jpg	2	3	3.015853e+00	1.271947e+00	3.000000	3	
subject_066	erdan_gilad.jpg	3	0	5.832614e+00	2.079145e+00	6.000000	28	
subject_066	Smotrich_Bezalel.jpg	4	4	9.466060e+00	1.413649e+00	7.000000	29	
subject_066	rivlin_rubi.jpg	5	2	1.243283e+01	1.310859e+00	5.000000	27	
subject_066	khenin_dov.jpg	6	5	1.529959e+01	1.444035e+00	1.000000	1	
subject_066	shafir_stav.jpg	7	2	1.829969e+01	1.691894e+00	2.000000	2	
subject_066	tibi_ahmed.jpg	8	3	2.154979e+01	1.665746e+00	4.000000	4	
