subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_067	sharon_ariel.jpg	1	1	1.754554e-02	1	4.549901e+00	33.000000	
subject_067	erdan_gilad.jpg	2	1	6.117677e+00	1	4.065685e+00	8.000000	
subject_067	meir_golda.jpg	3	1	1.173450e+01	1	1.384824e+00	21.000000	
subject_067	khenin_dov.jpg	4	2	1.466791e+01	2	4.347323e+00	16.000000	
subject_067	zandberg_tamar.jpg	5	1	2.056809e+01	1	3.255070e+00	40.000000	
subject_067	odeh_aiman.jpg	6	2	2.536822e+01	2	3.582860e+00	25.000000	
subject_067	cahlon_moshe.jpg	7	2	3.050172e+01	2	1.569303e+00	6.000000	
subject_067	katz_yisrael.jpg	8	2	3.361847e+01	2	2.660523e+00	14.000000	
subject_067	shaked_ayelet.jpg	9	1	3.783525e+01	1	1.595701e+00	32.000000	
subject_067	lapid_yair.jpg	10	1	4.098536e+01	1	1.085554e+00	17.000000	
subject_067	shafir_stav.jpg	11	1	4.361878e+01	1	2.988030e+00	31.000000	
subject_067	Smotrich_Bezalel.jpg	12	2	4.815224e+01	2	2.846504e+00	1.000000	
subject_067	olmert_ehud.jpg	13	1	5.255236e+01	1	2.734354e+00	26.000000	
subject_067	galant_yoav.jpg	14	3	5.683580e+01	3	1.698844e+00	9.000000	
subject_067	benet_naftali.jpg	15	1	6.008589e+01	1	1.432712e+00	5.000000	
subject_067	regev_miri.jpg	16	3	6.306931e+01	3	2.113243e+00	29.000000	
subject_067	herzog_yitzhak.jpg	17	1	6.673608e+01	1	2.598419e+00	13.000000	
subject_067	netanyahu.jpg	18	1	7.088620e+01	1	1.024244e+00	24.000000	
subject_067	zuabi_hanin.jpg	19	1	7.345294e+01	1	1.321456e+00	41.000000	
subject_067	tibi_ahmed.jpg	20	1	7.631970e+01	1	1.502657e+00	36.000000	
subject_067	deri_arye.jpg	21	1	7.936982e+01	1	1.244495e+00	7.000000	
subject_067	rivlin_rubi.jpg	22	1	8.216988e+01	1	1.332387e+00	30.000000	
subject_067	galon_zahava.jpg	23	1	8.505328e+01	1	1.400962e+00	10.000000	
subject_067	akunis_ofir.jpg	24	2	8.800336e+01	2	1.554817e+00	2.000000	
subject_067	peretz_amir.jpg	25	1	9.110346e+01	1	9.106943e-01	27.000000	
subject_067	shimon_peres.jpg	26	1	9.357019e+01	1	9.399126e-01	34.000000	
subject_067	steinitz_yuval.jpg	27	1	9.605364e+01	1	2.776401e+00	35.000000	
subject_067	piron_shai.jpg	28	3	1.003871e+02	3	1.498939e+00	28.000000	
subject_067	yaalon_moshe.jpg	29	1	1.034371e+02	1	3.000727e+00	37.000000	
subject_067	german_yael.jpg	30	3	1.079873e+02	3	2.146592e+00	11.000000	
subject_067	livnee_zipi.jpg	31	2	1.116874e+02	2	1.950432e+00	20.000000	
subject_067	michaeli_meirav.jpg	32	3	1.151875e+02	3	2.346272e+00	22.000000	
subject_067	liberman_avigdor.jpg	33	1	1.190876e+02	1	1.158116e+00	18.000000	
subject_067	yacimovich_shelly.jpg	34	2	1.217877e+02	2	1.961978e+00	38.000000	
subject_067	livnat_limor.jpg	35	2	1.253044e+02	2	3.133151e+00	19.000000	
subject_067	barak_ehud.jpg	36	1	1.299880e+02	1	1.121580e+00	3.000000	
subject_067	yitzhak_rabin.jpg	37	1	1.326547e+02	1	1.470851e+00	39.000000	
subject_067	mofaz_shaul.jpg	38	3	1.356714e+02	3	1.806046e+00	23.000000	
subject_067	katzav_moshe.jpg	39	1	1.390215e+02	1	1.823933e+00	15.000000	
subject_067	beneliezer_binyamin.jpg	40	1	1.423883e+02	1	1.825081e+00	4.000000	
subject_067	hazan_oren.jpg	41	3	1.457717e+02	3	1.529603e+00	12.000000	
