subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_039	odeh_aiman.jpg.jpg	1	4	1.466820e-02	4	6.834424e+00	25.000000	
subject_039	herzog_yitzhak.jpg.jpg	2	1	8.414814e+00	1	2.930136e+00	13.000000	
subject_039	galon_zahava.jpg.jpg	3	2	1.289824e+01	2	4.798597e+00	10.000000	
subject_039	livnee_zipi.jpg.jpg	4	1	1.924837e+01	1	1.728355e+00	20.000000	
subject_039	piron_shai.jpg.jpg	5	2	2.253179e+01	2	1.964863e+00	28.000000	
subject_039	zandberg_tamar.jpg.jpg	6	3	2.604853e+01	3	4.256713e+01	40.000000	
subject_039	barak_ehud.jpg.jpg	7	1	7.016612e+01	1	1.713433e+00	3.000000	
subject_039	katzav_moshe.jpg.jpg	8	1	7.343289e+01	1	1.582620e+00	15.000000	
subject_039	tibi_ahmed.jpg.jpg	9	1	7.656625e+01	1	1.657186e+00	36.000000	
subject_039	regev_miri.jpg.jpg	10	1	7.976632e+01	1	1.945041e+00	29.000000	
subject_039	akunis_ofir.jpg.jpg	11	4	8.326640e+01	4	7.988708e+00	2.000000	
subject_039	lapid_yair.jpg.jpg	12	1	9.279993e+01	1	1.295160e+00	17.000000	
subject_039	peretz_amir.jpg.jpg	13	1	9.564999e+01	1	8.370259e-01	27.000000	
subject_039	cahlon_moshe.jpg.jpg	14	1	9.803339e+01	1	1.693549e+00	6.000000	
subject_039	beneliezer_binyamin.jpg.jpg	15	1	1.012834e+02	1	7.474777e-01	4.000000	
subject_039	sharon_ariel.jpg.jpg	16	1	1.035835e+02	1	7.513128e-01	33.000000	
subject_039	deri_arye.jpg.jpg	17	1	1.058835e+02	1	8.991771e-01	7.000000	
subject_039	yitzhak_rabin.jpg.jpg	18	1	1.083336e+02	1	8.731005e-01	39.000000	
subject_039	erdan_gilad.jpg.jpg	19	1	1.107503e+02	1	1.328339e+00	8.000000	
subject_039	yacimovich_shelly.jpg.jpg	20	1	1.136337e+02	1	1.316883e+00	38.000000	
subject_039	olmert_ehud.jpg.jpg	21	1	1.165004e+02	1	7.620914e-01	26.000000	
subject_039	yaalon_moshe.jpg.jpg	22	1	1.188172e+02	1	9.892467e-01	37.000000	
subject_039	meir_golda.jpg.jpg	23	1	1.213505e+02	1	7.358771e-01	21.000000	
subject_039	hazan_oren.jpg.jpg	24	2	1.236339e+02	2	3.348364e+00	12.000000	
subject_039	benet_naftali.jpg.jpg	25	1	1.285340e+02	1	8.162021e-01	5.000000	
subject_039	mofaz_shaul.jpg.jpg	26	1	1.309007e+02	1	1.385408e+00	23.000000	
subject_039	rivlin_rubi.jpg.jpg	27	1	1.338341e+02	1	8.839459e-01	30.000000	
subject_039	shaked_ayelet.jpg.jpg	28	1	1.362675e+02	1	1.450541e+00	32.000000	
subject_039	michaeli_meirav.jpg.jpg	29	1	1.392676e+02	1	6.424280e-01	22.000000	
subject_039	steinitz_yuval.jpg.jpg	30	1	1.414676e+02	1	8.822892e-01	35.000000	
subject_039	galant_yoav.jpg.jpg	31	4	1.439010e+02	4	5.216788e+00	9.000000	
subject_039	Smotrich_Bezalel.jpg.jpg	32	4	1.506678e+02	4	2.441874e+00	1.000000	
subject_039	liberman_avigdor.jpg.jpg	33	1	1.546679e+02	1	1.385722e+00	18.000000	
subject_039	german_yael.jpg.jpg	34	3	1.576014e+02	3	3.260161e+00	11.000000	
subject_039	khenin_dov.jpg.jpg	35	3	1.624181e+02	3	1.651325e+00	16.000000	
subject_039	katz_yisrael.jpg.jpg	36	3	1.656181e+02	3	1.171245e+00	14.000000	
subject_039	livnat_limor.jpg.jpg	37	1	1.683349e+02	1	1.950439e+00	19.000000	
subject_039	shimon_peres.jpg.jpg	38	1	1.718349e+02	1	7.783137e-01	34.000000	
subject_039	netanyahu.jpg.jpg	39	1	1.741683e+02	1	6.928726e-01	24.000000	
subject_039	shafir_stav.jpg.jpg	40	2	1.764184e+02	2	2.250737e+00	31.000000	
subject_039	zuabi_hanin.jpg.jpg	41	1	1.802185e+02	1	1.162583e+00	41.000000	
