subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
subject_065	1	5.143439e-01	sharon_ariel.jpg	zandberg_tamar.jpg	14	25	u	0	9.771585e+02
subject_065	2	4.014461e+00	lapid_yair.jpg	cahlon_moshe.jpg	3	17	i	0	1.372979e+03
subject_065	3	7.514550e+00	yitzhak_rabin.jpg	shimon_peres.jpg	10	1	u	0	1.440770e+03
subject_065	4	1.101467e+01	katz_yisrael.jpg	yacimovich_shelly.jpg	22	8	u	0	9.486683e+02
subject_065	5	1.451477e+01	rivlin_rubi.jpg	meir_golda.jpg	20	13	i	0	1.120511e+03
subject_065	6	1.801486e+01	beneliezer_binyamin.jpg	zuabi_hanin.jpg	6	11	u	0	1.860367e+03
subject_065	7	2.151496e+01	deri_arye.jpg	benet_naftali.jpg	26	15	i	0	1.040222e+03
subject_065	8	2.501507e+01	erdan_gilad.jpg	katzav_moshe.jpg	27	23	u	0	2.060059e+03
subject_065	9	2.851517e+01	livnat_limor.jpg	netanyahu.jpg	30	2	i	0	1.111915e+03
subject_065	10	3.201527e+01	herzog_yitzhak.jpg	barak_ehud.jpg	7	16	i	0	1.283708e+03
subject_065	11	3.551540e+01	livnee_zipi.jpg	german_yael.jpg	5	19	u	0	2.023569e+03
subject_065	12	3.901548e+01	tibi_ahmed.jpg	shafir_stav.jpg	18	9	i	0	8.994400e+02
subject_065	13	4.251559e+01	peretz_amir.jpg	hazan_oren.jpg	12	28	i	0	1.223276e+03
subject_065	14	4.601570e+01	piron_shai.jpg	galon_zahava.jpg	21	29	u	0	1.859080e+03
subject_065	15	4.951579e+01	olmert_ehud.jpg	steinitz_yuval.jpg	24	4	i	0	1.854941e+03
subject_065	16	5.301591e+01	tibi_ahmed.jpg	yacimovich_shelly.jpg	18	8	i	0	8.107820e+02
subject_065	17	5.651601e+01	zuabi_hanin.jpg	herzog_yitzhak.jpg	11	7	i	0	7.826317e+02
subject_065	18	6.001610e+01	shafir_stav.jpg	olmert_ehud.jpg	9	24	i	0	1.362477e+03
subject_065	19	6.351621e+01	steinitz_yuval.jpg	barak_ehud.jpg	4	16	u	0	1.190330e+03
subject_065	20	6.701631e+01	zandberg_tamar.jpg	katz_yisrael.jpg	25	22	i	0	1.034170e+03
subject_065	21	7.051641e+01	yitzhak_rabin.jpg	deri_arye.jpg	10	26	u	0	1.934037e+03
subject_065	22	7.401651e+01	cahlon_moshe.jpg	netanyahu.jpg	17	2	i	0	1.289861e+03
subject_065	23	7.751662e+01	benet_naftali.jpg	lapid_yair.jpg	15	3	u	0	1.229701e+03
subject_065	24	8.101673e+01	livnat_limor.jpg	shimon_peres.jpg	30	1	i	0	7.775398e+02
subject_065	25	8.451682e+01	galon_zahava.jpg	livnee_zipi.jpg	29	5	i	0	1.085422e+03
subject_065	26	8.801694e+01	sharon_ariel.jpg	rivlin_rubi.jpg	14	20	u	0	1.801242e+03
subject_065	27	9.151704e+01	hazan_oren.jpg	katzav_moshe.jpg	28	23	i	0	1.493090e+03
subject_065	28	9.501713e+01	german_yael.jpg	piron_shai.jpg	19	21	i	0	9.849334e+02
subject_065	29	9.851725e+01	peretz_amir.jpg	erdan_gilad.jpg	12	27	i	0	1.228740e+03
subject_065	30	1.020173e+02	meir_golda.jpg	beneliezer_binyamin.jpg	13	6	u	0	1.488611e+03
subject_065	31	1.055175e+02	herzog_yitzhak.jpg	shimon_peres.jpg	7	1	i	0	1.132487e+03
subject_065	32	1.090176e+02	katzav_moshe.jpg	lapid_yair.jpg	23	3	u	0	1.104307e+03
subject_065	33	1.125177e+02	tibi_ahmed.jpg	zandberg_tamar.jpg	18	25	i	0	1.540139e+03
subject_065	34	1.160178e+02	netanyahu.jpg	zuabi_hanin.jpg	2	11	u	0	7.760020e+02
subject_065	35	1.195179e+02	katz_yisrael.jpg	galon_zahava.jpg	22	29	u	0	7.798423e+02
subject_065	36	1.230180e+02	hazan_oren.jpg	steinitz_yuval.jpg	28	4	i	0	1.239672e+03
subject_065	37	1.265181e+02	rivlin_rubi.jpg	yitzhak_rabin.jpg	20	10	u	0	1.363548e+03
subject_065	38	1.300182e+02	german_yael.jpg	erdan_gilad.jpg	19	27	i	0	7.593799e+02
subject_065	39	1.335183e+02	sharon_ariel.jpg	livnee_zipi.jpg	14	5	u	0	7.711616e+02
subject_065	40	1.370184e+02	piron_shai.jpg	meir_golda.jpg	21	13	i	0	1.167110e+03
subject_065	41	1.405185e+02	olmert_ehud.jpg	benet_naftali.jpg	24	15	i	0	8.268955e+02
