subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_065	tibi_ahmed.jpg	1	3	2.603350e-02	2.828137e+00	8.000000	30	
subject_065	katz_yisrael.jpg	2	2	4.409515e+00	1.692639e+00	3.000000	3	
subject_065	shafir_stav.jpg	3	3	7.659610e+00	1.378486e+00	6.000000	28	
subject_065	zuabi_hanin.jpg	4	3	1.059303e+01	1.989014e+00	7.000000	29	
subject_065	galon_zahava.jpg	5	1	1.412651e+01	1.647485e+00	5.000000	27	
subject_065	meir_golda.jpg	6	2	1.732658e+01	1.407371e+00	1.000000	1	
subject_065	netanyahu.jpg	7	5	2.027665e+01	1.345259e+00	2.000000	2	
subject_065	sharon_ariel.jpg	8	5	2.317670e+01	1.493175e+00	4.000000	4	
