subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_068	liberman_avigdor.jpg	1	1	2.590777e-02	1	2.093768e+00	18.000000	
subject_068	hazan_oren.jpg	2	2	3.676016e+00	2	2.739568e+00	12.000000	
subject_068	peretz_amir.jpg	3	1	7.959492e+00	1	5.024020e+00	27.000000	
subject_068	mofaz_shaul.jpg	4	1	1.452637e+01	1	1.385099e+00	23.000000	
subject_068	lapid_yair.jpg	5	1	1.745980e+01	1	6.436367e-01	17.000000	
subject_068	erdan_gilad.jpg	6	3	1.965987e+01	3	4.491473e+00	8.000000	
subject_068	shafir_stav.jpg	7	1	2.569340e+01	1	1.793869e+00	31.000000	
subject_068	Smotrich_Bezalel.jpg	8	1	2.904350e+01	1	8.757566e-01	1.000000	
subject_068	piron_shai.jpg	9	1	3.147691e+01	1	8.583123e-01	28.000000	
subject_068	shimon_peres.jpg	10	1	3.389366e+01	1	8.815290e-01	34.000000	
subject_068	german_yael.jpg	11	5	3.632710e+01	5	3.256019e+00	11.000000	
subject_068	barak_ehud.jpg	12	1	4.112726e+01	1	2.119805e+00	3.000000	
subject_068	rivlin_rubi.jpg	13	1	4.479402e+01	1	1.149048e+00	30.000000	
subject_068	khenin_dov.jpg	14	5	4.749410e+01	5	2.560856e+00	16.000000	
subject_068	benet_naftali.jpg	15	1	5.161090e+01	1	1.307990e+00	5.000000	
subject_068	olmert_ehud.jpg	16	1	5.446099e+01	1	7.859117e-01	26.000000	
subject_068	katzav_moshe.jpg	17	1	5.679441e+01	1	1.204397e+00	15.000000	
subject_068	odeh_aiman.jpg	18	5	5.954450e+01	5	1.358302e+00	25.000000	
subject_068	zandberg_tamar.jpg	19	2	6.244465e+01	2	6.602036e+00	40.000000	
subject_068	yacimovich_shelly.jpg	20	1	7.059485e+01	1	8.677935e-01	38.000000	
subject_068	deri_arye.jpg	21	2	7.301162e+01	2	1.490967e+00	7.000000	
subject_068	michaeli_meirav.jpg	22	1	7.604503e+01	1	1.217531e+00	22.000000	
subject_068	galant_yoav.jpg	23	5	7.881182e+01	5	1.386692e+00	9.000000	
subject_068	livnee_zipi.jpg	24	1	8.174522e+01	1	8.692532e-01	20.000000	
subject_068	shaked_ayelet.jpg	25	1	8.416196e+01	1	8.204899e-01	32.000000	
subject_068	netanyahu.jpg	26	1	8.652871e+01	1	6.857021e-01	24.000000	
subject_068	yaalon_moshe.jpg	27	1	8.876211e+01	1	6.202746e-01	37.000000	
subject_068	beneliezer_binyamin.jpg	28	3	9.092885e+01	3	4.021445e+00	4.000000	
subject_068	steinitz_yuval.jpg	29	3	9.649570e+01	3	1.726541e+00	35.000000	
subject_068	tibi_ahmed.jpg	30	1	9.977914e+01	1	1.019068e+00	36.000000	
subject_068	meir_golda.jpg	31	1	1.023459e+02	1	1.588270e+00	21.000000	
subject_068	yitzhak_rabin.jpg	32	1	1.054793e+02	1	1.286801e+00	39.000000	
subject_068	katz_yisrael.jpg	33	4	1.083127e+02	4	2.557279e+00	14.000000	
subject_068	cahlon_moshe.jpg	34	1	1.124129e+02	1	3.073074e+00	6.000000	
subject_068	livnat_limor.jpg	35	1	1.170297e+02	1	3.088213e+00	19.000000	
subject_068	sharon_ariel.jpg	36	1	1.216632e+02	1	7.427008e-01	33.000000	
subject_068	zuabi_hanin.jpg	37	1	1.239633e+02	1	1.562557e+00	41.000000	
subject_068	galon_zahava.jpg	38	1	1.270800e+02	1	3.885728e+00	10.000000	
subject_068	regev_miri.jpg	39	5	1.325136e+02	5	1.860100e+00	29.000000	
subject_068	akunis_ofir.jpg	40	4	1.359303e+02	4	2.611325e+00	2.000000	
subject_068	herzog_yitzhak.jpg	41	1	1.400971e+02	1	2.316471e+00	13.000000	
