subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_058	netanyahu.jpg	1	5	1.457501e-02	5	4.001779e+00	24.000000	
subject_058	tibi_ahmed.jpg	2	1	5.581406e+00	1	1.165867e+01	36.000000	
subject_058	livnat_limor.jpg	3	1	1.879842e+01	1	1.409597e+00	19.000000	
subject_058	rivlin_rubi.jpg	4	1	2.176517e+01	1	1.402789e+00	30.000000	
subject_058	german_yael.jpg	5	1	2.471524e+01	1	3.524635e+00	11.000000	
subject_058	shaked_ayelet.jpg	6	1	2.978206e+01	1	8.177688e-01	32.000000	
subject_058	barak_ehud.jpg	7	1	3.214878e+01	1	7.549768e-01	3.000000	
subject_058	olmert_ehud.jpg	8	1	3.444884e+01	1	6.468652e-01	26.000000	
subject_058	liberman_avigdor.jpg	9	1	3.664890e+01	1	5.747584e-01	18.000000	
subject_058	regev_miri.jpg	10	1	3.878231e+01	1	6.733071e-01	29.000000	
subject_058	meir_golda.jpg	11	1	4.099902e+01	1	6.485615e-01	21.000000	
subject_058	piron_shai.jpg	12	1	4.319908e+01	1	6.324854e-01	28.000000	
subject_058	Smotrich_Bezalel.jpg	13	1	4.538247e+01	1	5.850442e-01	1.000000	
subject_058	zandberg_tamar.jpg	14	2	4.751585e+01	2	6.916103e-01	40.000000	
subject_058	katzav_moshe.jpg	15	1	4.974930e+01	1	7.140936e-01	15.000000	
subject_058	erdan_gilad.jpg	16	1	5.201598e+01	1	6.234042e-01	8.000000	
subject_058	lapid_yair.jpg	17	1	5.418271e+01	1	4.965996e-01	17.000000	
subject_058	sharon_ariel.jpg	18	1	5.623276e+01	1	7.984986e-01	33.000000	
subject_058	steinitz_yuval.jpg	19	1	5.858282e+01	1	5.683985e-01	35.000000	
subject_058	hazan_oren.jpg	20	1	6.069955e+01	1	5.796495e-01	12.000000	
subject_058	deri_arye.jpg	21	1	6.283294e+01	1	5.501950e-01	7.000000	
subject_058	akunis_ofir.jpg	22	1	6.493300e+01	1	5.460908e-01	2.000000	
subject_058	odeh_aiman.jpg	23	1	6.703305e+01	1	3.980259e-01	25.000000	
subject_058	michaeli_meirav.jpg	24	1	6.898310e+01	1	5.759296e-01	22.000000	
subject_058	yacimovich_shelly.jpg	25	1	7.111654e+01	1	5.064287e-01	38.000000	
subject_058	yaalon_moshe.jpg	26	1	7.316661e+01	1	5.443326e-01	37.000000	
subject_058	herzog_yitzhak.jpg	27	1	7.526661e+01	1	4.362711e-01	13.000000	
subject_058	cahlon_moshe.jpg	28	1	7.725000e+01	1	4.208414e-01	6.000000	
subject_058	yitzhak_rabin.jpg	29	1	7.921671e+01	1	5.980945e-01	39.000000	
subject_058	peretz_amir.jpg	30	1	8.136677e+01	1	4.399791e-01	27.000000	
subject_058	galon_zahava.jpg	31	1	8.335016e+01	1	3.925800e-01	10.000000	
subject_058	zuabi_hanin.jpg	32	1	8.530022e+01	1	3.304588e-01	41.000000	
subject_058	benet_naftali.jpg	33	1	8.718360e+01	1	3.510377e-01	5.000000	
subject_058	mofaz_shaul.jpg	34	1	8.908365e+01	1	3.389761e-01	23.000000	
subject_058	galant_yoav.jpg	35	1	9.096703e+01	1	5.355194e-01	9.000000	
subject_058	shimon_peres.jpg	36	1	9.305043e+01	1	4.840813e-01	34.000000	
subject_058	katz_yisrael.jpg	37	1	9.508382e+01	1	3.786479e-01	14.000000	
subject_058	khenin_dov.jpg	38	1	9.701719e+01	1	5.252197e-01	16.000000	
subject_058	shafir_stav.jpg	39	1	9.910059e+01	1	3.537966e-01	31.000000	
subject_058	beneliezer_binyamin.jpg	40	1	1.010006e+02	1	9.176931e-01	4.000000	
subject_058	livnee_zipi.jpg	41	1	1.034674e+02	1	5.629554e-01	20.000000	
