subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_046	Smotrich_Bezalel.jpg.jpg	1	1	1.052977e-02	1	1.554705e+01	1.000000	
subject_046	yitzhak_rabin.jpg.jpg	2	1	1.711100e+01	1	2.030514e+00	39.000000	
subject_046	peretz_amir.jpg.jpg	3	1	2.069440e+01	1	8.550601e-01	27.000000	
subject_046	odeh_aiman.jpg.jpg	4	2	2.309446e+01	2	2.630876e+00	25.000000	
subject_046	khenin_dov.jpg.jpg	5	1	2.727795e+01	1	1.855344e+00	16.000000	
subject_046	hazan_oren.jpg.jpg	6	1	3.067800e+01	1	8.952494e-01	12.000000	
subject_046	barak_ehud.jpg.jpg	7	1	3.312811e+01	1	7.011097e-01	3.000000	
subject_046	benet_naftali.jpg.jpg	8	1	3.537817e+01	1	1.010992e+00	5.000000	
subject_046	tibi_ahmed.jpg.jpg	9	1	3.794486e+01	1	1.084228e+00	36.000000	
subject_046	livnee_zipi.jpg.jpg	10	1	4.057830e+01	1	6.987485e-01	20.000000	
subject_046	lapid_yair.jpg.jpg	11	1	4.282833e+01	1	6.326474e-01	17.000000	
subject_046	herzog_yitzhak.jpg.jpg	12	1	4.501172e+01	1	6.012434e-01	13.000000	
subject_046	beneliezer_binyamin.jpg.jpg	13	1	4.716176e+01	1	6.831341e-01	4.000000	
subject_046	erdan_gilad.jpg.jpg	14	1	4.939522e+01	1	1.161633e+00	8.000000	
subject_046	galant_yoav.jpg.jpg	15	1	5.211191e+01	1	3.252854e+00	9.000000	
subject_046	meir_golda.jpg.jpg	16	1	5.691204e+01	1	9.006688e-01	21.000000	
subject_046	katz_yisrael.jpg.jpg	17	1	5.936212e+01	1	1.738518e+00	14.000000	
subject_046	zandberg_tamar.jpg.jpg	18	1	6.264553e+01	1	1.143056e+00	40.000000	
subject_046	zuabi_hanin.jpg.jpg	19	1	6.534560e+01	1	8.669384e-01	41.000000	
subject_046	piron_shai.jpg.jpg	20	1	6.776236e+01	1	1.234125e+00	28.000000	
subject_046	sharon_ariel.jpg.jpg	21	1	7.054575e+01	1	6.746915e-01	33.000000	
subject_046	shimon_peres.jpg.jpg	22	1	7.276250e+01	1	7.618884e-01	34.000000	
subject_046	deri_arye.jpg.jpg	23	1	7.507920e+01	1	9.091362e-01	7.000000	
subject_046	liberman_avigdor.jpg.jpg	24	1	7.754593e+01	1	1.202344e+00	18.000000	
subject_046	german_yael.jpg.jpg	25	1	8.029600e+01	1	1.212213e+00	11.000000	
subject_046	netanyahu.jpg.jpg	26	1	8.306274e+01	1	6.054380e-01	24.000000	
subject_046	regev_miri.jpg.jpg	27	1	8.521280e+01	1	7.913515e-01	29.000000	
subject_046	akunis_ofir.jpg.jpg	28	1	8.754620e+01	1	1.473877e+00	2.000000	
subject_046	galon_zahava.jpg.jpg	29	1	9.056292e+01	1	9.690949e-01	10.000000	
subject_046	michaeli_meirav.jpg.jpg	30	1	9.307968e+01	1	7.242855e-01	22.000000	
subject_046	olmert_ehud.jpg.jpg	31	1	9.534641e+01	1	1.217503e+00	26.000000	
subject_046	yaalon_moshe.jpg.jpg	32	1	9.811315e+01	1	8.347127e-01	37.000000	
subject_046	shaked_ayelet.jpg.jpg	33	1	1.004966e+02	1	7.792511e-01	32.000000	
subject_046	livnat_limor.jpg.jpg	34	1	1.028299e+02	1	8.378157e-01	19.000000	
subject_046	rivlin_rubi.jpg.jpg	35	1	1.052133e+02	1	7.343959e-01	30.000000	
subject_046	yacimovich_shelly.jpg.jpg	36	1	1.074968e+02	1	1.202899e+00	38.000000	
subject_046	steinitz_yuval.jpg.jpg	37	1	1.102469e+02	1	1.268736e+00	35.000000	
subject_046	shafir_stav.jpg.jpg	38	1	1.130636e+02	1	6.919957e-01	31.000000	
subject_046	katzav_moshe.jpg.jpg	39	1	1.153136e+02	1	1.209882e+00	15.000000	
subject_046	cahlon_moshe.jpg.jpg	40	1	1.180804e+02	1	1.331076e+00	6.000000	
subject_046	mofaz_shaul.jpg.jpg	41	1	1.209638e+02	1	1.279610e+00	23.000000	
