subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_070	beneliezer_binyamin.jpg	1	1	2.652700e-02	3.433004e+00	8.000000	30	
subject_070	yitzhak_rabin.jpg	2	6	5.009969e+00	3.929481e+00	3.000000	3	
subject_070	hazan_oren.jpg	3	5	1.049349e+01	2.341889e+00	6.000000	28	
subject_070	deri_arye.jpg	4	6	1.439358e+01	2.033728e+00	7.000000	29	
subject_070	katzav_moshe.jpg	5	8	1.797704e+01	2.042236e+00	5.000000	27	
subject_070	shafir_stav.jpg	6	7	2.157715e+01	2.562079e+00	1.000000	1	
subject_070	shaked_ayelet.jpg	7	7	2.569394e+01	1.533162e+00	2.000000	2	
subject_070	shimon_peres.jpg	8	6	2.877736e+01	1.433764e+00	4.000000	4	
