subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_057	yaalon_moshe.jpg	1	1	2.682157e-02	1	6.700807e+00	37.000000	
subject_057	zuabi_hanin.jpg	2	1	8.293648e+00	1	7.729766e+00	41.000000	
subject_057	tibi_ahmed.jpg	3	1	1.757718e+01	1	1.070176e+00	36.000000	
subject_057	odeh_aiman.jpg	4	2	2.019393e+01	2	4.677283e+00	25.000000	
subject_057	zandberg_tamar.jpg	5	1	2.642736e+01	1	1.139788e+00	40.000000	
subject_057	Smotrich_Bezalel.jpg	6	1	2.911074e+01	1	9.603140e-01	1.000000	
subject_057	shaked_ayelet.jpg	7	1	3.162747e+01	1	8.435905e-01	32.000000	
subject_057	yacimovich_shelly.jpg	8	1	3.402752e+01	1	1.411424e+00	38.000000	
subject_057	netanyahu.jpg	9	1	3.699424e+01	1	9.326600e-01	24.000000	
subject_057	olmert_ehud.jpg	10	1	3.947763e+01	1	9.692156e-01	26.000000	
subject_057	michaeli_meirav.jpg	11	1	4.199434e+01	1	6.764596e-01	22.000000	
subject_057	yitzhak_rabin.jpg	12	1	4.422773e+01	1	8.830093e-01	39.000000	
subject_057	galon_zahava.jpg	13	1	4.666111e+01	1	9.615699e-01	10.000000	
subject_057	lapid_yair.jpg	14	1	4.917788e+01	1	6.447581e-01	17.000000	
subject_057	liberman_avigdor.jpg	15	1	5.137787e+01	1	8.046991e-01	18.000000	
subject_057	hazan_oren.jpg	16	1	5.372792e+01	1	6.786033e-01	12.000000	
subject_057	peretz_amir.jpg	17	1	5.596130e+01	1	4.851783e-01	27.000000	
subject_057	katz_yisrael.jpg	18	1	5.799468e+01	1	5.877474e-01	14.000000	
subject_057	german_yael.jpg	19	2	6.012806e+01	2	4.598207e+00	11.000000	
subject_057	livnat_limor.jpg	20	1	6.627826e+01	1	6.799746e-01	19.000000	
subject_057	benet_naftali.jpg	21	1	6.851157e+01	1	6.786030e-01	5.000000	
subject_057	cahlon_moshe.jpg	22	1	7.074495e+01	1	7.011826e-01	6.000000	
subject_057	deri_arye.jpg	23	1	7.299499e+01	1	6.910888e-01	7.000000	
subject_057	barak_ehud.jpg	24	1	7.524504e+01	1	5.849913e-01	3.000000	
subject_057	erdan_gilad.jpg	25	1	7.737842e+01	1	7.875565e-01	8.000000	
subject_057	mofaz_shaul.jpg	26	1	7.971180e+01	1	9.821082e-01	23.000000	
subject_057	sharon_ariel.jpg	27	1	8.224519e+01	1	6.646766e-01	33.000000	
subject_057	beneliezer_binyamin.jpg	28	1	8.446190e+01	1	1.127918e+00	4.000000	
subject_057	akunis_ofir.jpg	29	1	8.714529e+01	1	9.964545e-01	2.000000	
subject_057	herzog_yitzhak.jpg	30	1	8.969534e+01	1	6.863490e-01	13.000000	
subject_057	rivlin_rubi.jpg	31	1	9.192872e+01	1	6.129216e-01	30.000000	
subject_057	katzav_moshe.jpg	32	1	9.409543e+01	1	1.054144e+00	15.000000	
subject_057	piron_shai.jpg	33	1	9.669549e+01	1	7.340334e-01	28.000000	
subject_057	shimon_peres.jpg	34	1	9.897887e+01	1	6.586040e-01	34.000000	
subject_057	khenin_dov.jpg	35	1	1.011956e+02	1	7.778806e-01	16.000000	
subject_057	regev_miri.jpg	36	1	1.035290e+02	1	6.284326e-01	29.000000	
subject_057	steinitz_yuval.jpg	37	1	1.057123e+02	1	1.196964e+00	35.000000	
subject_057	shafir_stav.jpg	38	1	1.084624e+02	1	1.086844e+00	31.000000	
subject_057	livnee_zipi.jpg	39	1	1.110958e+02	1	7.414063e-01	20.000000	
subject_057	galant_yoav.jpg	40	2	1.133958e+02	2	2.705254e+00	9.000000	
subject_057	meir_golda.jpg	41	1	1.176459e+02	1	6.871137e-01	21.000000	
