subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_085	hazan_oren.jpg	1	8	2.248646e-02	2.533122e+00	8.000000	30	
subject_085	livnee_zipi.jpg	2	9	4.105931e+00	1.489573e+00	3.000000	3	
subject_085	steinitz_yuval.jpg	3	0	7.139357e+00	1.984103e+00	6.000000	28	
subject_085	zuabi_hanin.jpg	4	5	1.067275e+01	3.346577e+00	7.000000	29	
subject_085	tibi_ahmed.jpg	5	5	1.557286e+01	1.054438e+00	5.000000	27	
subject_085	german_yael.jpg	6	4	1.817293e+01	2.334292e+00	1.000000	1	
subject_085	piron_shai.jpg	7	5	2.205638e+01	2.458777e+00	2.000000	2	
subject_085	michaeli_meirav.jpg	8	2	2.607314e+01	1.481953e+00	4.000000	4	
