subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_034	erdan_gilad.jpg.jpg	1	1	2.271881e-02	1	1.259570e+00	8.000000	
subject_034	galon_zahava.jpg.jpg	2	1	2.856131e+00	1	1.106108e+00	10.000000	
subject_034	peretz_amir.jpg.jpg	3	1	5.506192e+00	1	1.351943e+00	27.000000	
subject_034	german_yael.jpg.jpg	4	4	8.406305e+00	4	1.005163e+01	11.000000	
subject_034	cahlon_moshe.jpg.jpg	5	1	2.000659e+01	1	1.003259e+00	6.000000	
subject_034	netanyahu.jpg.jpg	6	1	2.255666e+01	1	1.053153e+00	24.000000	
subject_034	galant_yoav.jpg.jpg	7	2	2.515673e+01	2	4.700965e+00	9.000000	
subject_034	katz_yisrael.jpg.jpg	8	1	3.140690e+01	1	2.202717e+00	14.000000	
subject_034	beneliezer_binyamin.jpg.jpg	9	1	3.515699e+01	1	8.125764e-01	4.000000	
subject_034	hazan_oren.jpg.jpg	10	1	3.752372e+01	1	8.697680e-01	12.000000	
subject_034	livnee_zipi.jpg.jpg	11	1	3.994050e+01	1	9.089466e-01	20.000000	
subject_034	regev_miri.jpg.jpg	12	1	4.240719e+01	1	6.822300e-01	29.000000	
subject_034	mofaz_shaul.jpg.jpg	13	1	4.464061e+01	1	1.664692e+00	23.000000	
subject_034	piron_shai.jpg.jpg	14	1	4.785734e+01	1	1.863956e+00	28.000000	
subject_034	shimon_peres.jpg.jpg	15	1	5.127417e+01	1	7.430652e-01	34.000000	
subject_034	benet_naftali.jpg.jpg	16	1	5.357417e+01	1	7.470257e-01	5.000000	
subject_034	tibi_ahmed.jpg.jpg	17	1	5.587422e+01	1	1.134890e+00	36.000000	
subject_034	shafir_stav.jpg.jpg	18	1	5.855763e+01	1	1.587437e+00	31.000000	
subject_034	liberman_avigdor.jpg.jpg	19	1	6.169105e+01	1	1.109948e+00	18.000000	
subject_034	sharon_ariel.jpg.jpg	20	1	6.435779e+01	1	1.195181e+00	33.000000	
subject_034	steinitz_yuval.jpg.jpg	21	1	6.710790e+01	1	1.916995e+00	35.000000	
subject_034	meir_golda.jpg.jpg	22	1	7.057462e+01	1	9.862235e-01	21.000000	
subject_034	katzav_moshe.jpg.jpg	23	1	7.310802e+01	1	1.228705e+00	15.000000	
subject_034	barak_ehud.jpg.jpg	24	1	7.589143e+01	1	7.013084e-01	3.000000	
subject_034	akunis_ofir.jpg.jpg	25	1	7.814149e+01	1	7.107042e+00	2.000000	
subject_034	herzog_yitzhak.jpg.jpg	26	1	8.679180e+01	1	8.567097e-01	13.000000	
subject_034	lapid_yair.jpg.jpg	27	1	8.919178e+01	1	8.406718e-01	17.000000	
subject_034	odeh_aiman.jpg.jpg	28	2	9.157519e+01	2	3.393158e+00	25.000000	
subject_034	michaeli_meirav.jpg.jpg	29	1	9.652532e+01	1	1.178987e+00	22.000000	
subject_034	yitzhak_rabin.jpg.jpg	30	1	9.925873e+01	1	1.021520e+00	39.000000	
subject_034	zandberg_tamar.jpg.jpg	31	2	1.018255e+02	2	5.054627e+00	40.000000	
subject_034	yacimovich_shelly.jpg.jpg	32	1	1.084256e+02	1	9.824209e-01	38.000000	
subject_034	yaalon_moshe.jpg.jpg	33	1	1.109590e+02	1	7.529728e-01	37.000000	
subject_034	rivlin_rubi.jpg.jpg	34	1	1.132591e+02	1	9.647862e-01	30.000000	
subject_034	khenin_dov.jpg.jpg	35	2	1.157758e+02	2	3.168025e+00	16.000000	
subject_034	Smotrich_Bezalel.jpg.jpg	36	5	1.204926e+02	5	3.787122e+00	1.000000	
subject_034	olmert_ehud.jpg.jpg	37	1	1.258261e+02	1	1.509536e+00	26.000000	
subject_034	deri_arye.jpg.jpg	38	1	1.288929e+02	1	1.058762e+00	7.000000	
subject_034	zuabi_hanin.jpg.jpg	39	1	1.315096e+02	1	2.057861e+00	41.000000	
subject_034	shaked_ayelet.jpg.jpg	40	1	1.351264e+02	1	2.177122e+00	32.000000	
subject_034	livnat_limor.jpg.jpg	41	1	1.388598e+02	1	1.459592e+00	19.000000	
