Stim Name1	Stim Name2	StimNum1	StimNum2
yitzhak_rabin.jpg	benet_naftali.jpg	2	28
galon_zahava.jpg	Smotrich_Bezalel.jpg	3	29
yacimovich_shelly.jpg	benet_naftali.jpg	1	28
yitzhak_rabin.jpg	hazan_oren.jpg	2	30
galon_zahava.jpg	regev_miri.jpg	3	27
yacimovich_shelly.jpg	regev_miri.jpg	1	27
michaeli_meirav.jpg	regev_miri.jpg	4	27
yitzhak_rabin.jpg	benet_naftali.jpg	2	28
galon_zahava.jpg	Smotrich_Bezalel.jpg	3	29
yacimovich_shelly.jpg	regev_miri.jpg	1	27
michaeli_meirav.jpg	hazan_oren.jpg	4	30
yacimovich_shelly.jpg	benet_naftali.jpg	1	28
michaeli_meirav.jpg	hazan_oren.jpg	4	30
yacimovich_shelly.jpg	regev_miri.jpg	1	27
michaeli_meirav.jpg	Smotrich_Bezalel.jpg	4	29
michaeli_meirav.jpg	regev_miri.jpg	4	27
yacimovich_shelly.jpg	hazan_oren.jpg	1	30
michaeli_meirav.jpg	benet_naftali.jpg	4	28
galon_zahava.jpg	Smotrich_Bezalel.jpg	3	29
yacimovich_shelly.jpg	Smotrich_Bezalel.jpg	1	29
galon_zahava.jpg	regev_miri.jpg	3	27
yitzhak_rabin.jpg	benet_naftali.jpg	2	28
galon_zahava.jpg	benet_naftali.jpg	3	28
yitzhak_rabin.jpg	regev_miri.jpg	2	27
yitzhak_rabin.jpg	Smotrich_Bezalel.jpg	2	29
michaeli_meirav.jpg	Smotrich_Bezalel.jpg	4	29
yacimovich_shelly.jpg	Smotrich_Bezalel.jpg	1	29
michaeli_meirav.jpg	Smotrich_Bezalel.jpg	4	29
michaeli_meirav.jpg	hazan_oren.jpg	4	30
yacimovich_shelly.jpg	regev_miri.jpg	1	27
yitzhak_rabin.jpg	Smotrich_Bezalel.jpg	2	29
michaeli_meirav.jpg	benet_naftali.jpg	4	28
galon_zahava.jpg	benet_naftali.jpg	3	28
michaeli_meirav.jpg	hazan_oren.jpg	4	30
yacimovich_shelly.jpg	Smotrich_Bezalel.jpg	1	29
yitzhak_rabin.jpg	Smotrich_Bezalel.jpg	2	29
yacimovich_shelly.jpg	hazan_oren.jpg	1	30
michaeli_meirav.jpg	benet_naftali.jpg	4	28
yacimovich_shelly.jpg	hazan_oren.jpg	1	30
yacimovich_shelly.jpg	Smotrich_Bezalel.jpg	1	29
yitzhak_rabin.jpg	regev_miri.jpg	2	27
galon_zahava.jpg	benet_naftali.jpg	3	28
galon_zahava.jpg	regev_miri.jpg	3	27
galon_zahava.jpg	hazan_oren.jpg	3	30
yitzhak_rabin.jpg	hazan_oren.jpg	2	30
yitzhak_rabin.jpg	regev_miri.jpg	2	27
michaeli_meirav.jpg	regev_miri.jpg	4	27
galon_zahava.jpg	Smotrich_Bezalel.jpg	3	29
yacimovich_shelly.jpg	hazan_oren.jpg	1	30
michaeli_meirav.jpg	regev_miri.jpg	4	27
michaeli_meirav.jpg	Smotrich_Bezalel.jpg	4	29
galon_zahava.jpg	benet_naftali.jpg	3	28
galon_zahava.jpg	hazan_oren.jpg	3	30
yacimovich_shelly.jpg	benet_naftali.jpg	1	28
yitzhak_rabin.jpg	hazan_oren.jpg	2	30
yitzhak_rabin.jpg	Smotrich_Bezalel.jpg	2	29
yacimovich_shelly.jpg	benet_naftali.jpg	1	28
yitzhak_rabin.jpg	benet_naftali.jpg	2	28
galon_zahava.jpg	regev_miri.jpg	3	27
yitzhak_rabin.jpg	hazan_oren.jpg	2	30
galon_zahava.jpg	hazan_oren.jpg	3	30
michaeli_meirav.jpg	benet_naftali.jpg	4	28
galon_zahava.jpg	hazan_oren.jpg	3	30
yitzhak_rabin.jpg	regev_miri.jpg	2	27
