subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_064	deri_arye.jpg	1	1	1.623808e-02	1	1.747104e+01	7.000000	
subject_064	lapid_yair.jpg	2	1	1.903352e+01	1	1.125748e+00	17.000000	
subject_064	piron_shai.jpg	3	1	2.171694e+01	1	8.582638e-01	28.000000	
subject_064	yacimovich_shelly.jpg	4	1	2.413368e+01	1	9.775100e-01	38.000000	
subject_064	livnat_limor.jpg	5	1	2.666710e+01	1	1.284054e+00	19.000000	
subject_064	khenin_dov.jpg	6	1	2.950053e+01	1	1.010558e+00	16.000000	
subject_064	akunis_ofir.jpg	7	1	3.206728e+01	1	1.931753e+00	2.000000	
subject_064	benet_naftali.jpg	8	1	3.555072e+01	1	9.603106e-01	5.000000	
subject_064	sharon_ariel.jpg	9	2	3.806747e+01	2	3.187455e+00	33.000000	
subject_064	katz_yisrael.jpg	10	1	4.280095e+01	1	9.579645e-01	14.000000	
subject_064	Smotrich_Bezalel.jpg	11	1	4.530104e+01	1	8.178519e-01	1.000000	
subject_064	barak_ehud.jpg	12	1	4.766780e+01	1	1.235009e+00	3.000000	
subject_064	steinitz_yuval.jpg	13	1	5.045121e+01	1	9.635972e-01	35.000000	
subject_064	german_yael.jpg	14	1	5.296795e+01	1	1.158837e+00	11.000000	
subject_064	hazan_oren.jpg	15	1	5.568471e+01	1	9.699860e-01	12.000000	
subject_064	peretz_amir.jpg	16	1	5.820146e+01	1	7.652315e-01	27.000000	
subject_064	shimon_peres.jpg	17	1	6.051820e+01	1	2.320409e+00	34.000000	
subject_064	olmert_ehud.jpg	18	1	6.438499e+01	1	9.335675e-01	26.000000	
subject_064	beneliezer_binyamin.jpg	19	1	6.686841e+01	1	1.106113e+00	4.000000	
subject_064	livnee_zipi.jpg	20	1	6.951849e+01	1	8.800356e-01	20.000000	
subject_064	erdan_gilad.jpg	21	1	7.195191e+01	1	1.342572e+00	8.000000	
subject_064	meir_golda.jpg	22	1	7.485201e+01	1	8.823580e-01	21.000000	
subject_064	rivlin_rubi.jpg	23	1	7.728544e+01	1	8.248953e-01	30.000000	
subject_064	regev_miri.jpg	24	1	7.966887e+01	1	3.865449e+00	29.000000	
subject_064	yitzhak_rabin.jpg	25	1	8.508567e+01	1	4.120590e+00	39.000000	
subject_064	mofaz_shaul.jpg	26	3	9.075253e+01	3	5.333576e+00	23.000000	
subject_064	michaeli_meirav.jpg	27	2	9.763608e+01	2	3.913976e+00	22.000000	
subject_064	yaalon_moshe.jpg	28	1	1.031029e+02	1	1.223093e+00	37.000000	
subject_064	galant_yoav.jpg	29	2	1.058697e+02	2	3.152224e+00	9.000000	
subject_064	zandberg_tamar.jpg	30	1	1.105698e+02	1	9.320735e-01	40.000000	
subject_064	cahlon_moshe.jpg	31	1	1.130533e+02	1	1.168619e+00	6.000000	
subject_064	tibi_ahmed.jpg	32	1	1.157700e+02	1	8.997958e-01	36.000000	
subject_064	katzav_moshe.jpg	33	1	1.182201e+02	1	2.545637e+00	15.000000	
subject_064	galon_zahava.jpg	34	1	1.223202e+02	1	8.294879e-01	10.000000	
subject_064	shafir_stav.jpg	35	1	1.247037e+02	1	1.094001e+00	31.000000	
subject_064	herzog_yitzhak.jpg	36	1	1.273537e+02	1	8.759000e-01	13.000000	
subject_064	liberman_avigdor.jpg	37	1	1.297872e+02	1	6.984760e-01	18.000000	
subject_064	odeh_aiman.jpg	38	1	1.320372e+02	1	1.560374e+00	25.000000	
subject_064	netanyahu.jpg	39	1	1.351540e+02	1	8.115350e-01	24.000000	
subject_064	zuabi_hanin.jpg	40	1	1.375207e+02	1	7.967597e-01	41.000000	
subject_064	shaked_ayelet.jpg	41	1	1.398708e+02	1	8.786446e-01	32.000000	
