subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_066	katzav_moshe.jpg	1	1	2.070785e-02	1	1.578788e+00	15.000000	
subject_066	beneliezer_binyamin.jpg	2	1	3.154137e+00	1	1.405346e+00	4.000000	
subject_066	shaked_ayelet.jpg	3	1	6.104272e+00	1	1.055082e+00	32.000000	
subject_066	erdan_gilad.jpg	4	1	8.704352e+00	1	1.079038e+00	8.000000	
subject_066	michaeli_meirav.jpg	5	1	1.133772e+01	1	1.229580e+00	22.000000	
subject_066	peretz_amir.jpg	6	1	1.412118e+01	1	1.038104e+00	27.000000	
subject_066	regev_miri.jpg	7	1	1.670458e+01	1	1.430659e+00	29.000000	
subject_066	german_yael.jpg	8	1	1.968802e+01	1	1.343203e+00	11.000000	
subject_066	lapid_yair.jpg	9	1	2.258809e+01	1	8.270492e-01	17.000000	
subject_066	galant_yoav.jpg	10	2	2.497151e+01	2	1.123638e+00	9.000000	
subject_066	liberman_avigdor.jpg	11	1	2.763826e+01	1	9.607981e-01	18.000000	
subject_066	akunis_ofir.jpg	12	3	3.015504e+01	3	3.284039e+00	2.000000	
subject_066	Smotrich_Bezalel.jpg	13	1	3.498853e+01	1	1.042412e+00	1.000000	
subject_066	barak_ehud.jpg	14	1	3.758858e+01	1	8.583818e-01	3.000000	
subject_066	hazan_oren.jpg	15	1	4.000533e+01	1	8.415465e-01	12.000000	
subject_066	meir_golda.jpg	16	1	4.238877e+01	1	9.461166e-01	21.000000	
subject_066	steinitz_yuval.jpg	17	1	4.488882e+01	1	1.862026e+00	35.000000	
subject_066	tibi_ahmed.jpg	18	1	4.830565e+01	1	1.061139e+00	36.000000	
subject_066	herzog_yitzhak.jpg	19	1	5.092238e+01	1	1.052396e+00	13.000000	
subject_066	rivlin_rubi.jpg	20	1	5.352247e+01	1	1.028246e+00	30.000000	
subject_066	zuabi_hanin.jpg	21	1	5.610587e+01	1	1.276821e+00	41.000000	
subject_066	katz_yisrael.jpg	22	1	5.893931e+01	1	1.059334e+00	14.000000	
subject_066	olmert_ehud.jpg	23	1	6.155610e+01	1	1.050509e+00	26.000000	
subject_066	yaalon_moshe.jpg	24	1	6.415614e+01	1	9.064272e-01	37.000000	
subject_066	deri_arye.jpg	25	1	6.660620e+01	1	1.024295e+00	7.000000	
subject_066	livnee_zipi.jpg	26	1	6.917297e+01	1	8.335261e-01	20.000000	
subject_066	mofaz_shaul.jpg	27	1	7.155635e+01	1	8.341014e-01	23.000000	
subject_066	yitzhak_rabin.jpg	28	1	7.393976e+01	1	7.706598e-01	39.000000	
subject_066	piron_shai.jpg	29	1	7.625659e+01	1	9.897900e-01	28.000000	
subject_066	netanyahu.jpg	30	1	7.878995e+01	1	7.204149e-01	24.000000	
subject_066	livnat_limor.jpg	31	1	8.105670e+01	1	2.077558e+00	19.000000	
subject_066	khenin_dov.jpg	32	1	8.469013e+01	1	1.092132e+00	16.000000	
subject_066	zandberg_tamar.jpg	33	1	8.734023e+01	1	9.059970e-01	40.000000	
subject_066	galon_zahava.jpg	34	1	8.979032e+01	1	6.078659e-01	10.000000	
subject_066	yacimovich_shelly.jpg	35	1	9.195702e+01	1	6.810986e-01	38.000000	
subject_066	odeh_aiman.jpg	36	1	9.419046e+01	1	1.415644e+00	25.000000	
subject_066	shafir_stav.jpg	37	1	9.715722e+01	1	8.888475e-01	31.000000	
subject_066	benet_naftali.jpg	38	1	9.959065e+01	1	1.255298e+00	5.000000	
subject_066	cahlon_moshe.jpg	39	1	1.023908e+02	1	6.952461e-01	6.000000	
subject_066	sharon_ariel.jpg	40	1	1.046408e+02	1	6.931814e-01	33.000000	
subject_066	shimon_peres.jpg	41	1	1.068909e+02	1	6.030315e-01	34.000000	
