subjectID	stimName	runtrial	subjectAnswerArousal	onsettime_Aro	RT_Arousal	StimNum	Rank
subject_054	zuabi_hanin.jpg	1	7	2.377190e-02	5.484407e+00	8.000000	30	
subject_054	cahlon_moshe.jpg	2	8	7.057263e+00	3.058828e+00	3.000000	3	
subject_054	Smotrich_Bezalel.jpg	3	9	1.167402e+01	3.249928e+00	6.000000	28	
subject_054	hazan_oren.jpg	4	3	1.647409e+01	5.641727e+00	7.000000	29	
subject_054	katzav_moshe.jpg	5	2	2.367429e+01	3.857354e+00	5.000000	27	
subject_054	mofaz_shaul.jpg	6	6	2.909103e+01	3.528500e+00	1.000000	1	
subject_054	shimon_peres.jpg	7	9	3.417451e+01	2.092941e+00	2.000000	2	
subject_054	rivlin_rubi.jpg	8	6	3.782455e+01	2.354804e+00	4.000000	4	
