subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_070	Smotrich_Bezalel.jpg	1	2	2.162302e-02	2	3.241830e+01	1.000000	
subject_070	tibi_ahmed.jpg	2	1	3.400594e+01	1	2.113982e+00	36.000000	
subject_070	regev_miri.jpg	3	1	3.767271e+01	1	1.823166e+00	29.000000	
subject_070	yitzhak_rabin.jpg	4	1	4.103947e+01	1	1.040332e+00	39.000000	
subject_070	galant_yoav.jpg	5	3	4.362288e+01	3	2.968883e+00	9.000000	
subject_070	peretz_amir.jpg	6	1	4.813967e+01	1	1.020050e+00	27.000000	
subject_070	katzav_moshe.jpg	7	1	5.070642e+01	1	8.292502e-01	15.000000	
subject_070	piron_shai.jpg	8	1	5.308982e+01	1	9.178038e-01	28.000000	
subject_070	shaked_ayelet.jpg	9	1	5.555656e+01	1	8.670346e-01	32.000000	
subject_070	meir_golda.jpg	10	1	5.797331e+01	1	6.822772e-01	21.000000	
subject_070	khenin_dov.jpg	11	2	6.020669e+01	2	6.952762e+00	16.000000	
subject_070	sharon_ariel.jpg	12	1	6.870694e+01	1	8.445314e-01	33.000000	
subject_070	shimon_peres.jpg	13	1	7.110701e+01	1	6.443534e-01	34.000000	
subject_070	beneliezer_binyamin.jpg	14	1	7.330707e+01	1	6.922591e-01	4.000000	
subject_070	galon_zahava.jpg	15	1	7.555714e+01	1	1.106151e+00	10.000000	
subject_070	netanyahu.jpg	16	1	7.820722e+01	1	5.520342e-01	24.000000	
subject_070	livnee_zipi.jpg	17	1	8.030730e+01	1	7.799267e-01	20.000000	
subject_070	akunis_ofir.jpg	18	4	8.264067e+01	4	4.958482e+00	2.000000	
subject_070	yacimovich_shelly.jpg	19	1	8.914087e+01	1	1.234248e+00	38.000000	
subject_070	german_yael.jpg	20	4	9.192428e+01	4	2.258771e+00	11.000000	
subject_070	shafir_stav.jpg	21	1	9.574106e+01	1	1.705941e+00	31.000000	
subject_070	barak_ehud.jpg	22	1	9.899115e+01	1	6.798277e-01	3.000000	
subject_070	herzog_yitzhak.jpg	23	1	1.012246e+02	1	8.303543e-01	13.000000	
subject_070	lapid_yair.jpg	24	1	1.036080e+02	1	6.069200e-01	17.000000	
subject_070	rivlin_rubi.jpg	25	1	1.057580e+02	1	7.928496e-01	30.000000	
subject_070	katz_yisrael.jpg	26	1	1.081081e+02	1	1.570736e+00	14.000000	
subject_070	olmert_ehud.jpg	27	1	1.112248e+02	1	8.459407e-01	26.000000	
subject_070	steinitz_yuval.jpg	28	2	1.136249e+02	2	5.549764e+00	35.000000	
subject_070	mofaz_shaul.jpg	29	1	1.207251e+02	1	2.041480e+00	23.000000	
subject_070	benet_naftali.jpg	30	1	1.243086e+02	1	8.500065e-01	5.000000	
subject_070	odeh_aiman.jpg	31	4	1.267086e+02	4	3.617892e+00	25.000000	
subject_070	michaeli_meirav.jpg	32	1	1.318755e+02	1	2.114913e+00	22.000000	
subject_070	cahlon_moshe.jpg	33	1	1.355422e+02	1	1.128194e+00	6.000000	
subject_070	livnat_limor.jpg	34	1	1.382257e+02	1	6.366404e-01	19.000000	
subject_070	liberman_avigdor.jpg	35	1	1.404091e+02	1	6.212031e-01	18.000000	
subject_070	yaalon_moshe.jpg	36	1	1.425758e+02	1	6.384510e-01	37.000000	
subject_070	erdan_gilad.jpg	37	1	1.447592e+02	1	1.607021e+00	8.000000	
subject_070	deri_arye.jpg	38	1	1.479093e+02	1	7.290066e-01	7.000000	
subject_070	hazan_oren.jpg	39	1	1.501927e+02	1	6.535020e-01	12.000000	
subject_070	zuabi_hanin.jpg	40	1	1.523927e+02	1	1.013459e+00	41.000000	
subject_070	zandberg_tamar.jpg	41	4	1.549595e+02	4	4.118632e+00	40.000000	
