subjectID	runtrial	onsettime	Name	Bid	RT
Sub_058	1	1.655414e-02	2004_Kid_2035.jpg	5.291931e+00	3.737308e+00
Sub_058	2	4.154427e+00	1012_Money_8501.jpg	5.566162e+00	3.186749e+00
Sub_058	3	7.708360e+00	3005_Shark_1930.jpg	7.261414e+00	2.352625e+00
Sub_058	4	1.047797e+01	1008_Rafting_8370.jpg	6.961182e+00	2.970154e+00
Sub_058	5	1.386521e+01	2006_Kids_2387.jpg	4.881165e+00	3.086963e+00
Sub_058	6	1.738588e+01	3004_Bear_1321.jpg	7.130371e+00	2.586421e+00
Sub_058	7	2.035578e+01	2009_Family_2598.jpg	5.073242e+00	2.352659e+00
Sub_058	8	2.310886e+01	1006_Skier_8034.jpg	6.562866e+00	2.736442e+00
Sub_058	9	2.626234e+01	3012_Car_Accident_9908.jpg	8.121643e+00	2.386044e+00
Sub_058	10	2.906560e+01	4003_Sick_Man_2491.jpg	6.331299e+00	5.472729e+00
Sub_058	11	3.493888e+01	2002_Dog_1500.jpg	5.058960e+00	2.202445e+00
Sub_058	12	3.752525e+01	4002_Elderly_Man_2490.jpg	4.095520e+00	2.118850e+00
Sub_058	13	4.003041e+01	2012_Nature_5780.jpg	3.870239e+00	6.371270e+00
Sub_058	14	4.688557e+01	1009_Gymnast_8470.jpg	5.291931e+00	2.052319e+00
Sub_058	15	4.935507e+01	4004_Elderly_Woman_2590.jpg	5.678223e+00	2.669599e+00
Sub_058	16	5.240843e+01	2007_Kids_2388.jpg	6.046204e+00	4.571980e+00
Sub_058	17	5.739739e+01	1011_Rollercoaster_8499.jpg	6.274353e+00	2.102347e+00
Sub_058	18	5.991686e+01	4012_Dirty_Dishes_9390.jpg	5.735596e+00	2.819940e+00
Sub_058	19	6.315387e+01	1004_Sky_Divers_5621.jpg	7.369507e+00	2.519481e+00
Sub_058	20	6.609056e+01	3009_Crime_6540.jpg	7.631348e+00	9.727580e+00
Sub_058	21	7.620186e+01	1003_Couple_4687.jpg	7.210449e+00	3.437234e+00
Sub_058	22	8.005622e+01	1005_Astronaut_5470.jpg	6.619263e+00	2.953302e+00
Sub_058	23	8.341007e+01	2003_Bunnies_1750.jpg	4.972046e+00	3.570617e+00
Sub_058	24	8.738120e+01	2010_Flowers_5202.jpg	3.674072e+00	2.619620e+00
Sub_058	25	9.045124e+01	4006_Broken_Lightbulb_7013.jpg	6.165649e+00	3.203663e+00
Sub_058	26	9.410548e+01	3003_PitBull_1300.jpg	6.800415e+00	2.469360e+00
Sub_058	27	9.700868e+01	3008_Crime_6510.jpg	7.668823e+00	2.152448e+00
Sub_058	28	9.959492e+01	4010_Barbed_Wire_9010.jpg	8.616577e+00	2.352602e+00
Sub_058	29	1.023479e+02	2008_Mother_2540.jpg	6.012207e+00	2.169205e+00
Sub_058	30	1.049676e+02	3006_Shark_1932.jpg	8.165771e+00	1.968914e+00
Sub_058	31	1.073536e+02	1002_Couple_4608.jpg	7.619873e+00	2.202466e+00
Sub_058	32	1.099899e+02	4005_Jail_2722.jpg	7.194092e+00	4.988921e+00
Sub_058	33	1.154461e+02	4001_Sad_Family_2312.jpg	6.473938e+00	2.385982e+00
Sub_058	34	1.182658e+02	1001_women_4220.jpg	4.764343e+00	3.220370e+00
Sub_058	35	1.227042e+02	1010_Rollercoaster_8490.jpg	7.405457e+00	2.169085e+00
Sub_058	36	1.252905e+02	4011_Homeless_9331.jpg	6.399231e+00	2.452691e+00
Sub_058	37	1.281771e+02	2011_Nature_5760.jpg	3.811829e+00	3.503898e+00
Sub_058	38	1.321148e+02	4009_Cemetery_9001.jpg	5.276306e+00	2.119007e+00
Sub_058	39	1.346509e+02	2005_Mother_2170.jpg	3.991150e+00	1.968953e+00
Sub_058	40	1.370037e+02	3002_Snake_1120.jpg	7.203247e+00	3.604006e+00
Sub_058	41	1.410248e+02	3001_Snake_1114.jpg	6.972290e+00	2.636229e+00
Sub_058	42	1.440616e+02	3011_Sinking_Ship_9600.jpg	8.313782e+00	3.220376e+00
Sub_058	43	1.476989e+02	3010_Suicide_6570.jpg	8.583313e+00	3.236993e+00
Sub_058	44	1.513697e+02	4008_Cemetery_9000.jpg	6.948425e+00	4.104636e+00
Sub_058	45	1.559249e+02	4007_Garbage_7023.jpg	6.202393e+00	2.953246e+00
Sub_058	46	1.592953e+02	1007_Surfers_8206.jpg	4.968750e+00	3.220294e+00
Sub_058	47	1.629329e+02	3007_Gun_6210.jpg	7.850769e+00	1.718760e+00
Sub_058	48	1.650352e+02	2001_Ferret_1410.jpg	3.922485e+00	2.302607e+00
