subjectID	runtrial	onsettime	Name	Bid	RT
Sub_005	1	1.762104e-02	3007_Gun_6210.jpg	4.973511e+00	2.018729e+00
Sub_005	2	2.486793e+00	4002_Elderly_Man_2490.jpg	2.989807e+00	2.486067e+00
Sub_005	3	5.423348e+00	4010_Barbed_Wire_9010.jpg	4.051575e+00	2.069069e+00
Sub_005	4	7.959549e+00	4008_Cemetery_9000.jpg	1.616943e+00	2.586240e+00
Sub_005	5	1.096291e+01	3003_PitBull_1300.jpg	4.008118e+00	2.335995e+00
Sub_005	6	1.374941e+01	4012_Dirty_Dishes_9390.jpg	2.039246e+00	2.068994e+00
Sub_005	7	1.625223e+01	1012_Money_8501.jpg	4.245117e+00	2.085767e+00
Sub_005	8	1.873834e+01	2008_Mother_2540.jpg	4.331909e+00	2.469473e+00
Sub_005	9	2.160835e+01	1001_women_4220.jpg	5.951965e+00	2.285868e+00
Sub_005	10	2.436133e+01	2005_Mother_2170.jpg	3.113220e+00	2.119265e+00
Sub_005	11	2.689751e+01	3009_Crime_6540.jpg	7.135254e+00	3.554148e+00
Sub_005	12	3.091876e+01	1004_Sky_Divers_5621.jpg	6.366638e+00	2.886529e+00
Sub_005	13	3.423915e+01	2012_Nature_5780.jpg	5.080750e+00	4.138020e+00
Sub_005	14	3.881090e+01	1010_Rollercoaster_8490.jpg	6.177917e+00	5.289256e+00
Sub_005	15	4.453402e+01	4004_Elderly_Woman_2590.jpg	4.062378e+00	2.953410e+00
Sub_005	16	4.790466e+01	3005_Shark_1930.jpg	3.580383e+00	1.801829e+00
Sub_005	17	5.017377e+01	4001_Sad_Family_2312.jpg	6.232239e+00	2.602865e+00
Sub_005	18	5.321049e+01	1007_Surfers_8206.jpg	7.151550e+00	2.386026e+00
Sub_005	19	5.603034e+01	3006_Shark_1932.jpg	5.038086e+00	3.170207e+00
Sub_005	20	5.961770e+01	2010_Flowers_5202.jpg	1.629089e+00	2.202395e+00
Sub_005	21	6.222060e+01	2007_Kids_2388.jpg	5.896790e+00	1.852293e+00
Sub_005	22	6.450649e+01	4007_Garbage_7023.jpg	1.985657e+00	1.968894e+00
Sub_005	23	6.690921e+01	4003_Sick_Man_2491.jpg	3.972778e+00	2.269230e+00
Sub_005	24	6.961235e+01	3011_Sinking_Ship_9600.jpg	2.830872e+00	3.053296e+00
Sub_005	25	7.308285e+01	2001_Ferret_1410.jpg	5.452881e+00	1.485083e+00
Sub_005	26	7.498499e+01	3001_Snake_1114.jpg	4.581177e+00	1.585209e+00
Sub_005	27	7.702069e+01	3012_Car_Accident_9908.jpg	7.112854e+00	1.985439e+00
Sub_005	28	7.948998e+01	3004_Bear_1321.jpg	4.856079e+00	3.136842e+00
Sub_005	29	8.306066e+01	2006_Kids_2387.jpg	3.642883e+00	2.736456e+00
Sub_005	30	8.623098e+01	1006_Skier_8034.jpg	6.417542e+00	1.668610e+00
Sub_005	31	8.829987e+01	1011_Rollercoaster_8499.jpg	7.015686e+00	2.803167e+00
Sub_005	32	9.150357e+01	1005_Astronaut_5470.jpg	5.719604e+00	2.085659e+00
Sub_005	33	9.402304e+01	4011_Homeless_9331.jpg	3.431641e+00	2.269207e+00
Sub_005	34	9.674279e+01	4006_Broken_Lightbulb_7013.jpg	2.625061e+00	4.121282e+00
Sub_005	35	1.012812e+02	3002_Snake_1120.jpg	3.448792e+00	2.169185e+00
Sub_005	36	1.038841e+02	2009_Family_2598.jpg	3.520630e+00	2.552867e+00
Sub_005	37	1.068375e+02	2003_Bunnies_1750.jpg	2.157288e+00	2.719677e+00
Sub_005	38	1.100076e+02	3008_Crime_6510.jpg	4.450073e+00	3.520681e+00
Sub_005	39	1.139455e+02	4005_Jail_2722.jpg	2.209656e+00	2.135845e+00
Sub_005	40	1.165484e+02	1003_Couple_4687.jpg	8.604370e+00	2.919959e+00
Sub_005	41	1.199355e+02	2002_Dog_1500.jpg	1.271973e+00	1.902117e+00
Sub_005	42	1.222548e+02	1009_Gymnast_8470.jpg	5.027893e+00	2.419335e+00
Sub_005	43	1.251080e+02	1008_Rafting_8370.jpg	6.893433e+00	1.952150e+00
Sub_005	44	1.274773e+02	1002_Couple_4608.jpg	8.534424e+00	1.868753e+00
Sub_005	45	1.297966e+02	2004_Kid_2035.jpg	2.752075e+00	1.852051e+00
Sub_005	46	1.320992e+02	4009_Cemetery_9001.jpg	3.327759e+00	1.918793e+00
Sub_005	47	1.344685e+02	3010_Suicide_6570.jpg	8.473938e+00	2.285826e+00
Sub_005	48	1.371882e+02	2011_Nature_5760.jpg	4.205017e+00	2.903309e+00
