subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_050	Katie_Holmes.jpg	63	2	1.992225e+02	2	8.245748e-01	57.000000	
subject_050	Michal_Yanai.jpg	64	2	2.015892e+02	2	1.065751e+00	66.000000	
subject_050	Demi_Moore.jpg	65	2	2.042059e+02	2	7.050137e-01	26.000000	
subject_050	Jerry_Seinfeld.jpg	66	3	2.064560e+02	3	9.829062e-01	49.000000	
subject_050	James_Franco.jpg	67	2	2.089893e+02	2	1.305396e+00	45.000000	
subject_050	Emma_Stone.jpg	68	3	2.118394e+02	3	1.079333e+00	30.000000	
subject_050	Yael_Sharoni.jpg	69	3	2.144728e+02	3	8.778676e-01	107.000000	
subject_050	Barak_Obama.jpg	70	3	2.169062e+02	3	9.564396e-01	12.000000	
subject_050	Dudu_Topaz.jpg	71	3	2.194062e+02	3	1.352320e+00	28.000000	
subject_050	Adi_Himelbloy.jpg	72	3	2.223063e+02	3	7.322054e-01	3.000000	
subject_050	Paul_Walker.jpg	73	2	2.245897e+02	2	1.368757e+00	83.000000	
subject_050	Moshe_Peretz.jpg	74	3	2.275064e+02	3	1.267973e+00	72.000000	
subject_050	Hugh_Laurie.jpg	75	2	2.303232e+02	2	1.275160e+00	43.000000	
subject_050	Arik_Einstein.jpg	76	4	2.331399e+02	4	1.394380e+00	7.000000	
subject_050	Oz_Zehavi.jpg	77	3	2.360899e+02	3	2.156223e+00	82.000000	
subject_050	Bradley_Cooper.jpg	78	4	2.397900e+02	4	1.144066e+00	18.000000	
subject_050	Jim_Carrey.jpg	79	4	2.424901e+02	4	1.051960e+00	50.000000	
subject_050	Oshri_Cohen.jpg	80	4	2.450901e+02	4	7.078553e-01	81.000000	
subject_050	Asi_Cohen.jpg	81	3	2.473402e+02	3	1.537754e+00	10.000000	
subject_050	George_Clooney.jpg	82	2	2.504236e+02	2	2.302251e+00	32.000000	
subject_050	Rihanna.jpg	83	3	2.542736e+02	3	1.076114e+00	87.000000	
subject_050	Tom_Cruise.jpg	84	3	2.569071e+02	3	1.026650e+00	101.000000	
subject_050	Justin_Bieber.jpg	85	1	2.594904e+02	1	1.219199e+00	55.000000	
subject_050	Ashton_Kutcher.jpg	86	3	2.622572e+02	3	1.068398e+00	9.000000	
subject_050	Yehuda_Levi.jpg	87	3	2.648739e+02	3	9.156383e-01	109.000000	
subject_050	Mikel_Luis.jpg	88	3	2.673406e+02	3	6.488940e-01	68.000000	
subject_050	Julia_Roberts.jpg	89	1	2.695406e+02	1	2.176741e+00	54.000000	
subject_050	Ivri_Lider.jpg	90	3	2.732741e+02	3	7.472627e-01	44.000000	
subject_050	Julia_Louis-Dreyfus.jpg	91	2	2.755741e+02	2	1.207150e+00	53.000000	
subject_050	Moran_Atias.jpg	92	3	2.783242e+02	3	1.729018e+00	71.000000	
subject_050	Hugh_Grant.jpg	93	3	2.816076e+02	3	5.895609e-01	42.000000	
subject_050	Yardena_Arazi.jpg	94	3	2.837410e+02	3	6.720974e-01	108.000000	
subject_050	Britney_Spears.jpg	95	3	2.859577e+02	3	5.993933e-01	19.000000	
subject_050	Tali_Sharon.jpg	96	3	2.881077e+02	3	1.145264e+00	99.000000	
subject_050	Yona_Elian.jpg	97	3	2.908078e+02	3	1.189129e+00	110.000000	
subject_050	Halle_Berry.jpg	98	3	2.935412e+02	3	9.196870e-01	37.000000	
subject_050	Angelina_Jolie.jpg	99	1	2.960079e+02	1	1.500876e+00	5.000000	
subject_050	Rami_Keinstein.jpg	100	2	2.990579e+02	2	2.354744e+00	85.000000	
subject_050	Leonardo_Dicaprio.jpg	101	1	3.029581e+02	1	8.545650e-01	61.000000	
subject_050	Bruce_Willis.jpg	102	1	3.053581e+02	1	1.166495e+00	20.000000	
subject_050	Ellen_Degeneres.jpg	103	2	3.080748e+02	2	1.113683e+00	29.000000	
subject_050	Harel_Skaat.jpg	104	3	3.107415e+02	3	9.189246e-01	38.000000	
subject_050	Vanna_White.jpg	105	3	3.132082e+02	3	9.401455e-01	103.000000	
subject_050	Tom_Hanks.jpg	106	3	3.156916e+02	3	9.526991e-01	102.000000	
subject_050	Shakira.jpg	107	3	3.181917e+02	3	8.605982e-01	94.000000	
subject_050	Jennifer_Lopez.jpg	108	2	3.206084e+02	2	2.051795e+00	48.000000	
subject_050	Christina_Aguilera.jpg	109	3	3.242085e+02	3	9.556504e-01	23.000000	
subject_050	Jay_Leno.jpg	110	3	3.267086e+02	3	1.527501e+00	46.000000	
