Stim Name1	Stim Name2	StimNum1	StimNum2
Bill_Clinton	Christina_Aguilera	7	37
David_Schwimmer	Kim_Kardashian	4	35
David_Schwimmer	Emma_Stone	4	34
Bill_Clinton	Christina_Aguilera	7	37
Johnny_Depp	Nicole_Kidman	6	36
Bradd_Pitt	Emma_Stone	5	34
David_Schwimmer	Kim_Kardashian	4	35
Bradd_Pitt	Christina_Aguilera	5	37
Johnny_Depp	Christina_Aguilera	6	37
David_Schwimmer	Emma_Stone	4	34
Bradd_Pitt	Emma_Stone	5	34
Bill_Clinton	Nicole_Kidman	7	36
Johnny_Depp	Emma_Stone	6	34
Bill_Clinton	Kim_Kardashian	7	35
Johnny_Depp	Christina_Aguilera	6	37
Bradd_Pitt	Christina_Aguilera	5	37
Bill_Clinton	Kim_Kardashian	7	35
David_Schwimmer	Christina_Aguilera	4	37
Bradd_Pitt	Emma_Stone	5	34
Johnny_Depp	Kim_Kardashian	6	35
David_Schwimmer	Christina_Aguilera	4	37
David_Schwimmer	Kim_Kardashian	4	35
Bradd_Pitt	Kim_Kardashian	5	35
Bill_Clinton	Emma_Stone	7	34
Bradd_Pitt	Nicole_Kidman	5	36
Johnny_Depp	Christina_Aguilera	6	37
Johnny_Depp	Emma_Stone	6	34
Johnny_Depp	Nicole_Kidman	6	36
Bill_Clinton	Christina_Aguilera	7	37
David_Schwimmer	Nicole_Kidman	4	36
David_Schwimmer	Emma_Stone	4	34
Bradd_Pitt	Nicole_Kidman	5	36
David_Schwimmer	Nicole_Kidman	4	36
Bradd_Pitt	Nicole_Kidman	5	36
Johnny_Depp	Emma_Stone	6	34
Bradd_Pitt	Christina_Aguilera	5	37
Bill_Clinton	Emma_Stone	7	34
Johnny_Depp	Nicole_Kidman	6	36
Bradd_Pitt	Kim_Kardashian	5	35
Bill_Clinton	Emma_Stone	7	34
Bill_Clinton	Nicole_Kidman	7	36
Bradd_Pitt	Christina_Aguilera	5	37
Johnny_Depp	Emma_Stone	6	34
David_Schwimmer	Emma_Stone	4	34
Bill_Clinton	Kim_Kardashian	7	35
David_Schwimmer	Christina_Aguilera	4	37
David_Schwimmer	Kim_Kardashian	4	35
Johnny_Depp	Nicole_Kidman	6	36
Bradd_Pitt	Nicole_Kidman	5	36
Bill_Clinton	Kim_Kardashian	7	35
Bill_Clinton	Christina_Aguilera	7	37
Bill_Clinton	Nicole_Kidman	7	36
Bradd_Pitt	Kim_Kardashian	5	35
Johnny_Depp	Christina_Aguilera	6	37
Johnny_Depp	Kim_Kardashian	6	35
Bill_Clinton	Nicole_Kidman	7	36
Bill_Clinton	Emma_Stone	7	34
Johnny_Depp	Kim_Kardashian	6	35
David_Schwimmer	Christina_Aguilera	4	37
Johnny_Depp	Kim_Kardashian	6	35
Bradd_Pitt	Emma_Stone	5	34
David_Schwimmer	Nicole_Kidman	4	36
Bradd_Pitt	Kim_Kardashian	5	35
David_Schwimmer	Nicole_Kidman	4	36
