subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_028	Hugh_Grant.jpg	1	5	2.082520e-02	5	1.840151e+00	42.000000	
subject_028	Angelina_Jolie.jpg	2	1	3.404252e+00	1	1.920679e+00	5.000000	
subject_028	Russell_Crowe.jpg	3	3	6.871009e+00	3	5.013794e+00	89.000000	
subject_028	Rami_Keinstein.jpg	4	2	1.343785e+01	2	3.254867e+00	85.000000	
subject_028	Adi_Himelbloy.jpg	5	5	1.823801e+01	5	2.590572e+00	3.000000	
subject_028	Jennifer_Lopez.jpg	6	3	2.237142e+01	3	4.673031e+00	48.000000	
subject_028	Guy_Arieli.jpg	7	4	2.858825e+01	4	4.864072e+00	34.000000	
subject_028	Miri_Bohadana.jpg	8	4	3.500509e+01	4	1.663185e+00	70.000000	
subject_028	Jim_Carrey.jpg	9	5	3.822184e+01	5	2.854321e+00	50.000000	
subject_028	Bruce_Willis.jpg	10	2	4.262197e+01	2	2.086125e+00	20.000000	
subject_028	Charlie_Sheen.jpg	11	2	4.625540e+01	2	4.620629e+00	22.000000	
subject_028	Ran_Danker.jpg	12	5	5.242222e+01	5	4.173657e+00	86.000000	
subject_028	Alma_Zak.jpg	13	2	5.813909e+01	2	6.304635e+00	4.000000	
subject_028	Moshe_Peretz.jpg	14	1	6.598926e+01	1	2.694371e+00	72.000000	
subject_028	Ashton_Kutcher.jpg	15	5	7.023938e+01	5	6.020062e+00	9.000000	
subject_028	Dudu_Topaz.jpg	16	5	7.780624e+01	5	1.677162e+00	28.000000	
subject_028	Jerry_Seinfeld.jpg	17	5	8.103966e+01	5	1.899647e+00	49.000000	
subject_028	Yael_Bar-Zohar.jpg	18	5	8.448975e+01	5	8.449375e+00	106.000000	
subject_028	Madonna.jpg	19	5	9.449001e+01	5	1.033029e+00	65.000000	
subject_028	Ryan_Gosling.jpg	20	1	9.707342e+01	1	3.201565e+00	90.000000	
subject_028	Will_Smith.jpg	21	1	1.018236e+02	1	1.539318e+00	104.000000	
subject_028	Natalie_Portman.jpg	22	3	1.049070e+02	3	2.207868e+00	73.000000	
subject_028	Justin_Timberlake.jpg	23	5	1.086571e+02	5	3.609659e+00	56.000000	
subject_028	Lior_Ashkenazi.jpg	24	5	1.138239e+02	5	3.402724e+00	64.000000	
subject_028	Yael_Sharoni.jpg	25	5	1.187740e+02	5	9.292396e+00	107.000000	
subject_028	Paul_Walker.jpg	26	4	1.296076e+02	4	4.274618e+00	83.000000	
subject_028	Demi_Moore.jpg	27	4	1.354244e+02	4	2.025759e+00	26.000000	
subject_028	Ninet_Tayeb.jpg	28	1	1.390079e+02	1	3.346190e+00	76.000000	
subject_028	Cameron_Diaz.jpg	29	1	1.439080e+02	1	2.326007e+00	21.000000	
subject_028	Yona_Elian.jpg	30	5	1.477915e+02	5	1.466499e+00	110.000000	
subject_028	Keren_Peles.jpg	31	5	1.508082e+02	5	2.001657e+00	59.000000	
subject_028	Miley_Cyrus.jpg	32	1	1.543583e+02	1	2.371481e+00	69.000000	
subject_028	Yehuda_Levi.jpg	33	2	1.582751e+02	2	1.990578e+00	109.000000	
