subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_033	Harrison_Ford.jpg	1	1	2.438292e-02	1	1.727561e+00	39.000000	
subject_033	Ashton_Kutcher.jpg	2	1	3.307804e+00	1	9.000592e-01	9.000000	
subject_033	Hillary_Cllinton.jpg	3	3	5.757873e+00	3	6.009835e+00	41.000000	
subject_033	Bradd_Pitt.jpg	4	1	1.332473e+01	1	9.149216e-01	17.000000	
subject_033	Ellen_Degeneres.jpg	5	1	1.579147e+01	1	1.152131e+00	29.000000	
subject_033	Joseph_Gordon-Levitt.jpg	6	1	1.849159e+01	1	3.243908e+00	52.000000	
subject_033	Ola_Schor.jpg	7	4	2.329167e+01	4	4.579715e+00	79.000000	
subject_033	Natalie_Portman.jpg	8	1	2.942518e+01	1	2.854076e+00	73.000000	
subject_033	Oprah_Winfrey.jpg	9	1	3.382526e+01	1	1.125942e+00	80.000000	
subject_033	Yona_Elian.jpg	10	3	3.650867e+01	3	3.234429e+00	110.000000	
subject_033	Will_Smith.jpg	11	1	4.129214e+01	1	1.010935e+00	104.000000	
subject_033	Rami_Keinstein.jpg	12	4	4.385886e+01	4	5.260065e+00	85.000000	
subject_033	Jerry_Seinfeld.jpg	13	4	5.067574e+01	4	3.803094e+00	49.000000	
subject_033	Hugh_Grant.jpg	14	1	5.602588e+01	1	1.364887e+00	42.000000	
subject_033	Michelle_Obama.jpg	15	4	5.894264e+01	4	4.751997e+00	67.000000	
subject_033	Limor_Goldstein.jpg	16	1	6.524279e+01	1	2.347757e+00	62.000000	
subject_033	Paul_Walker.jpg	17	1	6.914292e+01	1	1.231575e+00	83.000000	
subject_033	Yael_Sharoni.jpg	18	5	7.192631e+01	5	2.624100e+00	107.000000	
subject_033	Adi_Himelbloy.jpg	19	5	7.609310e+01	5	3.945197e+00	3.000000	
subject_033	Moran_Atias.jpg	20	1	8.159321e+01	1	2.093015e+00	71.000000	
subject_033	Yael_Bar-Zohar.jpg	21	1	8.524333e+01	1	1.082841e+00	106.000000	
subject_033	Miri_Bohadana.jpg	22	1	8.787676e+01	1	1.601349e+00	70.000000	
subject_033	Julia_Roberts.jpg	23	1	9.102681e+01	1	8.352404e-01	54.000000	
subject_033	Shih_Labeouf.jpg	24	2	9.341022e+01	2	3.411705e+00	96.000000	
subject_033	Shakira.jpg	25	4	9.837706e+01	4	3.180801e+00	94.000000	
subject_033	Angelina_Jolie.jpg	26	1	1.031105e+02	1	1.143316e+00	5.000000	
subject_033	Sassi_Keshet.jpg	27	4	1.058106e+02	4	3.379142e+00	93.000000	
subject_033	Esti_Ginzburg.jpg	28	4	1.107440e+02	4	2.325628e+00	31.000000	
subject_033	Demi_Moore.jpg	29	3	1.146108e+02	3	5.514708e+00	26.000000	
subject_033	Jennifer_Aniston.jpg	30	1	1.216776e+02	1	1.071773e+00	47.000000	
subject_033	George_Clooney.jpg	31	1	1.242944e+02	1	2.614943e+00	32.000000	
subject_033	Guy_Arieli.jpg	32	2	1.284612e+02	2	5.336010e+00	34.000000	
subject_033	Barak_Obama.jpg	33	1	1.353447e+02	1	1.108445e+00	12.000000	
subject_033	Johnny_Depp.jpg	34	1	1.379947e+02	1	1.002318e+00	51.000000	
subject_033	Oz_Zehavi.jpg	35	1	1.405448e+02	1	7.642005e-01	82.000000	
subject_033	Leonardo_Dicaprio.jpg	36	1	1.428615e+02	1	5.834316e-01	61.000000	
subject_033	Britney_Spears.jpg	37	1	1.449949e+02	1	7.139970e-01	19.000000	
subject_033	Pierce_Brosnan.jpg	38	1	1.472617e+02	1	8.392298e-01	84.000000	
subject_033	Asi_Cohen.jpg	39	1	1.496450e+02	1	1.111765e+00	10.000000	
subject_033	James_Franco.jpg	40	1	1.523118e+02	1	7.889817e-01	45.000000	
subject_033	Rihanna.jpg	41	1	1.546452e+02	1	1.591510e+00	87.000000	
subject_033	Michal_Yanai.jpg	42	3	1.577786e+02	3	7.465961e+00	66.000000	
subject_033	Hugh_Laurie.jpg	43	1	1.667955e+02	1	1.280957e+00	43.000000	
subject_033	Beyonce_Knowles.jpg	44	1	1.696289e+02	1	1.431477e+00	15.000000	
subject_033	Oshri_Cohen.jpg	45	1	1.726124e+02	1	9.280216e-01	81.000000	
subject_033	Linoy_Bar-Geffen.jpg	46	2	1.750958e+02	2	2.228487e+00	63.000000	
subject_033	Arnold_schwarzenegger.jpg	47	1	1.788792e+02	1	1.813027e+00	8.000000	
subject_033	Keren_Peles.jpg	48	1	1.822459e+02	1	9.902226e-01	59.000000	
subject_033	Tali_Sharon.jpg	49	1	1.847794e+02	1	1.664754e+00	99.000000	
subject_033	Yehuda_Levi.jpg	50	1	1.879961e+02	1	6.399595e-01	109.000000	
subject_033	Justin_Timberlake.jpg	51	1	1.901795e+02	1	9.445070e-01	56.000000	
subject_033	Nicole_Kidman.jpg	52	1	1.926796e+02	1	1.124380e+00	75.000000	
subject_033	Dudu_Topaz.jpg	53	4	1.953463e+02	4	5.041516e+00	28.000000	
subject_033	Miley_Cyrus.jpg	54	1	2.019298e+02	1	9.859518e-01	69.000000	
subject_033	Gwyneth_Paltrow.jpg	55	1	2.044632e+02	1	9.564973e-01	36.000000	
subject_033	Adam_Sandler.jpg	56	1	2.069633e+02	1	8.083860e-01	2.000000	
subject_033	Abigail_Arieli.jpg	57	5	2.093134e+02	5	2.202210e+00	1.000000	
subject_033	Justin_Bieber.jpg	58	1	2.130634e+02	1	3.684026e+00	55.000000	
subject_033	Ofer_Shechter.jpg	59	1	2.182969e+02	1	1.042498e+00	78.000000	
subject_033	Julia_Louis-Dreyfus.jpg	60	4	2.208970e+02	4	3.306330e+00	53.000000	
subject_033	Ninet_Tayeb.jpg	61	1	2.257471e+02	1	1.032182e+00	76.000000	
subject_033	Kim_Kardashian.jpg	62	1	2.283305e+02	1	3.184648e+00	60.000000	
subject_033	Cameron_Diaz.jpg	63	1	2.330640e+02	1	7.551521e-01	21.000000	
subject_033	Geula_Even.jpg	64	5	2.353641e+02	5	3.214965e+00	33.000000	
subject_033	Halle_Berry.jpg	65	1	2.401309e+02	1	1.968113e+00	37.000000	
subject_033	Roni_Duani.jpg	66	1	2.436476e+02	1	9.952970e-01	88.000000	
subject_033	Jennifer_Lopez.jpg	67	1	2.461977e+02	1	2.781141e+00	48.000000	
subject_033	Moshe_Peretz.jpg	68	3	2.505311e+02	3	5.231546e+00	72.000000	
subject_033	Tom_Cruise.jpg	69	1	2.573147e+02	1	1.263970e+00	101.000000	
subject_033	Jay_Leno.jpg	70	3	2.601314e+02	3	4.247110e+00	46.000000	
subject_033	Alma_Zak.jpg	71	4	2.659316e+02	4	3.470848e+00	4.000000	
subject_033	Vanna_White.jpg	72	4	2.709484e+02	4	3.517941e+00	103.000000	
subject_033	Katie_Holmes.jpg	73	4	2.760152e+02	4	3.379038e+00	57.000000	
subject_033	Anne_hathaway.jpg	74	1	2.809486e+02	1	9.895081e-01	6.000000	
subject_033	Tali_Moreno.jpg	75	4	2.834820e+02	4	2.256040e+00	98.000000	
subject_033	Yardena_Arazi.jpg	76	1	2.872821e+02	1	2.975877e+00	108.000000	
subject_033	Ryan_Gosling.jpg	77	1	2.918156e+02	1	1.098329e+00	90.000000	
subject_033	Noa_Tishby.jpg	78	1	2.944657e+02	1	1.256204e+00	77.000000	
subject_033	Tamar_Ish-Shalom.jpg	79	1	2.972657e+02	1	2.640038e+00	100.000000	
subject_033	Mikel_Luis.jpg	80	4	3.014492e+02	4	4.048480e+00	68.000000	
subject_033	Guy_Zilberman.jpg	81	4	3.070493e+02	4	3.248242e+00	35.000000	
subject_033	Ben_Stiller.jpg	82	1	3.118495e+02	1	3.088008e+00	13.000000	
subject_033	Keanu_Reeves.jpg	83	1	3.164829e+02	1	3.286459e+00	58.000000	
subject_033	Christina_Aguilera.jpg	84	2	3.213164e+02	2	4.524886e+00	23.000000	
subject_033	Helen_Hunt.jpg	85	4	3.273832e+02	4	2.729940e+00	40.000000	
subject_033	Ivri_Lider.jpg	86	1	3.316666e+02	1	2.686439e+00	44.000000	
subject_033	Charlie_Sheen.jpg	87	3	3.359001e+02	3	3.300850e+00	22.000000	
subject_033	Arik_Einstein.jpg	88	1	3.407502e+02	1	2.890699e+00	7.000000	
subject_033	Russell_Crowe.jpg	89	1	3.451837e+02	1	4.033090e+00	89.000000	
subject_033	Lior_Ashkenazi.jpg	90	1	3.507672e+02	1	1.217498e+00	64.000000	
subject_033	Benedict_Cumberbatch.jpg	91	1	3.535339e+02	1	1.578718e+00	14.000000	
subject_033	Sharon_Stone.jpg	92	1	3.566673e+02	1	2.149249e+00	95.000000	
subject_033	Shlomo_Bar-Aba.jpg	93	2	3.603675e+02	2	4.088926e+00	97.000000	
subject_033	Yael_Abecassis.jpg	94	3	3.660010e+02	3	5.415340e+00	105.000000	
subject_033	Bradley_Cooper.jpg	95	1	3.729678e+02	1	1.688457e+00	18.000000	
subject_033	Bruce_Willis.jpg	96	1	3.762012e+02	1	9.509402e-01	20.000000	
subject_033	Nicolas_Cage.jpg	97	1	3.787013e+02	1	1.434855e+00	74.000000	
subject_033	Emma_Stone.jpg	98	1	3.816847e+02	1	1.107379e+00	30.000000	
subject_033	David_Schwimmer.jpg	99	1	3.843347e+02	1	6.089159e+00	25.000000	
subject_033	Avri_Gilad.jpg	100	3	3.919683e+02	3	3.063520e+00	11.000000	
subject_033	Harel_Skaat.jpg	101	1	3.965851e+02	1	1.046633e+00	38.000000	
subject_033	Sara_Palin.jpg	102	3	3.991852e+02	3	3.550501e+00	92.000000	
subject_033	Ryan_Seacrest.jpg	103	3	4.042853e+02	3	1.770290e+00	91.000000	
subject_033	Bill_Clinton.jpg	104	1	4.076021e+02	1	1.677450e+00	16.000000	
subject_033	Madonna.jpg	105	1	4.108354e+02	1	1.132026e+00	65.000000	
subject_033	Ran_Danker.jpg	106	1	4.135189e+02	1	7.765555e-01	86.000000	
subject_033	Drew_Barrymore.jpg	107	1	4.158523e+02	1	1.179097e+00	27.000000	
subject_033	Tom_Hanks.jpg	108	1	4.185857e+02	1	8.616595e-01	102.000000	
subject_033	Courteney_Cox.jpg	109	1	4.210024e+02	1	6.928524e-01	24.000000	
subject_033	Jim_Carrey.jpg	110	1	4.232525e+02	1	8.107469e-01	50.000000	
