subjectID	runtrial	onsettime	ImageLeft	ImageRight	StimNumLeft	StimNumRight	Response	Outcome	RT
subject_080	1	5.144169e-01	Hugh.jpg	Lisa.jpg	3	6	u	0	1.000395e+03
subject_080	2	4.014522e+00	Jake.jpg	Robin.jpg	4	8	i	0	9.322129e+02
subject_080	3	7.514613e+00	Jeniffer.jpg	Emma.jpg	5	2	i	0	9.120889e+02
subject_080	4	1.101469e+01	Mila.jpg	David.jpg	7	1	i	0	8.598863e+02
subject_080	5	1.451476e+01	Emma.jpg	Robin.jpg	2	8	i	0	7.837331e+02
subject_080	6	1.801484e+01	Jeniffer.jpg	Mila.jpg	5	7	i	0	1.187580e+03
subject_080	7	2.151493e+01	David.jpg	Lisa.jpg	1	6	u	0	9.113978e+02
subject_080	8	2.501502e+01	Jake.jpg	Hugh.jpg	4	3	i	0	1.379260e+03
