Stim Name1	Stim Name2	StimNum1	StimNum2
Guy_Zilberman	Alma_Zak	7	37
Miley_Cyrus	Gwyneth_Paltrow	4	35
Miley_Cyrus	Bradley_Cooper	4	34
Guy_Zilberman	Alma_Zak	7	37
Moran_Atias	Julia_Louis-Dreyfus	6	36
Will_Smith	Bradley_Cooper	5	34
Miley_Cyrus	Gwyneth_Paltrow	4	35
Will_Smith	Alma_Zak	5	37
Moran_Atias	Alma_Zak	6	37
Miley_Cyrus	Bradley_Cooper	4	34
Will_Smith	Bradley_Cooper	5	34
Guy_Zilberman	Julia_Louis-Dreyfus	7	36
Moran_Atias	Bradley_Cooper	6	34
Guy_Zilberman	Gwyneth_Paltrow	7	35
Moran_Atias	Alma_Zak	6	37
Will_Smith	Alma_Zak	5	37
Guy_Zilberman	Gwyneth_Paltrow	7	35
Miley_Cyrus	Alma_Zak	4	37
Will_Smith	Bradley_Cooper	5	34
Moran_Atias	Gwyneth_Paltrow	6	35
Miley_Cyrus	Alma_Zak	4	37
Miley_Cyrus	Gwyneth_Paltrow	4	35
Will_Smith	Gwyneth_Paltrow	5	35
Guy_Zilberman	Bradley_Cooper	7	34
Will_Smith	Julia_Louis-Dreyfus	5	36
Moran_Atias	Alma_Zak	6	37
Moran_Atias	Bradley_Cooper	6	34
Moran_Atias	Julia_Louis-Dreyfus	6	36
Guy_Zilberman	Alma_Zak	7	37
Miley_Cyrus	Julia_Louis-Dreyfus	4	36
Miley_Cyrus	Bradley_Cooper	4	34
Will_Smith	Julia_Louis-Dreyfus	5	36
Miley_Cyrus	Julia_Louis-Dreyfus	4	36
Will_Smith	Julia_Louis-Dreyfus	5	36
Moran_Atias	Bradley_Cooper	6	34
Will_Smith	Alma_Zak	5	37
Guy_Zilberman	Bradley_Cooper	7	34
Moran_Atias	Julia_Louis-Dreyfus	6	36
Will_Smith	Gwyneth_Paltrow	5	35
Guy_Zilberman	Bradley_Cooper	7	34
Guy_Zilberman	Julia_Louis-Dreyfus	7	36
Will_Smith	Alma_Zak	5	37
Moran_Atias	Bradley_Cooper	6	34
Miley_Cyrus	Bradley_Cooper	4	34
Guy_Zilberman	Gwyneth_Paltrow	7	35
Miley_Cyrus	Alma_Zak	4	37
Miley_Cyrus	Gwyneth_Paltrow	4	35
Moran_Atias	Julia_Louis-Dreyfus	6	36
Will_Smith	Julia_Louis-Dreyfus	5	36
Guy_Zilberman	Gwyneth_Paltrow	7	35
Guy_Zilberman	Alma_Zak	7	37
Guy_Zilberman	Julia_Louis-Dreyfus	7	36
Will_Smith	Gwyneth_Paltrow	5	35
Moran_Atias	Alma_Zak	6	37
Moran_Atias	Gwyneth_Paltrow	6	35
Guy_Zilberman	Julia_Louis-Dreyfus	7	36
Guy_Zilberman	Bradley_Cooper	7	34
Moran_Atias	Gwyneth_Paltrow	6	35
Miley_Cyrus	Alma_Zak	4	37
Moran_Atias	Gwyneth_Paltrow	6	35
Will_Smith	Bradley_Cooper	5	34
Miley_Cyrus	Julia_Louis-Dreyfus	4	36
Will_Smith	Gwyneth_Paltrow	5	35
Miley_Cyrus	Julia_Louis-Dreyfus	4	36
