subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_041	Arnold_schwarzenegger.jpg	1	1	2.313420e-02	1	2.110671e+00	8.000000	
subject_041	Jennifer_Lopez.jpg	2	1	3.689931e+00	1	8.277547e-01	48.000000	
subject_041	Alma_Zak.jpg	3	1	6.073293e+00	1	7.963569e-01	4.000000	
subject_041	Ben_Stiller.jpg	4	1	8.423364e+00	1	6.943153e-01	13.000000	
subject_041	Ofer_Shechter.jpg	5	1	1.067345e+01	1	1.900168e+00	78.000000	
subject_041	Demi_Moore.jpg	6	2	1.412351e+01	2	1.186029e+00	26.000000	
subject_041	Natalie_Portman.jpg	7	2	1.685692e+01	2	1.660487e+00	73.000000	
subject_041	Arik_Einstein.jpg	8	2	2.007371e+01	2	1.571630e+00	7.000000	
subject_041	Julia_Louis-Dreyfus.jpg	9	1	2.319049e+01	1	9.668991e-01	53.000000	
subject_041	Moran_Atias.jpg	10	1	2.570721e+01	1	9.940922e-01	71.000000	
subject_041	Roni_Duani.jpg	11	1	2.825723e+01	1	7.800306e-01	88.000000	
subject_041	Rami_Keinstein.jpg	12	1	3.059063e+01	1	1.726567e+00	85.000000	
subject_041	Charlie_Sheen.jpg	13	1	3.387405e+01	1	1.795048e+00	22.000000	
subject_041	Dudu_Topaz.jpg	14	2	3.722414e+01	2	2.116881e+00	28.000000	
subject_041	Tom_Cruise.jpg	15	1	4.089091e+01	1	1.090049e+00	101.000000	
subject_041	Pierce_Brosnan.jpg	16	1	4.352431e+01	1	9.366007e-01	84.000000	
subject_041	Abigail_Arieli.jpg	17	1	4.600771e+01	1	1.381151e+00	1.000000	
subject_041	Britney_Spears.jpg	18	1	4.894113e+01	1	1.279660e+00	19.000000	
subject_041	Geula_Even.jpg	19	1	5.177453e+01	1	1.878188e+00	33.000000	
subject_041	Hillary_Cllinton.jpg	20	2	5.520802e+01	2	1.436631e+00	41.000000	
subject_041	Oz_Zehavi.jpg	21	2	5.819138e+01	2	3.901168e+00	82.000000	
subject_041	Nicolas_Cage.jpg	22	1	6.364152e+01	1	7.069804e-01	74.000000	
subject_041	Miley_Cyrus.jpg	23	1	6.589159e+01	1	1.112859e+00	69.000000	
subject_041	Hugh_Laurie.jpg	24	1	6.855835e+01	1	7.100598e-01	43.000000	
subject_041	Ashton_Kutcher.jpg	25	1	7.082506e+01	1	7.312921e-01	9.000000	
subject_041	Sara_Palin.jpg	26	2	7.310844e+01	2	1.231878e+00	92.000000	
subject_041	Halle_Berry.jpg	27	1	7.589186e+01	1	1.080380e+00	37.000000	
subject_041	Asi_Cohen.jpg	28	1	7.852526e+01	1	7.669289e-01	10.000000	
subject_041	Yona_Elian.jpg	29	2	8.084199e+01	2	1.850128e+00	110.000000	
subject_041	Leonardo_Dicaprio.jpg	30	1	8.424208e+01	1	7.459900e-01	61.000000	
subject_041	Justin_Bieber.jpg	31	1	8.654214e+01	1	6.218698e-01	55.000000	
subject_041	Tali_Moreno.jpg	32	1	8.870887e+01	1	6.711480e-01	98.000000	
subject_041	Yardena_Arazi.jpg	33	2	9.092560e+01	2	1.102324e+00	108.000000	
subject_041	Adi_Himelbloy.jpg	34	1	9.357567e+01	1	1.156193e+00	3.000000	
subject_041	Joseph_Gordon-Levitt.jpg	35	1	9.627575e+01	1	2.920031e+00	52.000000	
subject_041	Tamar_Ish-Shalom.jpg	36	2	1.007425e+02	2	8.931830e-01	100.000000	
subject_041	James_Franco.jpg	37	2	1.031926e+02	2	1.475118e+00	45.000000	
subject_041	Keanu_Reeves.jpg	38	2	1.062094e+02	2	1.018223e+00	58.000000	
subject_041	Esti_Ginzburg.jpg	39	1	1.087761e+02	1	1.475468e+00	31.000000	
subject_041	Hugh_Grant.jpg	40	2	1.117928e+02	2	1.066671e+00	42.000000	
subject_041	Jennifer_Aniston.jpg	41	1	1.144096e+02	1	1.337903e+00	47.000000	
subject_041	Paul_Walker.jpg	42	1	1.172930e+02	1	1.638425e+00	83.000000	
subject_041	Sassi_Keshet.jpg	43	1	1.204764e+02	1	1.718919e+00	93.000000	
subject_041	Julia_Roberts.jpg	44	1	1.237432e+02	1	9.161299e-01	54.000000	
subject_041	Limor_Goldstein.jpg	45	2	1.262099e+02	2	1.017319e+00	62.000000	
subject_041	Emma_Stone.jpg	46	1	1.287766e+02	1	1.210537e+00	30.000000	
subject_041	Kim_Kardashian.jpg	47	1	1.315434e+02	1	1.083724e+00	60.000000	
subject_041	Shakira.jpg	48	1	1.341768e+02	1	1.322255e+00	94.000000	
subject_041	Michal_Yanai.jpg	49	1	1.370435e+02	1	8.874694e-01	66.000000	
subject_041	George_Clooney.jpg	50	2	1.394769e+02	2	1.142023e+00	32.000000	
subject_041	Ninet_Tayeb.jpg	51	2	1.421770e+02	2	1.945860e+00	76.000000	
subject_041	Avri_Gilad.jpg	52	2	1.456771e+02	2	1.213708e+00	11.000000	
subject_041	Yael_Bar-Zohar.jpg	53	1	1.484438e+02	1	1.086937e+00	106.000000	
subject_041	Sharon_Stone.jpg	54	1	1.510772e+02	1	1.917461e+00	95.000000	
subject_041	Oshri_Cohen.jpg	55	2	1.545440e+02	2	1.450650e+00	81.000000	
subject_041	Yehuda_Levi.jpg	56	2	1.575441e+02	2	1.034493e+00	109.000000	
subject_041	Keren_Peles.jpg	57	1	1.601275e+02	1	1.243020e+00	59.000000	
subject_041	Jerry_Seinfeld.jpg	58	2	1.629276e+02	2	1.090915e+00	49.000000	
subject_041	Helen_Hunt.jpg	59	2	1.655610e+02	2	1.345422e+00	40.000000	
subject_041	Ola_Schor.jpg	60	2	1.684611e+02	2	9.492847e-01	79.000000	
subject_041	Jay_Leno.jpg	61	2	1.709611e+02	2	1.193168e+00	46.000000	
subject_041	Angelina_Jolie.jpg	62	1	1.737112e+02	1	7.070457e-01	5.000000	
subject_041	Ryan_Gosling.jpg	63	2	1.759613e+02	2	2.968871e+00	90.000000	
subject_041	Harel_Skaat.jpg	64	2	1.804780e+02	2	1.076050e+00	38.000000	
subject_041	David_Schwimmer.jpg	65	1	1.831114e+02	1	1.074618e+00	25.000000	
subject_041	Vanna_White.jpg	66	1	1.857282e+02	1	1.465789e+00	103.000000	
subject_041	Linoy_Bar-Geffen.jpg	67	2	1.887449e+02	2	9.370147e-01	63.000000	
subject_041	Madonna.jpg	68	2	1.912283e+02	2	1.445539e+00	65.000000	
subject_041	Moshe_Peretz.jpg	69	1	1.942284e+02	1	1.125395e+00	72.000000	
subject_041	Bill_Clinton.jpg	70	2	1.968952e+02	2	9.385904e-01	16.000000	
subject_041	Courteney_Cox.jpg	71	1	1.993786e+02	1	8.151511e-01	24.000000	
subject_041	Nicole_Kidman.jpg	72	2	2.017453e+02	2	1.392356e+00	75.000000	
subject_041	Anne_hathaway.jpg	73	2	2.046954e+02	2	1.674242e+00	6.000000	
subject_041	Benedict_Cumberbatch.jpg	74	2	2.079121e+02	2	8.814096e-01	14.000000	
subject_041	Rihanna.jpg	75	1	2.103455e+02	1	1.023954e+00	87.000000	
subject_041	Will_Smith.jpg	76	1	2.129122e+02	1	8.171790e-01	104.000000	
subject_041	Lior_Ashkenazi.jpg	77	1	2.152790e+02	1	1.442405e+00	64.000000	
subject_041	Tom_Hanks.jpg	78	1	2.182791e+02	1	8.342437e-01	102.000000	
subject_041	Shlomo_Bar-Aba.jpg	79	2	2.206625e+02	2	1.402816e+00	97.000000	
subject_041	Guy_Zilberman.jpg	80	2	2.236125e+02	2	1.788677e+00	35.000000	
subject_041	Tali_Sharon.jpg	81	2	2.269460e+02	2	1.199177e+00	99.000000	
subject_041	Oprah_Winfrey.jpg	82	1	2.296960e+02	1	6.730633e-01	80.000000	
subject_041	Miri_Bohadana.jpg	83	1	2.319128e+02	1	1.568249e+00	70.000000	
subject_041	Michelle_Obama.jpg	84	1	2.350295e+02	1	1.067449e+00	67.000000	
subject_041	Beyonce_Knowles.jpg	85	1	2.376463e+02	1	7.146912e-01	15.000000	
subject_041	Christina_Aguilera.jpg	86	2	2.399130e+02	2	1.311875e+00	23.000000	
subject_041	Noa_Tishby.jpg	87	2	2.427797e+02	2	1.293091e+00	77.000000	
subject_041	Justin_Timberlake.jpg	88	2	2.456298e+02	2	1.122961e+00	56.000000	
subject_041	Yael_Sharoni.jpg	89	2	2.482966e+02	2	1.496126e+00	107.000000	
subject_041	Guy_Arieli.jpg	90	1	2.513466e+02	1	2.437975e+00	34.000000	
subject_041	Harrison_Ford.jpg	91	2	2.553301e+02	2	1.054471e+00	39.000000	
subject_041	Katie_Holmes.jpg	92	1	2.579302e+02	1	8.143346e-01	57.000000	
subject_041	Jim_Carrey.jpg	93	1	2.602969e+02	1	1.007572e+00	50.000000	
subject_041	Ran_Danker.jpg	94	2	2.628469e+02	2	9.934764e-01	86.000000	
subject_041	Johnny_Depp.jpg	95	1	2.653970e+02	1	8.273470e-01	51.000000	
subject_041	Adam_Sandler.jpg	96	1	2.677804e+02	1	9.558738e-01	2.000000	
subject_041	Ellen_Degeneres.jpg	97	1	2.702805e+02	1	7.597621e-01	29.000000	
subject_041	Russell_Crowe.jpg	98	1	2.725972e+02	1	1.898956e+00	89.000000	
subject_041	Shih_Labeouf.jpg	99	1	2.760473e+02	1	8.328222e-01	96.000000	
subject_041	Bruce_Willis.jpg	100	1	2.784307e+02	1	1.113361e+00	20.000000	
subject_041	Ivri_Lider.jpg	101	2	2.810974e+02	2	1.726553e+00	44.000000	
subject_041	Yael_Abecassis.jpg	102	2	2.843809e+02	2	1.083080e+00	105.000000	
subject_041	Barak_Obama.jpg	103	1	2.870143e+02	1	7.856301e-01	12.000000	
subject_041	Cameron_Diaz.jpg	104	1	2.893477e+02	1	1.580162e+00	21.000000	
subject_041	Drew_Barrymore.jpg	105	1	2.924811e+02	1	1.414678e+00	27.000000	
subject_041	Ryan_Seacrest.jpg	106	2	2.954478e+02	2	1.823866e+00	91.000000	
subject_041	Mikel_Luis.jpg	107	2	2.988146e+02	2	9.210695e-01	68.000000	
subject_041	Gwyneth_Paltrow.jpg	108	1	3.012813e+02	1	1.830252e+00	36.000000	
subject_041	Bradley_Cooper.jpg	109	1	3.046647e+02	1	8.147787e-01	18.000000	
subject_041	Bradd_Pitt.jpg	110	1	3.070315e+02	1	6.479417e-01	17.000000	
