subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_083	Hillary_Cllinton.jpg	1	1	2.562417e-02	1	1.658744e+00	41.000000	
subject_083	Rami_Keinstein.jpg	2	3	3.242361e+00	3	3.513940e+00	85.000000	
subject_083	Angelina_Jolie.jpg	3	1	8.309215e+00	1	2.103084e+00	5.000000	
subject_083	Yehuda_Levi.jpg	4	1	1.195926e+01	1	1.196981e+00	109.000000	
subject_083	Jerry_Seinfeld.jpg	5	1	1.470938e+01	1	1.926837e+00	49.000000	
subject_083	Harel_Skaat.jpg	6	1	1.819285e+01	1	1.963339e+00	38.000000	
subject_083	Joseph_Gordon-Levitt.jpg	7	1	2.170962e+01	1	1.582467e+00	52.000000	
subject_083	Bradd_Pitt.jpg	8	1	2.484305e+01	1	1.433070e+00	17.000000	
subject_083	Arnold_schwarzenegger.jpg	9	1	2.782650e+01	1	9.855865e-01	8.000000	
subject_083	Oprah_Winfrey.jpg	10	1	3.035991e+01	1	1.292114e+00	80.000000	
subject_083	Lior_Ashkenazi.jpg	11	1	3.321004e+01	1	1.113963e+00	64.000000	
subject_083	Ninet_Tayeb.jpg	12	1	3.587682e+01	1	1.143151e+00	76.000000	
subject_083	Asi_Cohen.jpg	13	1	3.857685e+01	1	1.355057e+00	10.000000	
subject_083	Abigail_Arieli.jpg	14	3	4.147697e+01	3	2.150955e+00	1.000000	
subject_083	Johnny_Depp.jpg	15	1	4.517713e+01	1	1.634696e+00	51.000000	
subject_083	Justin_Timberlake.jpg	16	1	4.836052e+01	1	1.059248e+00	56.000000	
subject_083	Noa_Tishby.jpg	17	1	5.097745e+01	1	2.074398e+00	77.000000	
subject_083	Adi_Himelbloy.jpg	18	2	5.461074e+01	2	3.072934e+00	3.000000	
subject_083	Sharon_Stone.jpg	19	2	5.922759e+01	2	4.152035e+00	95.000000	
subject_083	Ellen_Degeneres.jpg	20	1	6.492781e+01	1	1.251786e+00	29.000000	
subject_083	James_Franco.jpg	21	1	6.772792e+01	1	1.147708e+00	45.000000	
subject_083	Pierce_Brosnan.jpg	22	1	7.042812e+01	1	1.111492e+00	84.000000	
subject_083	Guy_Zilberman.jpg	23	4	7.309476e+01	4	4.580697e+00	35.000000	
subject_083	Christina_Aguilera.jpg	24	2	7.922828e+01	2	3.439109e+00	23.000000	
subject_083	Beyonce_Knowles.jpg	25	1	8.421181e+01	1	1.431589e+00	15.000000	
subject_083	Nicolas_Cage.jpg	26	1	8.719532e+01	1	1.112058e+00	74.000000	
subject_083	Geula_Even.jpg	27	1	8.986201e+01	1	1.341268e+00	33.000000	
subject_083	Miley_Cyrus.jpg	28	1	9.274550e+01	1	1.617842e+00	69.000000	
subject_083	Sara_Palin.jpg	29	3	9.591226e+01	3	3.418996e+00	92.000000	
subject_083	Moshe_Peretz.jpg	30	1	1.008791e+02	1	1.724100e+00	72.000000	
subject_083	Jennifer_Lopez.jpg	31	4	1.041459e+02	4	2.009246e+00	48.000000	
subject_083	Julia_Roberts.jpg	32	2	1.077127e+02	2	2.114375e+00	54.000000	
subject_083	Halle_Berry.jpg	33	1	1.113794e+02	1	1.735652e+00	37.000000	
subject_083	Anne_hathaway.jpg	34	2	1.146629e+02	2	2.380109e+00	6.000000	
subject_083	Michelle_Obama.jpg	35	4	1.185964e+02	4	2.878523e+00	67.000000	
subject_083	Britney_Spears.jpg	36	1	1.230298e+02	1	1.069055e+00	19.000000	
subject_083	Rihanna.jpg	37	1	1.256466e+02	1	2.236189e+00	87.000000	
subject_083	Tali_Sharon.jpg	38	2	1.294301e+02	2	2.188719e+00	99.000000	
subject_083	Shih_Labeouf.jpg	39	3	1.331635e+02	3	3.191238e+00	96.000000	
subject_083	Jennifer_Aniston.jpg	40	1	1.378970e+02	1	1.937729e+00	47.000000	
subject_083	Arik_Einstein.jpg	41	3	1.413805e+02	3	1.758235e+00	7.000000	
subject_083	Benedict_Cumberbatch.jpg	42	4	1.446973e+02	4	1.921324e+00	14.000000	
subject_083	Esti_Ginzburg.jpg	43	4	1.481642e+02	4	1.766472e+00	31.000000	
subject_083	Katie_Holmes.jpg	44	4	1.514808e+02	4	2.361736e+00	57.000000	
subject_083	Avri_Gilad.jpg	45	4	1.553976e+02	4	1.660831e+00	11.000000	
subject_083	Yael_Sharoni.jpg	46	5	1.586144e+02	5	1.484085e+00	107.000000	
subject_083	Will_Smith.jpg	47	1	1.616479e+02	1	1.130553e+00	104.000000	
subject_083	Adam_Sandler.jpg	48	1	1.643314e+02	1	1.127107e+00	2.000000	
subject_083	Ben_Stiller.jpg	49	1	1.670147e+02	1	1.947593e+00	13.000000	
subject_083	Yona_Elian.jpg	50	3	1.705148e+02	3	1.991513e+00	110.000000	
subject_083	Helen_Hunt.jpg	51	1	1.740651e+02	1	2.881143e+00	40.000000	
subject_083	Hugh_Grant.jpg	52	3	1.784985e+02	3	2.927843e+00	42.000000	
subject_083	Shakira.jpg	53	3	1.829820e+02	3	1.428205e+00	94.000000	
subject_083	Emma_Stone.jpg	54	4	1.859654e+02	4	2.276719e+00	30.000000	
subject_083	Bradley_Cooper.jpg	55	1	1.897989e+02	1	3.811198e+00	18.000000	
subject_083	Courteney_Cox.jpg	56	1	1.951658e+02	1	1.068294e+00	24.000000	
subject_083	Tom_Hanks.jpg	57	1	1.977825e+02	1	2.283515e+00	102.000000	
subject_083	Harrison_Ford.jpg	58	4	2.016160e+02	4	2.706009e+00	39.000000	
subject_083	Cameron_Diaz.jpg	59	1	2.058661e+02	1	2.775823e+00	21.000000	
subject_083	Bill_Clinton.jpg	60	3	2.101996e+02	3	3.866215e+00	16.000000	
subject_083	Jim_Carrey.jpg	61	1	2.156164e+02	1	1.281378e+00	50.000000	
subject_083	Paul_Walker.jpg	62	1	2.184499e+02	1	1.479844e+00	83.000000	
subject_083	Keren_Peles.jpg	63	1	2.214833e+02	1	3.646360e+00	59.000000	
subject_083	George_Clooney.jpg	64	1	2.266835e+02	1	1.678138e+00	32.000000	
subject_083	Oz_Zehavi.jpg	65	1	2.299170e+02	1	1.292625e+00	82.000000	
subject_083	Hugh_Laurie.jpg	66	3	2.327504e+02	3	2.763174e+00	43.000000	
subject_083	Roni_Duani.jpg	67	5	2.370672e+02	5	4.022285e+00	88.000000	
subject_083	Natalie_Portman.jpg	68	1	2.426341e+02	1	2.111351e+00	73.000000	
subject_083	Julia_Louis-Dreyfus.jpg	69	1	2.463009e+02	1	1.540527e+00	53.000000	
subject_083	Yael_Abecassis.jpg	70	2	2.493843e+02	2	1.809053e+00	105.000000	
subject_083	Ryan_Gosling.jpg	71	1	2.527511e+02	1	1.170292e+00	90.000000	
subject_083	Drew_Barrymore.jpg	72	4	2.554678e+02	4	2.493426e+00	27.000000	
subject_083	Ryan_Seacrest.jpg	73	5	2.595180e+02	5	2.139269e+00	91.000000	
subject_083	Bruce_Willis.jpg	74	1	2.632014e+02	1	1.175796e+00	20.000000	
subject_083	Dudu_Topaz.jpg	75	5	2.659349e+02	5	1.914311e+00	28.000000	
subject_083	Yael_Bar-Zohar.jpg	76	2	2.694017e+02	2	2.527423e+00	106.000000	
subject_083	Linoy_Bar-Geffen.jpg	77	2	2.734851e+02	2	1.883948e+00	63.000000	
subject_083	Oshri_Cohen.jpg	78	1	2.769187e+02	1	1.634431e+00	81.000000	
subject_083	Vanna_White.jpg	79	5	2.801021e+02	5	2.842923e+00	103.000000	
subject_083	Limor_Goldstein.jpg	80	5	2.845022e+02	5	2.698784e+00	62.000000	
subject_083	Ofer_Shechter.jpg	81	1	2.887524e+02	1	1.592543e+00	78.000000	
subject_083	Tamar_Ish-Shalom.jpg	82	1	2.919024e+02	1	2.082408e+00	100.000000	
subject_083	Shlomo_Bar-Aba.jpg	83	1	2.955359e+02	1	1.560915e+00	97.000000	
subject_083	Mikel_Luis.jpg	84	3	2.986527e+02	3	1.420136e+00	68.000000	
subject_083	Ashton_Kutcher.jpg	85	1	3.016196e+02	1	1.397157e+00	9.000000	
subject_083	Yardena_Arazi.jpg	86	3	3.045696e+02	3	2.199175e+00	108.000000	
subject_083	David_Schwimmer.jpg	87	1	3.083198e+02	1	1.816898e+00	25.000000	
subject_083	Russell_Crowe.jpg	88	1	3.116865e+02	1	1.034159e+00	89.000000	
subject_083	Ola_Schor.jpg	89	5	3.142699e+02	5	2.018655e+00	79.000000	
subject_083	Tom_Cruise.jpg	90	1	3.178368e+02	1	1.355788e+00	101.000000	
subject_083	Moran_Atias.jpg	91	2	3.207368e+02	2	2.519710e+00	71.000000	
subject_083	Ivri_Lider.jpg	92	1	3.248036e+02	1	1.516914e+00	44.000000	
subject_083	Alma_Zak.jpg	93	3	3.278705e+02	3	1.393956e+00	4.000000	
subject_083	Leonardo_Dicaprio.jpg	94	1	3.308205e+02	1	1.403863e+00	61.000000	
subject_083	Jay_Leno.jpg	95	5	3.337706e+02	5	3.029736e+00	46.000000	
subject_083	Demi_Moore.jpg	96	4	3.383541e+02	4	2.438152e+00	26.000000	
subject_083	Charlie_Sheen.jpg	97	1	3.423376e+02	1	1.150665e+00	22.000000	
subject_083	Ran_Danker.jpg	98	4	3.450377e+02	4	2.242566e+00	86.000000	
subject_083	Miri_Bohadana.jpg	99	5	3.488378e+02	5	2.202349e+00	70.000000	
subject_083	Justin_Bieber.jpg	100	5	3.525880e+02	5	1.988159e+00	55.000000	
subject_083	Nicole_Kidman.jpg	101	3	3.561214e+02	3	2.630664e+00	75.000000	
subject_083	Guy_Arieli.jpg	102	4	3.603049e+02	4	1.903100e+00	34.000000	
subject_083	Kim_Kardashian.jpg	103	4	3.637550e+02	4	1.244981e+00	60.000000	
subject_083	Michal_Yanai.jpg	104	1	3.665551e+02	1	1.284865e+00	66.000000	
subject_083	Tali_Moreno.jpg	105	3	3.693885e+02	3	2.507437e+00	98.000000	
subject_083	Keanu_Reeves.jpg	106	1	3.734387e+02	1	1.305198e+00	58.000000	
subject_083	Madonna.jpg	107	1	3.762888e+02	1	1.887072e+00	65.000000	
subject_083	Sassi_Keshet.jpg	108	3	3.797222e+02	3	2.629529e+00	93.000000	
subject_083	Gwyneth_Paltrow.jpg	109	3	3.839057e+02	3	1.622130e+00	36.000000	
subject_083	Barak_Obama.jpg	110	1	3.870725e+02	1	1.127195e+00	12.000000	
