subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_026	Britney_Spears.jpg	1	1	1.526035e-02	1	1.158086e+00	19.000000	
subject_026	Courteney_Cox.jpg	2	1	2.732002e+00	1	2.521285e+00	24.000000	
subject_026	Ben_Stiller.jpg	3	1	6.798731e+00	1	1.038461e+00	13.000000	
subject_026	Helen_Hunt.jpg	4	1	9.382115e+00	1	2.039026e+00	40.000000	
subject_026	Ryan_Gosling.jpg	5	1	1.296553e+01	1	1.303513e+00	90.000000	
subject_026	Nicolas_Cage.jpg	6	1	1.581559e+01	1	1.277426e+00	74.000000	
subject_026	Adam_Sandler.jpg	7	1	1.864898e+01	1	8.999765e-01	2.000000	
subject_026	Alma_Zak.jpg	8	3	2.109903e+01	3	4.977778e+00	4.000000	
subject_026	Anne_hathaway.jpg	9	1	2.763250e+01	1	1.052203e+00	6.000000	
subject_026	James_Franco.jpg	10	1	3.023256e+01	1	2.812080e+00	45.000000	
subject_026	Ryan_Seacrest.jpg	11	3	3.459932e+01	3	6.701101e+00	91.000000	
subject_026	Julia_Roberts.jpg	12	1	4.284949e+01	1	7.549230e-01	54.000000	
subject_026	Katie_Holmes.jpg	13	2	4.514954e+01	2	2.766742e+00	57.000000	
subject_026	Bill_Clinton.jpg	14	5	4.946629e+01	5	4.601852e+00	16.000000	
subject_026	Jim_Carrey.jpg	15	1	5.561648e+01	1	1.211576e+00	50.000000	
subject_026	Keren_Peles.jpg	16	3	5.838315e+01	3	3.092797e+00	59.000000	
subject_026	Emma_Stone.jpg	17	2	6.303325e+01	2	2.434606e+00	30.000000	
subject_026	Bradd_Pitt.jpg	18	1	6.701667e+01	1	9.151323e-01	17.000000	
subject_026	Keanu_Reeves.jpg	19	3	6.948339e+01	3	2.392322e+00	58.000000	
subject_026	Justin_Timberlake.jpg	20	1	7.343346e+01	1	1.506209e+00	56.000000	
subject_026	Gwyneth_Paltrow.jpg	21	1	7.648355e+01	1	1.104025e+00	36.000000	
subject_026	Kim_Kardashian.jpg	22	1	7.913359e+01	1	7.259569e-01	60.000000	
subject_026	Avri_Gilad.jpg	23	5	8.141698e+01	5	3.578415e+00	11.000000	
subject_026	Abigail_Arieli.jpg	24	5	8.655041e+01	5	1.100962e+00	1.000000	
subject_026	Lior_Ashkenazi.jpg	25	5	8.920047e+01	5	1.194840e+00	64.000000	
subject_026	Halle_Berry.jpg	26	5	9.195053e+01	5	1.020719e+00	37.000000	
subject_026	Paul_Walker.jpg	27	1	9.451725e+01	1	9.819568e-01	83.000000	
subject_026	Tamar_Ish-Shalom.jpg	28	3	9.705064e+01	3	3.392443e+00	100.000000	
subject_026	Sara_Palin.jpg	29	5	1.020007e+02	5	2.178214e+00	92.000000	
subject_026	Ola_Schor.jpg	30	5	1.057342e+02	5	1.956703e+00	79.000000	
subject_026	Leonardo_Dicaprio.jpg	31	1	1.092343e+02	1	6.966068e-01	61.000000	
subject_026	Arnold_schwarzenegger.jpg	32	1	1.114843e+02	1	1.046539e+00	8.000000	
subject_026	Rihanna.jpg	33	1	1.140843e+02	1	8.223805e-01	87.000000	
subject_026	Charlie_Sheen.jpg	34	1	1.164510e+02	1	1.087601e+00	22.000000	
subject_026	George_Clooney.jpg	35	3	1.190844e+02	3	2.942111e+00	32.000000	
subject_026	Will_Smith.jpg	36	1	1.235679e+02	1	8.746557e-01	104.000000	
subject_026	Esti_Ginzburg.jpg	37	3	1.259846e+02	3	2.289815e+00	31.000000	
subject_026	Yael_Abecassis.jpg	38	3	1.298180e+02	3	1.400358e+00	105.000000	
subject_026	Miri_Bohadana.jpg	39	3	1.327681e+02	3	1.490230e+00	70.000000	
subject_026	Drew_Barrymore.jpg	40	1	1.358015e+02	1	4.408680e+00	27.000000	
subject_026	Michal_Yanai.jpg	41	5	1.417516e+02	5	3.138450e+00	66.000000	
subject_026	Oz_Zehavi.jpg	42	5	1.464351e+02	5	1.814884e+00	82.000000	
subject_026	Hugh_Grant.jpg	43	1	1.498018e+02	1	2.536112e+00	42.000000	
subject_026	Jay_Leno.jpg	44	1	1.538852e+02	1	1.924567e+00	46.000000	
subject_026	Madonna.jpg	45	1	1.573519e+02	1	9.538164e-01	65.000000	
subject_026	Roni_Duani.jpg	46	3	1.598520e+02	3	4.901558e+00	88.000000	
subject_026	Geula_Even.jpg	47	1	1.663021e+02	1	2.011397e+00	33.000000	
subject_026	Asi_Cohen.jpg	48	3	1.698689e+02	3	4.692505e+00	10.000000	
subject_026	Sassi_Keshet.jpg	49	3	1.761023e+02	3	1.050970e+00	93.000000	
subject_026	Jennifer_Aniston.jpg	50	1	1.787024e+02	1	1.674844e+00	47.000000	
subject_026	Demi_Moore.jpg	51	1	1.819191e+02	1	1.122040e+00	26.000000	
subject_026	Bradley_Cooper.jpg	52	1	1.845858e+02	1	1.423224e+00	18.000000	
subject_026	Pierce_Brosnan.jpg	53	1	1.875526e+02	1	1.400406e+00	84.000000	
subject_026	David_Schwimmer.jpg	54	3	1.905026e+02	3	2.074304e+00	25.000000	
subject_026	Shakira.jpg	55	1	1.941194e+02	1	9.695067e-01	94.000000	
subject_026	Tali_Moreno.jpg	56	3	1.966361e+02	3	2.572675e+00	98.000000	
subject_026	Limor_Goldstein.jpg	57	3	2.007529e+02	3	1.799858e+00	62.000000	
subject_026	Oshri_Cohen.jpg	58	5	2.041029e+02	5	1.825702e+00	81.000000	
subject_026	Natalie_Portman.jpg	59	1	2.074697e+02	1	1.602891e+00	73.000000	
subject_026	Ninet_Tayeb.jpg	60	5	2.106197e+02	5	1.340758e+00	76.000000	
subject_026	Justin_Bieber.jpg	61	1	2.135031e+02	1	7.132721e-01	55.000000	
subject_026	Tali_Sharon.jpg	62	1	2.157698e+02	1	2.222473e+00	99.000000	
