subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_084	Miley_Cyrus.jpg	35	5	1.426746e+02	5	2.611659e+00	69.000000	
subject_084	Yardena_Arazi.jpg	36	5	1.468414e+02	5	2.132818e+00	108.000000	
subject_084	Russell_Crowe.jpg	37	5	1.505249e+02	5	1.209297e+00	89.000000	
subject_084	Pierce_Brosnan.jpg	38	5	1.532916e+02	5	1.698496e+00	84.000000	
subject_084	Hillary_Cllinton.jpg	39	5	1.565417e+02	5	1.624385e+00	41.000000	
subject_084	Avri_Gilad.jpg	40	2	1.597085e+02	2	4.057497e+00	11.000000	
subject_084	Justin_Timberlake.jpg	41	2	1.653087e+02	2	3.449231e+00	56.000000	
subject_084	Jay_Leno.jpg	42	3	1.703089e+02	3	4.760978e+00	46.000000	
subject_084	Ola_Schor.jpg	43	5	1.766258e+02	5	1.148047e+00	79.000000	
subject_084	Bradd_Pitt.jpg	44	2	1.793259e+02	2	6.263858e+00	17.000000	
subject_084	Yael_Abecassis.jpg	45	3	1.871429e+02	3	4.134839e+00	105.000000	
subject_084	Roni_Duani.jpg	46	2	1.928264e+02	2	2.803241e+00	88.000000	
subject_084	Julia_Roberts.jpg	47	5	1.971766e+02	5	3.581039e+00	54.000000	
subject_084	Cameron_Diaz.jpg	48	5	2.023101e+02	5	1.439459e+00	21.000000	
subject_084	Sara_Palin.jpg	49	5	2.052935e+02	5	2.392001e+00	92.000000	
subject_084	Abigail_Arieli.jpg	50	5	2.092270e+02	5	1.170488e+00	1.000000	
subject_084	Natalie_Portman.jpg	51	5	2.119438e+02	5	2.101682e+00	73.000000	
subject_084	Jim_Carrey.jpg	52	2	2.155939e+02	2	5.699475e+00	50.000000	
subject_084	Sassi_Keshet.jpg	53	3	2.228441e+02	3	2.953150e+00	93.000000	
subject_084	Yona_Elian.jpg	54	1	2.273443e+02	1	2.828936e+00	110.000000	
subject_084	Joseph_Gordon-Levitt.jpg	55	5	2.317279e+02	5	3.477323e+00	52.000000	
subject_084	Michelle_Obama.jpg	56	5	2.367613e+02	5	8.219748e+00	67.000000	
subject_084	Benedict_Cumberbatch.jpg	57	5	2.465283e+02	5	3.036683e+00	14.000000	
subject_084	Michal_Yanai.jpg	58	2	2.511118e+02	2	3.733157e+00	66.000000	
subject_084	Arik_Einstein.jpg	59	3	2.563953e+02	3	3.241549e+00	7.000000	
subject_084	Sharon_Stone.jpg	60	1	2.611788e+02	1	1.769996e+00	95.000000	
subject_084	Asi_Cohen.jpg	61	1	2.644956e+02	1	2.317162e+00	10.000000	
subject_084	Nicole_Kidman.jpg	62	5	2.683625e+02	5	2.042280e+00	75.000000	
subject_084	Ran_Danker.jpg	63	5	2.719459e+02	5	2.690773e+00	86.000000	
subject_084	Emma_Stone.jpg	64	2	2.761794e+02	2	5.425230e+00	30.000000	
subject_084	Tom_Hanks.jpg	65	2	2.831463e+02	2	1.594280e+00	102.000000	
subject_084	Justin_Bieber.jpg	66	1	2.862964e+02	1	1.468134e+00	55.000000	
subject_084	Angelina_Jolie.jpg	67	1	2.893132e+02	1	4.131285e+00	5.000000	
subject_084	Ivri_Lider.jpg	68	2	2.949968e+02	2	1.959680e+00	44.000000	
subject_084	Guy_Zilberman.jpg	69	5	2.985135e+02	5	1.106883e+00	35.000000	
subject_084	Oprah_Winfrey.jpg	70	2	3.011636e+02	2	1.904751e+00	80.000000	
subject_084	Linoy_Bar-Geffen.jpg	71	5	3.046138e+02	5	8.065381e-01	63.000000	
subject_084	Ryan_Seacrest.jpg	72	5	3.069638e+02	5	1.304510e+00	91.000000	
subject_084	Nicolas_Cage.jpg	73	2	3.098139e+02	2	1.846319e+00	74.000000	
subject_084	Moshe_Peretz.jpg	74	2	3.132140e+02	2	2.062162e+00	72.000000	
subject_084	Jennifer_Lopez.jpg	75	5	3.168309e+02	5	1.173236e+00	48.000000	
subject_084	Harrison_Ford.jpg	76	5	3.195476e+02	5	1.176528e+00	39.000000	
subject_084	Mikel_Luis.jpg	77	5	3.222810e+02	5	1.803055e+00	68.000000	
subject_084	Drew_Barrymore.jpg	78	5	3.256311e+02	5	7.809310e-01	27.000000	
subject_084	Geula_Even.jpg	79	2	3.279646e+02	2	2.311447e+00	33.000000	
subject_084	Limor_Goldstein.jpg	80	5	3.318314e+02	5	1.452635e+00	62.000000	
subject_084	Bradley_Cooper.jpg	81	5	3.348315e+02	5	7.668414e+00	18.000000	
subject_084	Keanu_Reeves.jpg	82	5	3.440485e+02	5	1.435373e+00	58.000000	
subject_084	Leonardo_Dicaprio.jpg	83	1	3.470320e+02	1	2.251848e+00	61.000000	
subject_084	Katie_Holmes.jpg	84	4	3.508321e+02	4	3.251655e+00	57.000000	
subject_084	Bill_Clinton.jpg	85	2	3.556322e+02	2	2.355469e+00	16.000000	
subject_084	Lior_Ashkenazi.jpg	86	1	3.595324e+02	1	1.319317e+00	64.000000	
subject_084	Hugh_Laurie.jpg	87	5	3.623991e+02	5	3.060478e+00	43.000000	
subject_084	Ninet_Tayeb.jpg	88	5	3.670160e+02	5	1.083533e+00	76.000000	
subject_084	Guy_Arieli.jpg	89	5	3.696494e+02	5	1.930117e+00	34.000000	
subject_084	Ben_Stiller.jpg	90	5	3.731328e+02	5	1.222628e+00	13.000000	
subject_084	Miri_Bohadana.jpg	91	5	3.758996e+02	5	8.238436e-01	70.000000	
subject_084	Shakira.jpg	92	5	3.782664e+02	5	8.410613e-01	94.000000	
subject_084	Will_Smith.jpg	93	1	3.806498e+02	1	1.465597e+00	104.000000	
subject_084	Vanna_White.jpg	94	5	3.836666e+02	5	2.456774e+00	103.000000	
subject_084	Demi_Moore.jpg	95	1	3.876668e+02	1	1.344580e+00	26.000000	
subject_084	Helen_Hunt.jpg	96	2	3.905668e+02	2	2.348436e+00	40.000000	
subject_084	Halle_Berry.jpg	97	5	3.944670e+02	5	2.368283e+00	37.000000	
subject_084	Alma_Zak.jpg	98	5	3.983838e+02	5	1.091432e+00	4.000000	
subject_084	Bruce_Willis.jpg	99	3	4.010172e+02	3	4.665916e+00	20.000000	
subject_084	Esti_Ginzburg.jpg	100	5	4.072341e+02	5	8.090025e-01	31.000000	
subject_084	Shlomo_Bar-Aba.jpg	101	2	4.096008e+02	2	2.218204e+00	97.000000	
subject_084	Ofer_Shechter.jpg	102	1	4.133676e+02	1	1.411409e+00	78.000000	
subject_084	Charlie_Sheen.jpg	103	2	4.163344e+02	2	3.828541e+00	22.000000	
subject_084	David_Schwimmer.jpg	104	2	4.217179e+02	2	2.596963e+00	25.000000	
subject_084	Arnold_schwarzenegger.jpg	105	1	4.258681e+02	1	1.302784e+00	8.000000	
subject_084	George_Clooney.jpg	106	2	4.287182e+02	2	3.876642e+00	32.000000	
subject_084	Madonna.jpg	107	1	4.341517e+02	1	2.883032e+00	65.000000	
subject_084	Ryan_Gosling.jpg	108	5	4.385852e+02	5	1.329500e+00	90.000000	
subject_084	Barak_Obama.jpg	109	1	4.414686e+02	1	1.542035e+00	12.000000	
subject_084	Harel_Skaat.jpg	110	2	4.445521e+02	2	1.642551e+00	38.000000	
