subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_032	Demi_Moore.jpg	37	4	1.186953e+02	4	9.304338e-01	26.000000	
subject_032	Julia_Roberts.jpg	38	4	1.211787e+02	4	6.709989e-01	54.000000	
subject_032	Ryan_Seacrest.jpg	39	4	1.233954e+02	4	1.126214e+00	91.000000	
subject_032	Ryan_Gosling.jpg	40	4	1.260788e+02	4	1.538739e+00	90.000000	
subject_032	Oz_Zehavi.jpg	41	1	1.291623e+02	1	1.135246e+00	82.000000	
subject_032	Adi_Himelbloy.jpg	42	4	1.318456e+02	4	9.078159e-01	3.000000	
subject_032	Arnold_schwarzenegger.jpg	43	4	1.342957e+02	4	1.705684e+00	8.000000	
subject_032	Keanu_Reeves.jpg	44	2	1.375458e+02	2	5.199460e+00	58.000000	
subject_032	Ashton_Kutcher.jpg	45	3	1.442960e+02	3	1.281210e+00	9.000000	
subject_032	Yael_Bar-Zohar.jpg	46	1	1.471294e+02	1	6.717752e-01	106.000000	
subject_032	Ninet_Tayeb.jpg	47	5	1.493462e+02	5	9.589161e-01	76.000000	
subject_032	Gwyneth_Paltrow.jpg	48	5	1.518462e+02	5	6.668955e-01	36.000000	
subject_032	Noa_Tishby.jpg	49	5	1.540629e+02	5	1.146086e+00	77.000000	
subject_032	Justin_Bieber.jpg	50	1	1.567630e+02	1	8.939165e-01	55.000000	
subject_032	Ola_Schor.jpg	51	1	1.592130e+02	1	8.998389e-01	79.000000	
subject_032	George_Clooney.jpg	52	1	1.616631e+02	1	9.217255e-01	32.000000	
subject_032	Rami_Keinstein.jpg	53	1	1.641299e+02	1	1.038938e+00	85.000000	
subject_032	Britney_Spears.jpg	54	1	1.667132e+02	1	1.159547e+00	19.000000	
subject_032	Ofer_Shechter.jpg	55	2	1.694300e+02	2	1.226748e+00	78.000000	
subject_032	Miley_Cyrus.jpg	56	1	1.722134e+02	1	1.259211e+00	69.000000	
subject_032	Julia_Louis-Dreyfus.jpg	57	3	1.750301e+02	3	1.034441e+00	53.000000	
subject_032	Justin_Timberlake.jpg	58	5	1.776135e+02	5	1.034991e+00	56.000000	
subject_032	Madonna.jpg	59	3	1.801970e+02	3	1.091481e+00	65.000000	
subject_032	Yael_Abecassis.jpg	60	3	1.828304e+02	3	1.770031e+00	105.000000	
subject_032	Oshri_Cohen.jpg	61	1	1.861471e+02	1	6.772211e-01	81.000000	
subject_032	Guy_Zilberman.jpg	62	1	1.883805e+02	1	1.059790e+00	35.000000	
subject_032	Linoy_Bar-Geffen.jpg	63	5	1.909973e+02	5	5.710028e-01	63.000000	
subject_032	Bill_Clinton.jpg	64	4	1.931139e+02	4	1.022253e+00	16.000000	
subject_032	Shlomo_Bar-Aba.jpg	65	4	1.956807e+02	4	8.554427e-01	97.000000	
subject_032	Russell_Crowe.jpg	66	2	1.980808e+02	2	1.239301e+00	89.000000	
subject_032	Kim_Kardashian.jpg	67	1	2.008642e+02	1	1.375845e+00	60.000000	
subject_032	Harrison_Ford.jpg	68	3	2.037810e+02	3	2.067027e+00	39.000000	
subject_032	Jim_Carrey.jpg	69	3	2.073977e+02	3	2.090143e+00	50.000000	
subject_032	Arik_Einstein.jpg	70	5	2.110311e+02	5	6.567155e-01	7.000000	
subject_032	Helen_Hunt.jpg	71	5	2.132313e+02	5	1.096500e+00	40.000000	
subject_032	Moran_Atias.jpg	72	2	2.158813e+02	2	1.110442e+00	71.000000	
subject_032	Nicole_Kidman.jpg	73	3	2.185480e+02	3	1.771686e+00	75.000000	
subject_032	Nicolas_Cage.jpg	74	4	2.218648e+02	4	7.108543e-01	74.000000	
subject_032	Harel_Skaat.jpg	75	1	2.241315e+02	1	9.960791e-01	38.000000	
subject_032	Sara_Palin.jpg	76	1	2.266816e+02	1	9.579530e-01	92.000000	
subject_032	Sassi_Keshet.jpg	77	4	2.291816e+02	4	9.298342e-01	93.000000	
subject_032	David_Schwimmer.jpg	78	3	2.316650e+02	3	1.606367e+00	25.000000	
subject_032	Johnny_Depp.jpg	79	2	2.348151e+02	2	1.048222e+00	51.000000	
subject_032	Miri_Bohadana.jpg	80	1	2.374152e+02	1	7.601051e-01	70.000000	
subject_032	Jennifer_Aniston.jpg	81	5	2.397319e+02	5	6.833938e-01	47.000000	
subject_032	Courteney_Cox.jpg	82	4	2.419653e+02	4	1.329862e+00	24.000000	
subject_032	Katie_Holmes.jpg	83	3	2.448487e+02	3	9.104248e-01	57.000000	
subject_032	Guy_Arieli.jpg	84	1	2.473155e+02	1	6.276365e-01	34.000000	
subject_032	Michelle_Obama.jpg	85	1	2.494988e+02	1	1.052200e+00	67.000000	
subject_032	Alma_Zak.jpg	86	2	2.520989e+02	2	1.444066e+00	4.000000	
subject_032	Jay_Leno.jpg	87	4	2.550990e+02	4	6.199226e-01	46.000000	
subject_032	Lior_Ashkenazi.jpg	88	4	2.572657e+02	4	8.611629e-01	64.000000	
subject_032	Avri_Gilad.jpg	89	4	2.596824e+02	4	9.003820e-01	11.000000	
subject_032	Pierce_Brosnan.jpg	90	2	2.621325e+02	2	9.862672e-01	84.000000	
subject_032	Joseph_Gordon-Levitt.jpg	91	3	2.646659e+02	3	5.648276e-01	52.000000	
subject_032	Jerry_Seinfeld.jpg	92	4	2.667826e+02	4	1.056038e+00	49.000000	
subject_032	Tali_Moreno.jpg	93	1	2.693827e+02	1	5.679249e-01	98.000000	
subject_032	Geula_Even.jpg	94	4	2.714994e+02	4	1.363140e+00	33.000000	
subject_032	Will_Smith.jpg	95	2	2.744162e+02	2	1.062344e+00	104.000000	
subject_032	Rihanna.jpg	96	1	2.770329e+02	1	1.173549e+00	87.000000	
subject_032	Tom_Hanks.jpg	97	4	2.797497e+02	4	8.007428e-01	102.000000	
subject_032	Tali_Sharon.jpg	98	5	2.820998e+02	5	1.378604e+00	99.000000	
subject_032	Jennifer_Lopez.jpg	99	4	2.850331e+02	4	1.389192e+00	48.000000	
subject_032	Paul_Walker.jpg	100	2	2.879665e+02	2	9.437045e-01	83.000000	
subject_032	Tom_Cruise.jpg	101	3	2.904666e+02	3	9.715830e-01	101.000000	
subject_032	Barak_Obama.jpg	102	1	2.929833e+02	1	1.030803e+00	12.000000	
subject_032	Keren_Peles.jpg	103	2	2.955668e+02	2	1.119336e+00	59.000000	
subject_032	Limor_Goldstein.jpg	104	3	2.982335e+02	3	1.316547e+00	62.000000	
subject_032	Hugh_Grant.jpg	105	4	3.011002e+02	4	9.057435e-01	42.000000	
subject_032	Mikel_Luis.jpg	106	5	3.035503e+02	5	1.415643e+00	68.000000	
subject_032	Natalie_Portman.jpg	107	4	3.065170e+02	4	8.568308e-01	73.000000	
subject_032	Hugh_Laurie.jpg	108	1	3.089172e+02	1	1.248647e+00	43.000000	
subject_032	Beyonce_Knowles.jpg	109	1	3.117172e+02	1	9.685957e-01	15.000000	
subject_032	Asi_Cohen.jpg	110	2	3.142339e+02	2	1.051782e+00	10.000000	
