Stim Name1	Stim Name2	StimNum1	StimNum2
Leonardo_Dicaprio	Ben_Stiller	7	37
Johnny_Depp	Will_Smith	4	35
Johnny_Depp	Yael_Abecassis	4	34
Leonardo_Dicaprio	Ben_Stiller	7	37
Kim_Kardashian	Rihanna	6	36
Yael_Bar-Zohar	Yael_Abecassis	5	34
Johnny_Depp	Will_Smith	4	35
Yael_Bar-Zohar	Ben_Stiller	5	37
Kim_Kardashian	Ben_Stiller	6	37
Johnny_Depp	Yael_Abecassis	4	34
Yael_Bar-Zohar	Yael_Abecassis	5	34
Leonardo_Dicaprio	Rihanna	7	36
Kim_Kardashian	Yael_Abecassis	6	34
Leonardo_Dicaprio	Will_Smith	7	35
Kim_Kardashian	Ben_Stiller	6	37
Yael_Bar-Zohar	Ben_Stiller	5	37
Leonardo_Dicaprio	Will_Smith	7	35
Johnny_Depp	Ben_Stiller	4	37
Yael_Bar-Zohar	Yael_Abecassis	5	34
Kim_Kardashian	Will_Smith	6	35
Johnny_Depp	Ben_Stiller	4	37
Johnny_Depp	Will_Smith	4	35
Yael_Bar-Zohar	Will_Smith	5	35
Leonardo_Dicaprio	Yael_Abecassis	7	34
Yael_Bar-Zohar	Rihanna	5	36
Kim_Kardashian	Ben_Stiller	6	37
Kim_Kardashian	Yael_Abecassis	6	34
Kim_Kardashian	Rihanna	6	36
Leonardo_Dicaprio	Ben_Stiller	7	37
Johnny_Depp	Rihanna	4	36
Johnny_Depp	Yael_Abecassis	4	34
Yael_Bar-Zohar	Rihanna	5	36
Johnny_Depp	Rihanna	4	36
Yael_Bar-Zohar	Rihanna	5	36
Kim_Kardashian	Yael_Abecassis	6	34
Yael_Bar-Zohar	Ben_Stiller	5	37
Leonardo_Dicaprio	Yael_Abecassis	7	34
Kim_Kardashian	Rihanna	6	36
Yael_Bar-Zohar	Will_Smith	5	35
Leonardo_Dicaprio	Yael_Abecassis	7	34
Leonardo_Dicaprio	Rihanna	7	36
Yael_Bar-Zohar	Ben_Stiller	5	37
Kim_Kardashian	Yael_Abecassis	6	34
Johnny_Depp	Yael_Abecassis	4	34
Leonardo_Dicaprio	Will_Smith	7	35
Johnny_Depp	Ben_Stiller	4	37
Johnny_Depp	Will_Smith	4	35
Kim_Kardashian	Rihanna	6	36
Yael_Bar-Zohar	Rihanna	5	36
Leonardo_Dicaprio	Will_Smith	7	35
Leonardo_Dicaprio	Ben_Stiller	7	37
Leonardo_Dicaprio	Rihanna	7	36
Yael_Bar-Zohar	Will_Smith	5	35
Kim_Kardashian	Ben_Stiller	6	37
Kim_Kardashian	Will_Smith	6	35
Leonardo_Dicaprio	Rihanna	7	36
Leonardo_Dicaprio	Yael_Abecassis	7	34
Kim_Kardashian	Will_Smith	6	35
Johnny_Depp	Ben_Stiller	4	37
Kim_Kardashian	Will_Smith	6	35
Yael_Bar-Zohar	Yael_Abecassis	5	34
Johnny_Depp	Rihanna	4	36
Yael_Bar-Zohar	Will_Smith	5	35
Johnny_Depp	Rihanna	4	36
