subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_075	Hugh_Laurie.jpg	92	1	3.115180e+02	1	1.442247e+00	43.000000	
subject_075	Joseph_Gordon-Levitt.jpg	93	1	3.145181e+02	1	1.034107e+00	52.000000	
subject_075	Lior_Ashkenazi.jpg	94	1	3.171015e+02	1	7.626921e-01	64.000000	
subject_075	Britney_Spears.jpg	95	1	3.194183e+02	1	1.021816e+00	19.000000	
subject_075	Sharon_Stone.jpg	96	3	3.219850e+02	3	2.383075e+00	95.000000	
subject_075	Jennifer_Lopez.jpg	97	5	3.259184e+02	5	1.953487e+00	48.000000	
subject_075	Beyonce_Knowles.jpg	98	1	3.294185e+02	1	1.125345e+00	15.000000	
subject_075	Drew_Barrymore.jpg	99	2	3.321019e+02	2	1.945905e+00	27.000000	
subject_075	Oprah_Winfrey.jpg	100	1	3.356020e+02	1	1.045778e+00	80.000000	
subject_075	Ran_Danker.jpg	101	3	3.382020e+02	3	2.221589e+00	86.000000	
subject_075	Bruce_Willis.jpg	102	1	3.419688e+02	1	1.054756e+00	20.000000	
subject_075	Johnny_Depp.jpg	103	1	3.445689e+02	1	9.906474e-01	51.000000	
subject_075	Gwyneth_Paltrow.jpg	104	1	3.471022e+02	1	1.033198e+00	36.000000	
subject_075	Adam_Sandler.jpg	105	1	3.496856e+02	1	2.617748e+00	2.000000	
subject_075	Rihanna.jpg	106	1	3.538525e+02	1	7.868569e-01	87.000000	
subject_075	Jay_Leno.jpg	107	1	3.561858e+02	1	9.334369e-01	46.000000	
subject_075	Roni_Duani.jpg	108	3	3.586692e+02	3	2.841963e+00	88.000000	
subject_075	Ninet_Tayeb.jpg	109	2	3.630693e+02	2	2.161773e+00	76.000000	
subject_075	Madonna.jpg	110	1	3.667861e+02	1	8.769291e-01	65.000000	
