Stim Name1	Stim Name2	StimNum1	StimNum2
Cameron_Diaz	Bruce_Willis	7	37
Angelina_Jolie	Tom_Hanks	4	35
Angelina_Jolie	Oprah_Winfrey	4	34
Cameron_Diaz	Bruce_Willis	7	37
Pierce_Brosnan	Asi_Cohen	6	36
Ryan_Gosling	Oprah_Winfrey	5	34
Angelina_Jolie	Tom_Hanks	4	35
Ryan_Gosling	Bruce_Willis	5	37
Pierce_Brosnan	Bruce_Willis	6	37
Angelina_Jolie	Oprah_Winfrey	4	34
Ryan_Gosling	Oprah_Winfrey	5	34
Cameron_Diaz	Asi_Cohen	7	36
Pierce_Brosnan	Oprah_Winfrey	6	34
Cameron_Diaz	Tom_Hanks	7	35
Pierce_Brosnan	Bruce_Willis	6	37
Ryan_Gosling	Bruce_Willis	5	37
Cameron_Diaz	Tom_Hanks	7	35
Angelina_Jolie	Bruce_Willis	4	37
Ryan_Gosling	Oprah_Winfrey	5	34
Pierce_Brosnan	Tom_Hanks	6	35
Angelina_Jolie	Bruce_Willis	4	37
Angelina_Jolie	Tom_Hanks	4	35
Ryan_Gosling	Tom_Hanks	5	35
Cameron_Diaz	Oprah_Winfrey	7	34
Ryan_Gosling	Asi_Cohen	5	36
Pierce_Brosnan	Bruce_Willis	6	37
Pierce_Brosnan	Oprah_Winfrey	6	34
Pierce_Brosnan	Asi_Cohen	6	36
Cameron_Diaz	Bruce_Willis	7	37
Angelina_Jolie	Asi_Cohen	4	36
Angelina_Jolie	Oprah_Winfrey	4	34
Ryan_Gosling	Asi_Cohen	5	36
Angelina_Jolie	Asi_Cohen	4	36
Ryan_Gosling	Asi_Cohen	5	36
Pierce_Brosnan	Oprah_Winfrey	6	34
Ryan_Gosling	Bruce_Willis	5	37
Cameron_Diaz	Oprah_Winfrey	7	34
Pierce_Brosnan	Asi_Cohen	6	36
Ryan_Gosling	Tom_Hanks	5	35
Cameron_Diaz	Oprah_Winfrey	7	34
Cameron_Diaz	Asi_Cohen	7	36
Ryan_Gosling	Bruce_Willis	5	37
Pierce_Brosnan	Oprah_Winfrey	6	34
Angelina_Jolie	Oprah_Winfrey	4	34
Cameron_Diaz	Tom_Hanks	7	35
Angelina_Jolie	Bruce_Willis	4	37
Angelina_Jolie	Tom_Hanks	4	35
Pierce_Brosnan	Asi_Cohen	6	36
Ryan_Gosling	Asi_Cohen	5	36
Cameron_Diaz	Tom_Hanks	7	35
Cameron_Diaz	Bruce_Willis	7	37
Cameron_Diaz	Asi_Cohen	7	36
Ryan_Gosling	Tom_Hanks	5	35
Pierce_Brosnan	Bruce_Willis	6	37
Pierce_Brosnan	Tom_Hanks	6	35
Cameron_Diaz	Asi_Cohen	7	36
Cameron_Diaz	Oprah_Winfrey	7	34
Pierce_Brosnan	Tom_Hanks	6	35
Angelina_Jolie	Bruce_Willis	4	37
Pierce_Brosnan	Tom_Hanks	6	35
Ryan_Gosling	Oprah_Winfrey	5	34
Angelina_Jolie	Asi_Cohen	4	36
Ryan_Gosling	Tom_Hanks	5	35
Angelina_Jolie	Asi_Cohen	4	36
