subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
 subject_061	Oz_Zehavi.jpg	1	4	2.178426e-02	4	3.542315e+00	82.000000	
 subject_061	Helen_Hunt.jpg	2	4	5.121917e+00	4	1.442125e+00	40.000000	
 subject_061	James_Franco.jpg	3	1	8.121999e+00	1	1.617996e+00	45.000000	
 subject_061	Emma_Stone.jpg	4	1	1.128875e+01	1	1.835181e+00	30.000000	
 subject_061	Rihanna.jpg	5	1	1.467218e+01	1	1.267680e+00	87.000000	
 subject_061	Roni_Duani.jpg	6	3	1.748892e+01	3	2.090870e+00	88.000000	
 subject_061	Justin_Timberlake.jpg	7	3	2.112235e+01	3	2.473351e+00	56.000000	
 subject_061	Will_Smith.jpg	8	1	2.513912e+01	1	1.664504e+00	104.000000	
 subject_061	Hillary_Cllinton.jpg	9	1	2.835588e+01	1	9.437355e-01	41.000000	
 subject_061	Michelle_Obama.jpg	10	2	3.085595e+01	2	3.019539e+00	67.000000	
 subject_061	Benedict_Cumberbatch.jpg	11	1	3.542276e+01	1	2.868618e+00	14.000000	
 subject_061	Ran_Danker.jpg	12	3	3.983952e+01	3	2.427793e+00	86.000000	
 subject_061	Joseph_Gordon-Levitt.jpg	13	1	4.382297e+01	1	2.228291e+00	52.000000	
 subject_061	Jerry_Seinfeld.jpg	14	4	4.760641e+01	4	2.068766e+00	49.000000	
 subject_061	Julia_Louis-Dreyfus.jpg	15	4	5.122317e+01	4	1.731924e+00	53.000000	
 subject_061	Nicole_Kidman.jpg	16	2	5.450659e+01	2	2.592420e+00	75.000000	
 subject_061	Johnny_Depp.jpg	17	2	5.865671e+01	2	2.154227e+00	51.000000	
 subject_061	Harrison_Ford.jpg	18	4	6.235681e+01	4	2.878043e+00	39.000000	
 subject_061	Tamar_Ish-Shalom.jpg	19	4	6.679026e+01	4	1.092527e+00	100.000000	
 subject_061	Halle_Berry.jpg	20	2	6.944033e+01	2	2.138383e+00	37.000000	
 subject_061	Bradd_Pitt.jpg	21	1	7.312377e+01	1	1.070891e+00	17.000000	
 subject_061	Alma_Zak.jpg	22	3	7.574050e+01	3	2.142086e+00	4.000000	
 subject_061	Rami_Keinstein.jpg	23	3	7.942394e+01	3	1.394583e+00	85.000000	
 subject_061	Ashton_Kutcher.jpg	24	1	8.237402e+01	1	9.964511e-01	9.000000	
 subject_061	Keren_Peles.jpg	25	4	8.492409e+01	4	1.598320e+00	59.000000	
 subject_061	Arnold_schwarzenegger.jpg	26	4	8.807418e+01	4	1.632162e+00	8.000000	
 subject_061	Asi_Cohen.jpg	27	5	9.125759e+01	5	1.912673e+00	10.000000	
 subject_061	Yardena_Arazi.jpg	28	5	9.472436e+01	5	3.397811e+00	108.000000	
 subject_061	Ivri_Lider.jpg	29	5	9.967449e+01	5	1.607627e+00	44.000000	
 subject_061	Tom_Cruise.jpg	30	2	1.028246e+02	2	2.137448e+00	101.000000	
 subject_061	Angelina_Jolie.jpg	31	1	1.065080e+02	1	1.893948e+00	5.000000	
 subject_061	Jay_Leno.jpg	32	2	1.099581e+02	2	3.443748e+00	46.000000	
 subject_061	Drew_Barrymore.jpg	33	4	1.149582e+02	4	2.803541e+00	27.000000	
 subject_061	Yael_Bar-Zohar.jpg	34	3	1.193084e+02	3	1.173348e+00	106.000000	
 subject_061	Yehuda_Levi.jpg	35	3	1.220251e+02	3	2.240527e+00	109.000000	
 subject_061	Harel_Skaat.jpg	36	4	1.258085e+02	4	1.393032e+00	38.000000	
 subject_061	Jim_Carrey.jpg	37	4	1.287586e+02	4	1.370900e+00	50.000000	
 subject_061	Tom_Hanks.jpg	38	4	1.316754e+02	4	9.820982e-01	102.000000	
 subject_061	Julia_Roberts.jpg	39	3	1.342088e+02	3	2.000620e+00	54.000000	
 subject_061	Arik_Einstein.jpg	40	4	1.377589e+02	4	1.138476e+00	7.000000	
 subject_061	Katie_Holmes.jpg	41	4	1.404423e+02	4	1.086962e+00	57.000000	
 subject_061	Adi_Himelbloy.jpg	42	4	1.430757e+02	4	1.221540e+00	3.000000	
 subject_061	Bill_Clinton.jpg	43	3	1.458424e+02	3	1.822736e+00	16.000000	
 subject_061	Moran_Atias.jpg	44	3	1.492092e+02	3	1.135869e+00	71.000000	
 subject_061	Avri_Gilad.jpg	45	4	1.518926e+02	4	1.324488e+00	11.000000	
 subject_061	Jennifer_Aniston.jpg	46	1	1.547593e+02	1	1.337660e+00	47.000000	
 subject_061	Linoy_Bar-Geffen.jpg	47	3	1.576427e+02	3	1.710177e+00	63.000000	
 subject_061	Sharon_Stone.jpg	48	4	1.609095e+02	4	1.275364e+00	95.000000	
