subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_025	Bradd_Pitt.jpg	1	1	1.609943e-02	1	1.745004e+00	17.000000	
subject_025	Christina_Aguilera.jpg	2	4	3.316172e+00	4	8.972695e+00	23.000000	
subject_025	Shakira.jpg	3	5	1.383314e+01	5	7.343608e+00	94.000000	
subject_025	Michelle_Obama.jpg	4	3	2.273338e+01	3	9.027138e+00	67.000000	
subject_025	Cameron_Diaz.jpg	5	1	3.331703e+01	1	1.475412e+00	21.000000	
subject_025	Alma_Zak.jpg	6	4	3.635039e+01	4	5.657858e+00	4.000000	
subject_025	Limor_Goldstein.jpg	7	1	4.355064e+01	1	7.193474e+00	62.000000	
subject_025	Nicolas_Cage.jpg	8	4	5.230085e+01	4	5.939139e+00	74.000000	
subject_025	Ashton_Kutcher.jpg	9	1	5.978436e+01	1	1.191507e+00	9.000000	
subject_025	Keren_Peles.jpg	10	2	6.253446e+01	2	3.313312e+00	59.000000	
subject_025	Madonna.jpg	11	5	6.740124e+01	5	3.494459e+00	65.000000	
subject_025	Dudu_Topaz.jpg	12	5	7.245139e+01	5	3.524202e+00	28.000000	
subject_025	Oz_Zehavi.jpg	13	1	7.751820e+01	1	1.241342e+00	82.000000	
subject_025	Shlomo_Bar-Aba.jpg	14	2	8.031826e+01	2	7.057139e+00	97.000000	
subject_025	Mikel_Luis.jpg	15	5	8.891851e+01	5	7.448685e+00	68.000000	
subject_025	Ivri_Lider.jpg	16	1	9.791878e+01	1	1.240313e+00	44.000000	
subject_025	Vanna_White.jpg	17	5	1.007021e+02	5	6.432840e+00	103.000000	
subject_025	Ryan_Seacrest.jpg	18	4	1.086857e+02	4	3.505171e+00	91.000000	
subject_025	Ryan_Gosling.jpg	19	1	1.137358e+02	1	1.302960e+00	90.000000	
subject_025	Harel_Skaat.jpg	20	1	1.165859e+02	1	1.228819e+00	38.000000	
subject_025	Jim_Carrey.jpg	21	1	1.193693e+02	1	1.053411e+00	50.000000	
subject_025	Oshri_Cohen.jpg	22	1	1.219694e+02	1	1.541317e+00	81.000000	
subject_025	Yael_Bar-Zohar.jpg	23	1	1.250528e+02	1	1.265836e+00	106.000000	
subject_025	Hugh_Grant.jpg	24	1	1.278696e+02	1	1.353000e+00	42.000000	
subject_025	Johnny_Depp.jpg	25	1	1.307697e+02	1	8.047322e-01	51.000000	
subject_025	Justin_Bieber.jpg	26	1	1.331197e+02	1	8.946837e-01	55.000000	
subject_025	Bradley_Cooper.jpg	27	3	1.355698e+02	3	8.228403e+00	18.000000	
subject_025	Oprah_Winfrey.jpg	28	1	1.453533e+02	1	3.276808e+00	80.000000	
subject_025	Adam_Sandler.jpg	29	1	1.501868e+02	1	1.219203e+00	2.000000	
subject_025	Tom_Cruise.jpg	30	1	1.529535e+02	1	1.044430e+00	101.000000	
subject_025	Jennifer_Lopez.jpg	31	2	1.555537e+02	2	8.524126e+00	48.000000	
subject_025	Jerry_Seinfeld.jpg	32	4	1.656206e+02	4	5.553123e+00	49.000000	
subject_025	Avri_Gilad.jpg	33	4	1.727207e+02	4	5.716721e+00	11.000000	
subject_025	Yael_Abecassis.jpg	34	1	1.799876e+02	1	1.945763e+00	105.000000	
subject_025	Pierce_Brosnan.jpg	35	3	1.834877e+02	3	6.997519e+00	84.000000	
subject_025	Esti_Ginzburg.jpg	36	4	1.920379e+02	4	9.895090e+00	31.000000	
subject_025	Keanu_Reeves.jpg	37	5	2.034883e+02	5	4.140559e+00	58.000000	
subject_025	Yehuda_Levi.jpg	38	1	2.091717e+02	1	1.481082e+00	109.000000	
subject_025	Geula_Even.jpg	39	4	2.122051e+02	4	7.351517e+00	33.000000	
subject_025	Tali_Moreno.jpg	40	4	2.211054e+02	4	2.347193e+00	98.000000	
subject_025	Tom_Hanks.jpg	41	5	2.250056e+02	5	6.382782e+00	102.000000	
subject_025	Drew_Barrymore.jpg	42	2	2.329390e+02	2	2.553226e+00	27.000000	
subject_025	Gwyneth_Paltrow.jpg	43	2	2.370392e+02	2	8.140901e+00	36.000000	
subject_025	Miri_Bohadana.jpg	44	1	2.467227e+02	1	2.233315e+00	70.000000	
subject_025	Barak_Obama.jpg	45	1	2.505062e+02	1	2.697760e+00	12.000000	
subject_025	Arnold_schwarzenegger.jpg	46	1	2.547564e+02	1	3.871454e+00	8.000000	
subject_025	Angelina_Jolie.jpg	47	1	2.601732e+02	1	8.545310e-01	5.000000	
subject_025	Joseph_Gordon-Levitt.jpg	48	3	2.625732e+02	3	5.686361e+00	52.000000	
subject_025	Kim_Kardashian.jpg	49	1	2.698067e+02	1	1.668885e+00	60.000000	
subject_025	Paul_Walker.jpg	50	5	2.730234e+02	5	3.732086e+00	83.000000	
subject_025	Moshe_Peretz.jpg	51	1	2.783069e+02	1	1.576416e+00	72.000000	
subject_025	Jennifer_Aniston.jpg	52	1	2.814404e+02	1	9.869839e-01	47.000000	
subject_025	Ran_Danker.jpg	53	1	2.839737e+02	1	7.976074e-01	86.000000	
subject_025	Ola_Schor.jpg	54	4	2.863238e+02	4	4.503343e+00	79.000000	
subject_025	Abigail_Arieli.jpg	55	3	2.923740e+02	3	6.957034e+00	1.000000	
subject_025	Tamar_Ish-Shalom.jpg	56	5	3.008742e+02	5	3.904771e+00	100.000000	
subject_025	Ellen_Degeneres.jpg	57	4	3.063243e+02	4	7.702378e+00	29.000000	
subject_025	Yardena_Arazi.jpg	58	2	3.155746e+02	2	2.580032e+00	108.000000	
subject_025	Miley_Cyrus.jpg	59	1	3.197080e+02	1	3.150504e+00	69.000000	
subject_025	Justin_Timberlake.jpg	60	1	3.244081e+02	1	2.914310e+00	56.000000	
subject_025	Noa_Tishby.jpg	61	1	3.288749e+02	1	2.847421e+00	77.000000	
subject_025	Anne_hathaway.jpg	62	2	3.332751e+02	2	2.311194e+00	6.000000	
subject_025	Lior_Ashkenazi.jpg	63	1	3.371418e+02	1	1.132399e+00	64.000000	
subject_025	Britney_Spears.jpg	64	1	3.398252e+02	1	2.440882e+00	19.000000	
subject_025	Tali_Sharon.jpg	65	1	3.438087e+02	1	1.297327e+00	99.000000	
subject_025	Courteney_Cox.jpg	66	1	3.466587e+02	1	8.552990e-01	24.000000	
subject_025	Ofer_Shechter.jpg	67	1	3.490588e+02	1	9.671782e-01	78.000000	
subject_025	Rami_Keinstein.jpg	68	1	3.515755e+02	1	1.250382e+00	85.000000	
subject_025	Jay_Leno.jpg	69	5	3.543756e+02	5	2.890217e+00	46.000000	
subject_025	Russell_Crowe.jpg	70	5	3.588091e+02	5	5.224551e+00	89.000000	
subject_025	Demi_Moore.jpg	71	4	3.655759e+02	4	5.961582e+00	26.000000	
subject_025	Linoy_Bar-Geffen.jpg	72	2	3.730928e+02	2	2.668595e+00	63.000000	
subject_025	Will_Smith.jpg	73	1	3.773097e+02	1	2.139722e+00	104.000000	
subject_025	Charlie_Sheen.jpg	74	2	3.809930e+02	2	3.048264e+00	22.000000	
subject_025	Asi_Cohen.jpg	75	1	3.855932e+02	1	1.407926e+00	10.000000	
subject_025	Emma_Stone.jpg	76	2	3.885432e+02	2	5.841797e+00	30.000000	
subject_025	Ben_Stiller.jpg	77	1	3.959267e+02	1	2.546205e+00	13.000000	
subject_025	Moran_Atias.jpg	78	3	4.000269e+02	3	3.126001e+00	71.000000	
subject_025	George_Clooney.jpg	79	4	4.047103e+02	4	3.210447e+00	32.000000	
subject_025	Yona_Elian.jpg	80	1	4.094771e+02	1	5.267505e+00	110.000000	
subject_025	Julia_Roberts.jpg	81	1	4.162940e+02	1	1.658617e+00	54.000000	
subject_025	Natalie_Portman.jpg	82	2	4.194940e+02	2	4.082420e+00	73.000000	
subject_025	David_Schwimmer.jpg	83	1	4.251275e+02	1	2.872794e+00	25.000000	
subject_025	Benedict_Cumberbatch.jpg	84	4	4.295443e+02	4	3.343922e+00	14.000000	
subject_025	Leonardo_Dicaprio.jpg	85	1	4.344445e+02	1	9.237388e-01	61.000000	
