subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_020	Ashton_Kutcher.jpg	1	1	1.785915e-02	1	1.076466e+00	9.000000	
subject_020	Cameron_Diaz.jpg	2	1	2.651265e+00	1	1.195021e+00	21.000000	
subject_020	Paul_Walker.jpg	3	1	5.401340e+00	1	1.164928e+00	83.000000	
subject_020	Guy_Zilberman.jpg	4	4	8.118092e+00	4	3.552107e+00	35.000000	
subject_020	Natalie_Portman.jpg	5	1	1.321824e+01	1	1.227894e+00	73.000000	
subject_020	Sharon_Stone.jpg	6	5	1.600166e+01	5	1.860374e+00	95.000000	
subject_020	Michelle_Obama.jpg	7	1	1.941842e+01	1	2.035603e+00	67.000000	
subject_020	Arik_Einstein.jpg	8	5	2.300186e+01	5	1.476119e+00	7.000000	
subject_020	Tali_Sharon.jpg	9	5	2.603528e+01	5	1.242658e+00	99.000000	
subject_020	Ivri_Lider.jpg	10	5	2.883536e+01	5	1.170533e+00	44.000000	
subject_020	Yael_Abecassis.jpg	11	2	3.155211e+01	2	2.805724e+00	105.000000	
subject_020	David_Schwimmer.jpg	12	5	3.590223e+01	5	2.063552e+00	25.000000	
subject_020	Beyonce_Knowles.jpg	13	1	3.951901e+01	1	1.774729e+00	15.000000	
subject_020	Yael_Sharoni.jpg	14	5	4.283579e+01	5	1.745962e+00	107.000000	
subject_020	Barak_Obama.jpg	15	1	4.613590e+01	1	1.061780e+00	12.000000	
subject_020	Guy_Arieli.jpg	16	5	4.875262e+01	5	1.492973e+00	34.000000	
subject_020	Hugh_Grant.jpg	17	5	5.180270e+01	5	1.218860e+00	42.000000	
subject_020	Gwyneth_Paltrow.jpg	18	1	5.456945e+01	1	1.380102e+00	36.000000	
subject_020	Harrison_Ford.jpg	19	2	5.750287e+01	2	2.654602e+00	39.000000	
subject_020	Madonna.jpg	20	5	6.170299e+01	5	1.110416e+00	65.000000	
subject_020	Moran_Atias.jpg	21	5	6.436974e+01	5	1.819621e+00	71.000000	
subject_020	Britney_Spears.jpg	22	2	6.773650e+01	2	2.292830e+00	19.000000	
subject_020	Joseph_Gordon-Levitt.jpg	23	1	7.158664e+01	1	2.306598e+00	52.000000	
subject_020	Nicole_Kidman.jpg	24	1	7.543673e+01	1	1.208474e+00	75.000000	
