subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_024	Charlie_Sheen.jpg	1	3	1.265403e-02	3	3.143225e+00	22.000000	
subject_024	Sara_Palin.jpg	2	4	4.712791e+00	4	2.962990e+00	92.000000	
subject_024	Limor_Goldstein.jpg	3	5	9.229576e+00	5	3.254105e+00	62.000000	
subject_024	Esti_Ginzburg.jpg	4	2	1.402972e+01	2	1.797912e+00	31.000000	
subject_024	Oz_Zehavi.jpg	5	2	1.737980e+01	2	2.295713e+00	82.000000	
subject_024	Bradley_Cooper.jpg	6	4	2.122990e+01	4	4.141522e+00	18.000000	
subject_024	Keanu_Reeves.jpg	7	2	2.691339e+01	2	3.905923e+00	58.000000	
subject_024	Linoy_Bar-Geffen.jpg	8	3	3.236354e+01	3	2.151658e+00	63.000000	
subject_024	Lior_Ashkenazi.jpg	9	2	3.606363e+01	2	2.267530e+00	64.000000	
subject_024	Adi_Himelbloy.jpg	10	4	3.988040e+01	4	2.306677e+00	3.000000	
subject_024	Ninet_Tayeb.jpg	11	4	4.373053e+01	4	2.552455e+00	76.000000	
subject_024	Miri_Bohadana.jpg	12	5	4.783062e+01	5	2.956271e+00	70.000000	
subject_024	Kim_Kardashian.jpg	13	3	5.233076e+01	3	3.520005e+00	60.000000	
subject_024	Ivri_Lider.jpg	14	2	5.739754e+01	2	3.141162e+00	44.000000	
subject_024	Johnny_Depp.jpg	15	1	6.208100e+01	1	1.297611e+00	51.000000	
subject_024	Katie_Holmes.jpg	16	4	6.493108e+01	4	2.655439e+00	57.000000	
subject_024	Jennifer_Lopez.jpg	17	4	6.913120e+01	4	2.735271e+00	48.000000	
subject_024	Arnold_schwarzenegger.jpg	18	4	7.341465e+01	4	2.195708e+00	8.000000	
subject_024	Mikel_Luis.jpg	19	4	7.716476e+01	4	3.349530e+00	68.000000	
subject_024	Gwyneth_Paltrow.jpg	20	4	8.206490e+01	4	2.897267e+00	36.000000	
subject_024	Tali_Moreno.jpg	21	4	8.651501e+01	4	1.343133e+00	98.000000	
subject_024	Barak_Obama.jpg	22	1	8.941508e+01	1	2.258940e+00	12.000000	
subject_024	Emma_Stone.jpg	23	3	9.321519e+01	3	5.066720e+00	30.000000	
subject_024	Nicolas_Cage.jpg	24	1	9.983203e+01	1	2.249774e+00	74.000000	
subject_024	Natalie_Portman.jpg	25	3	1.036321e+02	3	3.681567e+00	73.000000	
subject_024	Drew_Barrymore.jpg	26	4	1.088656e+02	4	3.175991e+00	27.000000	
subject_024	Demi_Moore.jpg	27	4	1.135991e+02	4	3.770389e+00	26.000000	
subject_024	Cameron_Diaz.jpg	28	1	1.189159e+02	1	2.981545e+00	21.000000	
subject_024	Yael_Abecassis.jpg	29	4	1.234494e+02	4	5.047898e+00	105.000000	
subject_024	Madonna.jpg	30	1	1.300495e+02	1	2.879636e+00	65.000000	
subject_024	Nicole_Kidman.jpg	31	3	1.344830e+02	3	2.798138e+00	75.000000	
subject_024	Alma_Zak.jpg	32	4	1.388331e+02	4	3.983871e+00	4.000000	
subject_024	Justin_Bieber.jpg	33	1	1.443666e+02	1	1.586322e+00	55.000000	
subject_024	Helen_Hunt.jpg	34	4	1.475000e+02	4	2.572858e+00	40.000000	
subject_024	Oshri_Cohen.jpg	35	3	1.516168e+02	3	2.439958e+00	81.000000	
subject_024	Ola_Schor.jpg	36	5	1.556002e+02	5	5.272411e+00	79.000000	
subject_024	Avri_Gilad.jpg	37	4	1.624171e+02	4	2.095485e+00	11.000000	
subject_024	Ofer_Shechter.jpg	38	4	1.660672e+02	4	3.549266e+00	78.000000	
subject_024	Ryan_Gosling.jpg	39	3	1.711673e+02	3	2.265048e+00	90.000000	
subject_024	David_Schwimmer.jpg	40	3	1.749841e+02	3	4.152170e+00	25.000000	
subject_024	Yehuda_Levi.jpg	41	4	1.806842e+02	4	2.619889e+00	109.000000	
subject_024	Yael_Bar-Zohar.jpg	42	2	1.848510e+02	2	2.669023e+00	106.000000	
subject_024	Shakira.jpg	43	5	1.890678e+02	5	3.108147e+00	94.000000	
subject_024	Ran_Danker.jpg	44	2	1.937179e+02	2	2.617976e+00	86.000000	
subject_024	Justin_Timberlake.jpg	45	2	1.978847e+02	2	1.499090e+00	56.000000	
subject_024	Courteney_Cox.jpg	46	2	2.009348e+02	2	2.864943e+00	24.000000	
subject_024	Yona_Elian.jpg	47	4	2.053516e+02	4	3.072034e+00	110.000000	
subject_024	Guy_Zilberman.jpg	48	5	2.099684e+02	5	6.951094e+00	35.000000	
subject_024	Abigail_Arieli.jpg	49	5	2.184686e+02	5	1.738793e+00	1.000000	
subject_024	Moran_Atias.jpg	50	5	2.217520e+02	5	1.319284e+00	71.000000	
subject_024	Tom_Hanks.jpg	51	2	2.246188e+02	2	3.828449e+00	102.000000	
subject_024	Miley_Cyrus.jpg	52	2	2.300023e+02	2	1.484884e+00	69.000000	
subject_024	Tom_Cruise.jpg	53	1	2.330357e+02	1	1.931422e+00	101.000000	
subject_024	Christina_Aguilera.jpg	54	5	2.365191e+02	5	3.295891e+00	23.000000	
subject_024	Michal_Yanai.jpg	55	3	2.413692e+02	3	2.533675e+00	66.000000	
subject_024	Keren_Peles.jpg	56	4	2.454527e+02	4	4.002115e+00	59.000000	
subject_024	Britney_Spears.jpg	57	2	2.510028e+02	2	3.147859e+00	19.000000	
subject_024	Ben_Stiller.jpg	58	5	2.557030e+02	5	3.095656e+00	13.000000	
subject_024	Shlomo_Bar-Aba.jpg	59	5	2.603531e+02	5	2.285408e+00	97.000000	
subject_024	Harrison_Ford.jpg	60	5	2.641865e+02	5	3.691890e+00	39.000000	
subject_024	Tamar_Ish-Shalom.jpg	61	5	2.694200e+02	5	1.266364e+00	100.000000	
subject_024	Jerry_Seinfeld.jpg	62	3	2.722368e+02	3	4.289499e+00	49.000000	
subject_024	Bruce_Willis.jpg	63	1	2.780702e+02	1	2.575922e+00	20.000000	
subject_024	Harel_Skaat.jpg	64	1	2.822037e+02	1	9.144119e-01	38.000000	
subject_024	Vanna_White.jpg	65	4	2.846704e+02	4	1.511614e+00	103.000000	
subject_024	Ashton_Kutcher.jpg	66	1	2.877372e+02	1	1.844793e+00	9.000000	
subject_024	Hugh_Laurie.jpg	67	3	2.911373e+02	3	2.804621e+00	43.000000	
subject_024	Rami_Keinstein.jpg	68	4	2.954874e+02	4	3.006407e+00	85.000000	
subject_024	Dudu_Topaz.jpg	69	3	3.000375e+02	3	3.120181e+00	28.000000	
subject_024	Yardena_Arazi.jpg	70	2	3.047043e+02	2	2.789305e+00	108.000000	
subject_024	Russell_Crowe.jpg	71	2	3.090378e+02	2	1.551773e+00	89.000000	
subject_024	James_Franco.jpg	72	2	3.121379e+02	2	1.691599e+00	45.000000	
subject_024	Guy_Arieli.jpg	73	5	3.153713e+02	5	3.434077e+00	34.000000	
subject_024	Joseph_Gordon-Levitt.jpg	74	5	3.203547e+02	5	1.106556e+00	52.000000	
subject_024	Sassi_Keshet.jpg	75	5	3.230048e+02	5	2.072412e+00	93.000000	
subject_024	Michelle_Obama.jpg	76	5	3.266216e+02	5	2.567585e+00	67.000000	
