subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_079	Britney_Spears.jpg	1	2	1.205701e-02	2	1.576170e+00	19.000000	
subject_079	Asi_Cohen.jpg	2	1	3.145507e+00	1	1.050666e+00	10.000000	
subject_079	Lior_Ashkenazi.jpg	3	1	5.745556e+00	1	8.265677e-01	64.000000	
subject_079	Oshri_Cohen.jpg	4	3	8.128899e+00	3	1.587134e+00	81.000000	
subject_079	Arik_Einstein.jpg	5	1	1.126233e+01	1	9.816159e-01	7.000000	
subject_079	Justin_Timberlake.jpg	6	3	1.379571e+01	3	1.368197e+00	56.000000	
subject_079	Beyonce_Knowles.jpg	7	1	1.671245e+01	1	8.513824e-01	15.000000	
subject_079	Abigail_Arieli.jpg	8	4	1.911251e+01	4	2.819214e+00	1.000000	
subject_079	Sara_Palin.jpg	9	1	2.347928e+01	1	1.380375e+00	92.000000	
subject_079	Pierce_Brosnan.jpg	10	1	2.641269e+01	1	8.149603e-01	84.000000	
subject_079	Adam_Sandler.jpg	11	1	2.877942e+01	1	7.761036e-01	2.000000	
subject_079	Jay_Leno.jpg	12	1	3.111281e+01	1	1.338684e+00	46.000000	
subject_079	Moran_Atias.jpg	13	3	3.399621e+01	3	3.391191e+00	71.000000	
subject_079	Miri_Bohadana.jpg	14	1	3.892969e+01	1	1.313628e+00	70.000000	
subject_079	Geula_Even.jpg	15	5	4.179643e+01	5	1.982824e+00	33.000000	
subject_079	Ryan_Gosling.jpg	16	4	4.532982e+01	4	1.961350e+00	90.000000	
subject_079	Jim_Carrey.jpg	17	1	4.884657e+01	1	9.965506e-01	50.000000	
subject_079	Hillary_Cllinton.jpg	18	1	5.139667e+01	1	9.663846e-01	41.000000	
subject_079	Dudu_Topaz.jpg	19	1	5.391336e+01	1	1.473595e+00	28.000000	
subject_079	Adi_Himelbloy.jpg	20	5	5.693009e+01	5	1.776828e+00	3.000000	
subject_079	George_Clooney.jpg	21	1	6.026353e+01	1	9.713202e-01	32.000000	
subject_079	Limor_Goldstein.jpg	22	1	6.278024e+01	1	1.494557e+00	62.000000	
subject_079	Jennifer_Lopez.jpg	23	1	6.583032e+01	1	1.140385e+00	48.000000	
subject_079	Ola_Schor.jpg	24	5	6.851373e+01	5	1.376902e+00	79.000000	
subject_079	Leonardo_Dicaprio.jpg	25	1	7.144712e+01	1	7.954528e-01	61.000000	
subject_079	Bradd_Pitt.jpg	26	1	7.379721e+01	1	7.493077e-01	17.000000	
subject_079	Shlomo_Bar-Aba.jpg	27	1	7.609724e+01	1	1.521236e+00	97.000000	
subject_079	Bill_Clinton.jpg	28	1	7.916399e+01	1	7.903713e-01	16.000000	
subject_079	Katie_Holmes.jpg	29	5	8.149740e+01	5	1.264930e+00	57.000000	
subject_079	Demi_Moore.jpg	30	5	8.431409e+01	5	1.632201e+00	26.000000	
subject_079	Tali_Moreno.jpg	31	1	8.749752e+01	1	1.416664e+00	98.000000	
subject_079	Angelina_Jolie.jpg	32	1	9.046429e+01	1	9.538620e-01	5.000000	
subject_079	Ivri_Lider.jpg	33	3	9.296431e+01	3	1.805760e+00	44.000000	
subject_079	Julia_Louis-Dreyfus.jpg	34	2	9.631439e+01	2	1.983606e+00	53.000000	
subject_079	Drew_Barrymore.jpg	35	1	9.984795e+01	1	1.425985e+00	27.000000	
subject_079	Shih_Labeouf.jpg	36	5	1.028313e+02	5	1.410564e+00	96.000000	
subject_079	Sassi_Keshet.jpg	37	5	1.057980e+02	5	2.139804e+00	93.000000	
subject_079	Vanna_White.jpg	38	5	1.094814e+02	5	1.864309e+00	103.000000	
