subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_080	Tom_Hanks.jpg	66	1	2.135190e+02	1	3.242986e+00	102.000000	
subject_080	Bradd_Pitt.jpg	67	1	2.183192e+02	1	1.354782e+00	17.000000	
subject_080	Lior_Ashkenazi.jpg	68	1	2.212192e+02	1	1.118632e+00	64.000000	
subject_080	Limor_Goldstein.jpg	69	4	2.238860e+02	4	1.523832e+00	62.000000	
subject_080	Drew_Barrymore.jpg	70	4	2.269527e+02	4	1.201088e+00	27.000000	
subject_080	Ola_Schor.jpg	71	4	2.297028e+02	4	2.010918e+00	79.000000	
subject_080	Justin_Bieber.jpg	72	1	2.332695e+02	1	2.012084e+00	55.000000	
subject_080	Shakira.jpg	73	4	2.368363e+02	4	1.781244e+00	94.000000	
subject_080	Ryan_Seacrest.jpg	74	4	2.401697e+02	4	5.007680e+00	91.000000	
subject_080	Linoy_Bar-Geffen.jpg	75	1	2.467199e+02	1	1.401409e+00	63.000000	
subject_080	Pierce_Brosnan.jpg	76	4	2.496699e+02	4	1.531275e+00	84.000000	
subject_080	David_Schwimmer.jpg	77	4	2.527534e+02	4	1.807708e+00	25.000000	
subject_080	Alma_Zak.jpg	78	5	2.561034e+02	5	1.937593e+00	4.000000	
subject_080	Yael_Sharoni.jpg	79	5	2.595868e+02	5	1.582165e+00	107.000000	
subject_080	Russell_Crowe.jpg	80	2	2.627203e+02	2	3.440664e+00	89.000000	
subject_080	Cameron_Diaz.jpg	81	3	2.677037e+02	3	3.193061e+00	21.000000	
subject_080	Bruce_Willis.jpg	82	1	2.724538e+02	1	1.042895e+00	20.000000	
subject_080	Demi_Moore.jpg	83	4	2.750539e+02	4	1.978703e+00	26.000000	
subject_080	Julia_Louis-Dreyfus.jpg	84	1	2.785873e+02	1	1.349225e+00	53.000000	
subject_080	Yael_Bar-Zohar.jpg	85	1	2.814874e+02	1	1.497099e+00	106.000000	
subject_080	Oshri_Cohen.jpg	86	2	2.845375e+02	2	3.038883e+00	81.000000	
subject_080	Ran_Danker.jpg	87	4	2.891209e+02	4	2.599359e+00	86.000000	
subject_080	Adam_Sandler.jpg	88	1	2.932710e+02	1	2.105215e+00	2.000000	
subject_080	Rihanna.jpg	89	4	2.969211e+02	4	1.327043e+00	87.000000	
subject_080	Mikel_Luis.jpg	90	4	2.998045e+02	4	1.755597e+00	68.000000	
subject_080	Guy_Zilberman.jpg	91	4	3.031046e+02	4	2.015357e+00	35.000000	
subject_080	Jennifer_Lopez.jpg	92	4	3.066713e+02	4	2.168539e+00	48.000000	
subject_080	Tali_Sharon.jpg	93	5	3.103881e+02	5	1.123751e+00	99.000000	
subject_080	Ellen_Degeneres.jpg	94	1	3.130548e+02	1	2.648908e+00	29.000000	
subject_080	Julia_Roberts.jpg	95	1	3.172549e+02	1	1.440709e+00	54.000000	
subject_080	Hugh_Grant.jpg	96	4	3.202383e+02	4	1.665269e+00	42.000000	
subject_080	Yardena_Arazi.jpg	97	4	3.234551e+02	4	3.552379e+00	108.000000	
subject_080	Adi_Himelbloy.jpg	98	4	3.285552e+02	4	2.508162e+00	3.000000	
subject_080	Hugh_Laurie.jpg	99	4	3.326053e+02	4	1.577973e+00	43.000000	
subject_080	Dudu_Topaz.jpg	100	1	3.357387e+02	1	3.372475e+00	28.000000	
subject_080	Charlie_Sheen.jpg	101	1	3.406555e+02	1	1.207633e+00	22.000000	
subject_080	Sara_Palin.jpg	102	1	3.434056e+02	1	1.137470e+00	92.000000	
subject_080	Tamar_Ish-Shalom.jpg	103	4	3.460890e+02	4	1.550015e+00	100.000000	
subject_080	Shih_Labeouf.jpg	104	5	3.491890e+02	5	1.105860e+00	96.000000	
subject_080	Nicolas_Cage.jpg	105	4	3.518391e+02	4	3.599681e+00	74.000000	
subject_080	Michelle_Obama.jpg	106	4	3.569892e+02	4	1.337484e+00	67.000000	
subject_080	Roni_Duani.jpg	107	4	3.598726e+02	4	1.550011e+00	88.000000	
subject_080	Britney_Spears.jpg	108	4	3.629727e+02	4	1.969854e+00	19.000000	
subject_080	Leonardo_Dicaprio.jpg	109	1	3.664895e+02	1	1.117033e+00	61.000000	
subject_080	Helen_Hunt.jpg	110	4	3.691562e+02	4	1.546240e+00	40.000000	
