subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_047	Tom_Cruise.jpg	1	2	1.074816e-02	2	2.201119e+00	101.000000	
subject_047	Julia_Louis-Dreyfus.jpg	2	1	3.760828e+00	1	1.099018e+00	53.000000	
subject_047	Joseph_Gordon-Levitt.jpg	3	2	6.410901e+00	2	2.040838e+00	52.000000	
subject_047	Dudu_Topaz.jpg	4	3	9.994332e+00	3	1.657347e+00	28.000000	
subject_047	Bill_Clinton.jpg	5	3	1.319442e+01	3	1.113199e+00	16.000000	
subject_047	Christina_Aguilera.jpg	6	2	1.586116e+01	2	4.366339e+00	23.000000	
subject_047	Yehuda_Levi.jpg	7	1	2.177798e+01	1	7.374468e-01	109.000000	
subject_047	Tamar_Ish-Shalom.jpg	8	2	2.406138e+01	2	1.181988e+00	100.000000	
subject_047	Nicolas_Cage.jpg	9	5	2.679479e+01	5	1.832538e+00	74.000000	
subject_047	Leonardo_Dicaprio.jpg	10	1	3.017821e+01	1	9.850649e-01	61.000000	
subject_047	Kim_Kardashian.jpg	11	1	3.271167e+01	1	1.147561e+00	60.000000	
subject_047	Demi_Moore.jpg	12	1	3.541172e+01	1	2.087400e+00	26.000000	
subject_047	Adi_Himelbloy.jpg	13	2	3.904512e+01	2	1.365987e+00	3.000000	
subject_047	George_Clooney.jpg	14	2	4.196193e+01	2	1.929105e+00	32.000000	
subject_047	Oprah_Winfrey.jpg	15	1	4.544531e+01	1	7.496341e-01	80.000000	
subject_047	Sharon_Stone.jpg	16	1	4.774540e+01	1	1.097521e+00	95.000000	
subject_047	Bradley_Cooper.jpg	17	2	5.039544e+01	2	5.543279e+00	18.000000	
subject_047	Shih_Labeouf.jpg	18	1	5.749570e+01	1	1.354943e+00	96.000000	
subject_047	Noa_Tishby.jpg	19	3	6.039571e+01	3	2.958896e+00	77.000000	
subject_047	Barak_Obama.jpg	20	1	6.489587e+01	1	1.082679e+00	12.000000	
subject_047	Helen_Hunt.jpg	21	5	6.752924e+01	5	3.625160e+00	40.000000	
subject_047	Arnold_schwarzenegger.jpg	22	3	7.269605e+01	3	1.922305e+00	8.000000	
subject_047	Justin_Bieber.jpg	23	1	7.616281e+01	1	8.235346e-01	55.000000	
subject_047	Geula_Even.jpg	24	1	7.852954e+01	1	1.544706e+00	33.000000	
subject_047	Sassi_Keshet.jpg	25	5	8.162962e+01	5	1.092590e+00	93.000000	
subject_047	Cameron_Diaz.jpg	26	1	8.427969e+01	1	1.458463e+00	21.000000	
subject_047	Abigail_Arieli.jpg	27	3	8.727977e+01	3	3.682275e+00	1.000000	
subject_047	Adam_Sandler.jpg	28	5	9.251325e+01	5	1.008786e+00	2.000000	
subject_047	Arik_Einstein.jpg	29	4	9.506332e+01	4	1.146590e+00	7.000000	
subject_047	Mikel_Luis.jpg	30	4	9.776340e+01	4	1.758464e+00	68.000000	
subject_047	Moshe_Peretz.jpg	31	4	1.010635e+02	4	2.282294e+00	72.000000	
subject_047	Yael_Bar-Zohar.jpg	32	3	1.048969e+02	3	1.688793e+00	106.000000	
subject_047	Keren_Peles.jpg	33	3	1.081304e+02	3	1.759267e+00	59.000000	
subject_047	Harel_Skaat.jpg	34	4	1.114471e+02	4	1.242486e+00	38.000000	
subject_047	Will_Smith.jpg	35	3	1.142305e+02	3	1.291017e+00	104.000000	
