Stim Name1	Stim Name2	StimNum1	StimNum2
Julia_Roberts	Arik_Einstein	7	37
Yael_Bar-Zohar	Julia_Louis-Dreyfus	4	35
Yael_Bar-Zohar	Oprah_Winfrey	4	34
Julia_Roberts	Arik_Einstein	7	37
Gwyneth_Paltrow	Hillary_Cllinton	6	36
Beyonce_Knowles	Oprah_Winfrey	5	34
Yael_Bar-Zohar	Julia_Louis-Dreyfus	4	35
Beyonce_Knowles	Arik_Einstein	5	37
Gwyneth_Paltrow	Arik_Einstein	6	37
Yael_Bar-Zohar	Oprah_Winfrey	4	34
Beyonce_Knowles	Oprah_Winfrey	5	34
Julia_Roberts	Hillary_Cllinton	7	36
Gwyneth_Paltrow	Oprah_Winfrey	6	34
Julia_Roberts	Julia_Louis-Dreyfus	7	35
Gwyneth_Paltrow	Arik_Einstein	6	37
Beyonce_Knowles	Arik_Einstein	5	37
Julia_Roberts	Julia_Louis-Dreyfus	7	35
Yael_Bar-Zohar	Arik_Einstein	4	37
Beyonce_Knowles	Oprah_Winfrey	5	34
Gwyneth_Paltrow	Julia_Louis-Dreyfus	6	35
Yael_Bar-Zohar	Arik_Einstein	4	37
Yael_Bar-Zohar	Julia_Louis-Dreyfus	4	35
Beyonce_Knowles	Julia_Louis-Dreyfus	5	35
Julia_Roberts	Oprah_Winfrey	7	34
Beyonce_Knowles	Hillary_Cllinton	5	36
Gwyneth_Paltrow	Arik_Einstein	6	37
Gwyneth_Paltrow	Oprah_Winfrey	6	34
Gwyneth_Paltrow	Hillary_Cllinton	6	36
Julia_Roberts	Arik_Einstein	7	37
Yael_Bar-Zohar	Hillary_Cllinton	4	36
Yael_Bar-Zohar	Oprah_Winfrey	4	34
Beyonce_Knowles	Hillary_Cllinton	5	36
Yael_Bar-Zohar	Hillary_Cllinton	4	36
Beyonce_Knowles	Hillary_Cllinton	5	36
Gwyneth_Paltrow	Oprah_Winfrey	6	34
Beyonce_Knowles	Arik_Einstein	5	37
Julia_Roberts	Oprah_Winfrey	7	34
Gwyneth_Paltrow	Hillary_Cllinton	6	36
Beyonce_Knowles	Julia_Louis-Dreyfus	5	35
Julia_Roberts	Oprah_Winfrey	7	34
Julia_Roberts	Hillary_Cllinton	7	36
Beyonce_Knowles	Arik_Einstein	5	37
Gwyneth_Paltrow	Oprah_Winfrey	6	34
Yael_Bar-Zohar	Oprah_Winfrey	4	34
Julia_Roberts	Julia_Louis-Dreyfus	7	35
Yael_Bar-Zohar	Arik_Einstein	4	37
Yael_Bar-Zohar	Julia_Louis-Dreyfus	4	35
Gwyneth_Paltrow	Hillary_Cllinton	6	36
Beyonce_Knowles	Hillary_Cllinton	5	36
Julia_Roberts	Julia_Louis-Dreyfus	7	35
Julia_Roberts	Arik_Einstein	7	37
Julia_Roberts	Hillary_Cllinton	7	36
Beyonce_Knowles	Julia_Louis-Dreyfus	5	35
Gwyneth_Paltrow	Arik_Einstein	6	37
Gwyneth_Paltrow	Julia_Louis-Dreyfus	6	35
Julia_Roberts	Hillary_Cllinton	7	36
Julia_Roberts	Oprah_Winfrey	7	34
Gwyneth_Paltrow	Julia_Louis-Dreyfus	6	35
Yael_Bar-Zohar	Arik_Einstein	4	37
Gwyneth_Paltrow	Julia_Louis-Dreyfus	6	35
Beyonce_Knowles	Oprah_Winfrey	5	34
Yael_Bar-Zohar	Hillary_Cllinton	4	36
Beyonce_Knowles	Julia_Louis-Dreyfus	5	35
Yael_Bar-Zohar	Hillary_Cllinton	4	36
