subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_023	Michal_Yanai.jpg	1	5	2.586935e-02	5	6.282299e+00	66.000000	
subject_023	Ran_Danker.jpg	2	5	7.859361e+00	5	4.288632e+00	86.000000	
subject_023	Shih_Labeouf.jpg	3	5	1.369282e+01	5	2.039126e+00	96.000000	
subject_023	Nicole_Kidman.jpg	4	1	1.727623e+01	1	1.815640e+00	75.000000	
subject_023	Bruce_Willis.jpg	5	1	2.064297e+01	1	1.136809e+00	20.000000	
subject_023	Natalie_Portman.jpg	6	1	2.332636e+01	1	1.061398e+00	73.000000	
subject_023	Johnny_Depp.jpg	7	1	2.594313e+01	1	1.020525e+00	51.000000	
subject_023	Leonardo_Dicaprio.jpg	8	1	2.850980e+01	1	7.658288e-01	61.000000	
subject_023	Tom_Hanks.jpg	9	1	3.082651e+01	1	7.530727e-01	102.000000	
subject_023	Michelle_Obama.jpg	10	1	3.312656e+01	1	7.780802e+00	67.000000	
subject_023	George_Clooney.jpg	11	1	4.246010e+01	1	1.071203e+00	32.000000	
subject_023	Arnold_schwarzenegger.jpg	12	1	4.507682e+01	1	9.503941e-01	8.000000	
subject_023	Oprah_Winfrey.jpg	13	1	4.757687e+01	1	1.562289e+00	80.000000	
subject_023	Guy_Zilberman.jpg	14	5	5.069361e+01	5	3.613441e+00	35.000000	
subject_023	Tali_Sharon.jpg	15	5	5.586038e+01	5	2.734577e+00	99.000000	
subject_023	Jennifer_Aniston.jpg	16	1	6.014382e+01	1	1.411073e+00	47.000000	
subject_023	Arik_Einstein.jpg	17	2	6.311054e+01	2	4.580199e+00	7.000000	
subject_023	Shakira.jpg	18	5	6.924400e+01	5	5.022587e+00	94.000000	
subject_023	Bradley_Cooper.jpg	19	1	7.581081e+01	1	1.527739e+00	18.000000	
subject_023	Helen_Hunt.jpg	20	1	7.889421e+01	1	1.244209e+00	40.000000	
subject_023	Keanu_Reeves.jpg	21	1	8.169427e+01	1	1.004114e+00	58.000000	
subject_023	Hugh_Laurie.jpg	22	1	8.424432e+01	1	1.166015e+00	43.000000	
subject_023	Sara_Palin.jpg	23	2	8.696105e+01	2	3.433165e+00	92.000000	
subject_023	Halle_Berry.jpg	24	1	9.194449e+01	1	1.121661e+00	37.000000	
subject_023	Oshri_Cohen.jpg	25	1	9.461122e+01	1	4.854788e+00	81.000000	
subject_023	Jerry_Seinfeld.jpg	26	5	1.010114e+02	5	2.462528e+00	49.000000	
subject_023	Courteney_Cox.jpg	27	1	1.050281e+02	1	1.333707e+00	24.000000	
subject_023	Pierce_Brosnan.jpg	28	1	1.079115e+02	1	1.034271e+00	84.000000	
subject_023	Jennifer_Lopez.jpg	29	5	1.104949e+02	5	4.770735e+00	48.000000	
subject_023	Tamar_Ish-Shalom.jpg	30	5	1.168117e+02	5	1.517823e+00	100.000000	
subject_023	Harrison_Ford.jpg	31	1	1.198784e+02	1	2.339047e+00	39.000000	
subject_023	Keren_Peles.jpg	32	5	1.237618e+02	5	2.951528e+00	59.000000	
subject_023	Ryan_Seacrest.jpg	33	5	1.282620e+02	5	6.539196e+00	91.000000	
subject_023	Moshe_Peretz.jpg	34	1	1.363455e+02	1	1.559615e+00	72.000000	
subject_023	Shlomo_Bar-Aba.jpg	35	5	1.394622e+02	5	1.618823e+00	97.000000	
subject_023	Oz_Zehavi.jpg	36	1	1.426289e+02	1	1.140021e+00	82.000000	
subject_023	Charlie_Sheen.jpg	37	1	1.453123e+02	1	1.032610e+00	22.000000	
subject_023	Kim_Kardashian.jpg	38	1	1.478957e+02	1	9.451552e-01	60.000000	
subject_023	Lior_Ashkenazi.jpg	39	1	1.503958e+02	1	1.253043e+00	64.000000	
subject_023	Jim_Carrey.jpg	40	1	1.531958e+02	1	8.208994e-01	50.000000	
subject_023	Angelina_Jolie.jpg	41	1	1.555625e+02	1	8.301533e-01	5.000000	
subject_023	Tom_Cruise.jpg	42	1	1.579459e+02	1	8.546827e-01	101.000000	
subject_023	Hugh_Grant.jpg	43	1	1.603460e+02	1	4.070526e+00	42.000000	
subject_023	Asi_Cohen.jpg	44	2	1.659628e+02	2	6.925543e+00	10.000000	
subject_023	Bill_Clinton.jpg	45	5	1.744296e+02	5	1.610589e+00	16.000000	
subject_023	Miley_Cyrus.jpg	46	1	1.775963e+02	1	1.235788e+00	69.000000	
subject_023	Yael_Bar-Zohar.jpg	47	1	1.803797e+02	1	2.300338e+00	106.000000	
subject_023	Adi_Himelbloy.jpg	48	1	1.842298e+02	1	2.122215e+00	3.000000	
subject_023	Benedict_Cumberbatch.jpg	49	5	1.878966e+02	5	4.575281e+00	14.000000	
subject_023	Barak_Obama.jpg	50	1	1.940134e+02	1	1.066387e+00	12.000000	
subject_023	Madonna.jpg	51	5	1.966301e+02	5	1.625627e+00	65.000000	
subject_023	Justin_Bieber.jpg	52	1	1.997968e+02	1	7.308064e-01	55.000000	
subject_023	James_Franco.jpg	53	1	2.020802e+02	1	9.433733e-01	45.000000	
subject_023	Tali_Moreno.jpg	54	2	2.045803e+02	2	3.323229e+00	98.000000	
subject_023	Mikel_Luis.jpg	55	2	2.094470e+02	2	2.824357e+00	68.000000	
subject_023	Roni_Duani.jpg	56	5	2.138138e+02	5	1.545524e+00	88.000000	
subject_023	Joseph_Gordon-Levitt.jpg	57	1	2.169139e+02	1	1.173363e+00	52.000000	
subject_023	Yael_Sharoni.jpg	58	5	2.196306e+02	5	1.424573e+00	107.000000	
