subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_082	Charlie_Sheen.jpg	1	1	9.945409e-03	1	3.022242e+00	22.000000	
subject_082	Yona_Elian.jpg	2	4	4.576782e+00	4	4.759327e+00	110.000000	
subject_082	Paul_Walker.jpg	3	3	1.089367e+01	3	5.954362e+00	83.000000	
subject_082	Gwyneth_Paltrow.jpg	4	1	1.839394e+01	1	2.950007e+00	36.000000	
subject_082	Ellen_Degeneres.jpg	5	1	2.289411e+01	1	1.817859e+00	29.000000	
subject_082	Anne_hathaway.jpg	6	1	2.626089e+01	1	2.691038e+00	6.000000	
subject_082	Noa_Tishby.jpg	7	4	3.049437e+01	4	4.049460e+00	77.000000	
subject_082	Jennifer_Lopez.jpg	8	4	3.609458e+01	4	4.481184e+00	48.000000	
subject_082	Nicole_Kidman.jpg	9	1	4.212812e+01	1	4.375591e+00	75.000000	
subject_082	Limor_Goldstein.jpg	10	4	4.804500e+01	4	2.674633e+00	62.000000	
subject_082	Yael_Abecassis.jpg	11	4	5.226185e+01	4	4.121719e+00	105.000000	
subject_082	Bruce_Willis.jpg	12	1	5.792877e+01	1	2.158748e+00	20.000000	
subject_082	Mikel_Luis.jpg	13	3	6.162882e+01	3	3.242659e+00	68.000000	
subject_082	Guy_Zilberman.jpg	14	5	6.642899e+01	5	4.722372e+00	35.000000	
subject_082	Michal_Yanai.jpg	15	5	7.269588e+01	5	5.479402e+00	66.000000	
subject_082	Rami_Keinstein.jpg	16	5	7.972951e+01	5	4.477717e+00	85.000000	
subject_082	Beyonce_Knowles.jpg	17	4	8.576301e+01	4	5.092143e+00	15.000000	
subject_082	Benedict_Cumberbatch.jpg	18	1	9.239661e+01	1	3.090445e+00	14.000000	
subject_082	Ola_Schor.jpg	19	4	9.703008e+01	4	3.816962e+00	79.000000	
subject_082	Guy_Arieli.jpg	20	3	1.023969e+02	3	5.394000e+00	34.000000	
subject_082	Lior_Ashkenazi.jpg	21	1	1.093472e+02	1	3.259715e+00	64.000000	
subject_082	Hugh_Grant.jpg	22	1	1.141640e+02	1	1.730817e+00	42.000000	
subject_082	Barak_Obama.jpg	23	1	1.174475e+02	1	2.495331e+00	12.000000	
subject_082	Esti_Ginzburg.jpg	24	2	1.214976e+02	2	3.245116e+00	31.000000	
subject_082	Keren_Peles.jpg	25	4	1.262978e+02	4	2.660898e+00	59.000000	
