subjectID	stimName	runtrial	subjectAnswerFamiliarity	onsettime_Fam	resp_Fam	RT_Fam	StimNum
subject_060	Bradd_Pitt.jpg	1	5	2.452861e-02	5	3.339479e+00	17.000000	
subject_060	Beyonce_Knowles.jpg	2	2	4.907984e+00	2	3.239938e+00	15.000000	
subject_060	Yehuda_Levi.jpg	3	1	9.691434e+00	1	1.448384e+00	109.000000	
subject_060	Jennifer_Lopez.jpg	4	3	1.269151e+01	3	4.416210e+00	48.000000	
subject_060	Michal_Yanai.jpg	5	3	1.865837e+01	3	1.857287e+00	66.000000	
subject_060	Kim_Kardashian.jpg	6	3	2.205843e+01	3	1.785162e+00	60.000000	
subject_060	Helen_Hunt.jpg	7	3	2.539186e+01	3	1.339682e+00	40.000000	
subject_060	Emma_Stone.jpg	8	4	2.827527e+01	4	3.024162e+00	30.000000	
subject_060	Avri_Gilad.jpg	9	4	3.284206e+01	4	2.009296e+00	11.000000	
subject_060	Noa_Tishby.jpg	10	5	3.640884e+01	5	1.906455e+00	77.000000	
subject_060	Vanna_White.jpg	11	4	3.985896e+01	4	2.184214e+00	103.000000	
subject_060	Courteney_Cox.jpg	12	3	4.359235e+01	3	1.898788e+00	24.000000	
subject_060	Hugh_Grant.jpg	13	2	4.704244e+01	2	2.600608e+00	42.000000	
subject_060	Esti_Ginzburg.jpg	14	4	5.119256e+01	4	2.626410e+00	31.000000	
subject_060	Guy_Zilberman.jpg	15	2	5.537602e+01	2	2.354838e+00	35.000000	
subject_060	Barak_Obama.jpg	16	1	5.927611e+01	1	2.102702e+00	12.000000	
subject_060	Ola_Schor.jpg	17	4	6.292621e+01	4	2.116527e+00	79.000000	
subject_060	Pierce_Brosnan.jpg	18	5	6.659303e+01	5	3.625597e+00	84.000000	
subject_060	David_Schwimmer.jpg	19	5	7.177645e+01	5	8.261339e-01	25.000000	
subject_060	Paul_Walker.jpg	20	1	7.415985e+01	1	1.874639e+00	83.000000	
subject_060	Jay_Leno.jpg	21	4	7.757662e+01	4	1.705845e+00	46.000000	
subject_060	Bradley_Cooper.jpg	22	4	8.082671e+01	4	1.151700e+00	18.000000	
subject_060	Miley_Cyrus.jpg	23	5	8.352677e+01	5	9.235407e-01	69.000000	
subject_060	Ninet_Tayeb.jpg	24	4	8.599350e+01	4	8.327860e-01	76.000000	
subject_060	Tali_Moreno.jpg	25	5	8.837690e+01	5	1.985318e+00	98.000000	
subject_060	Sara_Palin.jpg	26	1	9.191032e+01	1	1.443837e+00	92.000000	
subject_060	Will_Smith.jpg	27	2	9.491040e+01	2	1.659689e+00	104.000000	
subject_060	Oshri_Cohen.jpg	28	2	9.812731e+01	2	8.747580e-01	81.000000	
subject_060	Harel_Skaat.jpg	29	4	1.005439e+02	4	1.858072e+00	38.000000	
subject_060	Ben_Stiller.jpg	30	4	1.039440e+02	4	2.929895e+00	13.000000	
subject_060	Keren_Peles.jpg	31	4	1.084275e+02	4	1.870349e+00	59.000000	
subject_060	Hillary_Cllinton.jpg	32	3	1.118442e+02	3	2.517525e+00	41.000000	
subject_060	Madonna.jpg	33	5	1.159110e+02	5	2.626659e+00	65.000000	
subject_060	Justin_Bieber.jpg	34	1	1.200944e+02	1	1.795100e+00	55.000000	
subject_060	Rami_Keinstein.jpg	35	2	1.234445e+02	2	2.268964e+00	85.000000	
subject_060	Shakira.jpg	36	1	1.272613e+02	1	1.388132e+00	94.000000	
subject_060	Ivri_Lider.jpg	37	3	1.301947e+02	3	3.046646e+00	44.000000	
subject_060	Bill_Clinton.jpg	38	1	1.347948e+02	1	1.918449e+00	16.000000	
subject_060	Sharon_Stone.jpg	39	3	1.382616e+02	3	2.635589e+00	95.000000	
subject_060	Moran_Atias.jpg	40	5	1.424450e+02	5	2.828022e+00	71.000000	
subject_060	Shlomo_Bar-Aba.jpg	41	5	1.468285e+02	5	1.780470e+00	97.000000	
subject_060	Asi_Cohen.jpg	42	5	1.501619e+02	5	9.990287e-01	10.000000	
subject_060	Yael_Abecassis.jpg	43	4	1.527120e+02	4	1.568890e+00	105.000000	
subject_060	Jerry_Seinfeld.jpg	44	5	1.558287e+02	5	3.484061e+00	49.000000	
subject_060	Oz_Zehavi.jpg	45	3	1.608622e+02	3	1.770519e+00	82.000000	
subject_060	Julia_Louis-Dreyfus.jpg	46	5	1.641790e+02	5	1.341707e+00	53.000000	
subject_060	Harrison_Ford.jpg	47	5	1.670624e+02	5	7.062531e-01	39.000000	
subject_060	Yardena_Arazi.jpg	48	5	1.693124e+02	5	8.081756e-01	108.000000	
subject_060	Tamar_Ish-Shalom.jpg	49	2	1.716625e+02	2	2.066003e+00	100.000000	
subject_060	Jim_Carrey.jpg	50	5	1.752793e+02	5	1.433149e+00	50.000000	
subject_060	Russell_Crowe.jpg	51	3	1.782627e+02	3	1.505694e+00	89.000000	
subject_060	Angelina_Jolie.jpg	52	3	1.813128e+02	3	2.383542e+00	5.000000	
subject_060	Joseph_Gordon-Levitt.jpg	53	3	1.852462e+02	3	8.580397e-01	52.000000	
subject_060	Ryan_Seacrest.jpg	54	3	1.876463e+02	3	6.979511e-01	91.000000	
subject_060	Bruce_Willis.jpg	55	5	1.898963e+02	5	2.503721e+00	20.000000	
