Stim Name1	Stim Name2	StimNum1	StimNum2
Tom_Hanks	Justin_Bieber	7	37
Ashton_Kutcher	Drew_Barrymore	4	35
Ashton_Kutcher	Beyonce_Knowles	4	34
Tom_Hanks	Justin_Bieber	7	37
Shih_Labeouf	Russell_Crowe	6	36
Adam_Sandler	Beyonce_Knowles	5	34
Ashton_Kutcher	Drew_Barrymore	4	35
Adam_Sandler	Justin_Bieber	5	37
Shih_Labeouf	Justin_Bieber	6	37
Ashton_Kutcher	Beyonce_Knowles	4	34
Adam_Sandler	Beyonce_Knowles	5	34
Tom_Hanks	Russell_Crowe	7	36
Shih_Labeouf	Beyonce_Knowles	6	34
Tom_Hanks	Drew_Barrymore	7	35
Shih_Labeouf	Justin_Bieber	6	37
Adam_Sandler	Justin_Bieber	5	37
Tom_Hanks	Drew_Barrymore	7	35
Ashton_Kutcher	Justin_Bieber	4	37
Adam_Sandler	Beyonce_Knowles	5	34
Shih_Labeouf	Drew_Barrymore	6	35
Ashton_Kutcher	Justin_Bieber	4	37
Ashton_Kutcher	Drew_Barrymore	4	35
Adam_Sandler	Drew_Barrymore	5	35
Tom_Hanks	Beyonce_Knowles	7	34
Adam_Sandler	Russell_Crowe	5	36
Shih_Labeouf	Justin_Bieber	6	37
Shih_Labeouf	Beyonce_Knowles	6	34
Shih_Labeouf	Russell_Crowe	6	36
Tom_Hanks	Justin_Bieber	7	37
Ashton_Kutcher	Russell_Crowe	4	36
Ashton_Kutcher	Beyonce_Knowles	4	34
Adam_Sandler	Russell_Crowe	5	36
Ashton_Kutcher	Russell_Crowe	4	36
Adam_Sandler	Russell_Crowe	5	36
Shih_Labeouf	Beyonce_Knowles	6	34
Adam_Sandler	Justin_Bieber	5	37
Tom_Hanks	Beyonce_Knowles	7	34
Shih_Labeouf	Russell_Crowe	6	36
Adam_Sandler	Drew_Barrymore	5	35
Tom_Hanks	Beyonce_Knowles	7	34
Tom_Hanks	Russell_Crowe	7	36
Adam_Sandler	Justin_Bieber	5	37
Shih_Labeouf	Beyonce_Knowles	6	34
Ashton_Kutcher	Beyonce_Knowles	4	34
Tom_Hanks	Drew_Barrymore	7	35
Ashton_Kutcher	Justin_Bieber	4	37
Ashton_Kutcher	Drew_Barrymore	4	35
Shih_Labeouf	Russell_Crowe	6	36
Adam_Sandler	Russell_Crowe	5	36
Tom_Hanks	Drew_Barrymore	7	35
Tom_Hanks	Justin_Bieber	7	37
Tom_Hanks	Russell_Crowe	7	36
Adam_Sandler	Drew_Barrymore	5	35
Shih_Labeouf	Justin_Bieber	6	37
Shih_Labeouf	Drew_Barrymore	6	35
Tom_Hanks	Russell_Crowe	7	36
Tom_Hanks	Beyonce_Knowles	7	34
Shih_Labeouf	Drew_Barrymore	6	35
Ashton_Kutcher	Justin_Bieber	4	37
Shih_Labeouf	Drew_Barrymore	6	35
Adam_Sandler	Beyonce_Knowles	5	34
Ashton_Kutcher	Russell_Crowe	4	36
Adam_Sandler	Drew_Barrymore	5	35
Ashton_Kutcher	Russell_Crowe	4	36
