Stim1Time	Stim2Time	Stim1Fraction	Stim2Fraction	Fusion	Stim1Quantity	Stim2Quantity	InitialStim1	SubjectInd	SubjectCode	Trial	Delta_Val	Delta_Aro	IsHighVal	IsHighAro	Val1_Ranking	Aro1_Ranking	Val2_Ranking	Aro2_Ranking	IsCorrupted	Stim1Name	Stim2Name
8.78905868111178	13.4402254030574	0.395381994662212	0.604618005337788	7.77032025286462	3	3	0	1	1	1	0	1	0	NaN	5.132385	4.991089	3.286987	1.581604	0	3005_Shark_1930	4005_Jail_2722
16.0952538650017	11.3441081399797	0.586575367972469	0.413424632027531	2.55948125803843	1	1	0	1	1	2	1	0	NaN	1	8.862488	9.678223	3.602722	5.034058	0	1001_women_4220	3006_Shark_1932
21.9751385410782	2.50414069695398	0.897703658976061	0.10229634102394	5.52079090697225	2	1	1	1	1	3	0	1	0	NaN	3.223938	5.543762	3.286987	1.581604	0	3002_Snake_1120	4005_Jail_2722
6.47142304794397	17.0799503859598	0.274779008795637	0.725220991204363	6.44842704210896	3	3	0	1	1	4	0	1	1	NaN	7.076172	8.557495	5.023193	5.994568	0	1003_Couple_4687	2005_Mother_2170
17.6206767900148	8.08018946798984	0.685606337666801	0.314393662333199	4.29853790591005	3	1	1	1	1	5	0	1	0	NaN	3.814026	6.843933	3.286987	1.581604	0	3008_Crime_6510	4005_Jail_2722
9.007363460958	12.6723509909352	0.41547426655204	0.58452573344796	8.31983636307996	3	3	0	1	1	6	1	0	NaN	1	5.599243	6.083618	2.88916	6.306885	0	1006_Skier_8034	3007_Gun_6210
2.26438467693515	21.2639030610444	0.0962409463090662	0.903759053690934	6.47145007399376	1	3	0	1	1	7	0	1	0	NaN	3.814026	6.843933	1.54425	1.089355	0	3008_Crime_6510	4002_Elderly_Man_2490
19.3762691020966	7.16818843001965	0.729955361817176	0.270044638182824	3.45574949786533	2	1	1	1	1	8	1	0	NaN	1	8.862488	9.678223	5.213196	6.543884	0	1001_women_4220	3004_Bear_1321
10.1721437619999	14.9043261809275	0.405644964588362	0.594355035411637	4.92342069500592	3	3	0	1	1	9	1	0	NaN	1	7.102722	7.232788	2.88916	6.306885	0	1007_Surfers_8206	3007_Gun_6210
19.8644798150053	8.17661557300016	0.708405985577236	0.291594014422764	1.95920574292541	1	1	1	1	1	10	0	1	1	NaN	9.938416	9.865784	4.288574	5.504395	0	1002_Couple_4608	2004_Kid_2035
19.6484510389855	5.73669890710153	0.774013589863163	0.225986410136837	4.61440566799138	2	2	1	1	1	11	0	1	0	NaN	3.223938	5.543762	2.947571	1.004517	0	3002_Snake_1120	4006_Broken_Lightbulb_7013
20.3051718228962	3.87662347196601	0.839688351311548	0.160311648688452	5.81800354807638	4	3	1	1	1	12	1	0	NaN	0	4.257874	4.860168	8.059082	5.489319	0	2008_Mother_2540	4008_Cemetery_9000
11.7564665279351	6.67277768801432	0.63792450684226	0.36207549315774	11.5704859530088	4	1	1	1	1	13	0	1	1	NaN	4.317871	3.972717	8.618652	8.037598	0	1005_Astronaut_5470	2003_Bunnies_1750
11.3365766619099	15.2543268249137	0.426332887392391	0.573667112607609	3.40874537709169	2	2	1	1	1	14	1	0	NaN	1	7.102722	7.232788	3.602722	5.034058	0	1007_Surfers_8206	3006_Shark_1932
3.67423419898842	22.240307160886	0.141782721444476	0.858217278555524	4.08574886817951	2	2	0	1	1	15	1	0	NaN	0	4.257874	4.860168	1.984192	0.8734741	0	2008_Mother_2540	4004_Elderly_Woman_2590
24.3513689328684	2.75223019497935	0.898455176303447	0.101544823696553	2.8959958110936	3	1	1	1	1	16	1	0	NaN	0	8.072632	6.805908	8.059082	5.489319	0	2001_Ferret_1410	4008_Cemetery_9000
6.42399836506229	20.0950179739157	0.242241200915896	0.757758799084104	3.48111530207098	2	3	0	1	1	17	1	0	NaN	1	3.756836	6.238342	2.88916	6.306885	0	1008_Rafting_8370	3007_Gun_6210
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	1	18	1	0	NaN	0	4.142517	4.171753	1.984192	0.8734741	1	2006_Kids_2387	4004_Elderly_Woman_2590
17.585825806018	7.09777666104492	0.712449725662371	0.287550274337629	5.31659771793056	4	4	1	1	1	19	0	1	0	NaN	3.814026	6.843933	3.043335	0.07580566	0	3008_Crime_6510	4007_Garbage_7023
25.0982991359197	2.63999502803199	0.904824896137164	0.0951751038628358	2.26163884904236	2	1	1	1	1	20	1	0	NaN	0	8.072632	6.805908	1.984192	0.8734741	0	2001_Ferret_1410	4004_Elderly_Woman_2590
19.3923819260672	5.08838356297929	0.792147693859655	0.207852306140345	5.51890486094635	3	2	1	1	1	21	0	1	1	NaN	6.885498	5.035156	4.288574	5.504395	0	1004_Sky_Divers_5621	2004_Kid_2035
4.33641184912995	23.4965030980529	0.155801570096375	0.844198429903625	2.16669475473464	2	2	0	1	1	22	1	0	NaN	1	5.599243	6.083618	5.213196	6.543884	0	1006_Skier_8034	3004_Bear_1321
7.02444287005346	17.0747651571874	0.291480237114568	0.708519762885432	5.90077386272606	2	4	0	1	1	23	0	1	0	NaN	5.132385	4.991089	3.043335	0.07580566	0	3005_Shark_1930	4007_Garbage_7023
19.0888973429101	5.99338698713109	0.761050990879934	0.238949009120066	4.91756299196277	3	3	1	1	1	24	1	0	NaN	0	4.257874	4.860168	2.940063	3.498169	0	2008_Mother_2540	4001_Sad_Family_2312
9.55260992399417	12.9267673781142	0.424949935027704	0.575050064972296	7.52095923596062	2	4	0	1	1	25	1	0	NaN	0	7.042236	7.044128	1.984192	0.8734741	0	2002_Dog_1500	4004_Elderly_Woman_2590
5.78428449400235	19.530865287059	0.228491023913659	0.771508976086341	4.68455174798146	1	2	0	1	1	26	1	0	NaN	1	3.756836	6.238342	3.602722	5.034058	0	1008_Rafting_8370	3006_Shark_1932
24.2080069209915	1.91208074707538	0.926796541750777	0.0732034582492231	3.87956290494185	4	2	1	1	1	27	0	1	0	NaN	5.132385	4.991089	2.947571	1.004517	0	3005_Shark_1930	4006_Broken_Lightbulb_7013
4.85644261189736	23.8512305481127	0.169168799743144	0.830831200256856	1.29211872909218	1	2	0	1	1	28	1	0	NaN	1	3.756836	6.238342	5.213196	6.543884	0	1008_Rafting_8370	3004_Bear_1321
15.1113757689018	11.1765162891243	0.57484166990438	0.42515833009562	3.71206403092947	3	3	0	1	1	29	1	0	NaN	0	7.042236	7.044128	8.059082	5.489319	0	2002_Dog_1500	4008_Cemetery_9000
12.1997318579815	13.3847241759067	0.476841557304255	0.523158442695745	4.415911596152	4	3	0	1	1	30	0	1	0	NaN	3.223938	5.543762	3.043335	0.07580566	0	3002_Snake_1120	4007_Garbage_7023
9.77297611196991	16.888455615961	0.366558563384711	0.633441436615289	3.33824127609842	1	2	0	1	1	31	0	1	1	NaN	9.938416	9.865784	5.023193	5.994568	0	1002_Couple_4608	2005_Mother_2170
9.01638480403926	15.2103499330115	0.372166736537145	0.627833263462855	5.77286787086632	2	2	1	1	1	32	1	0	NaN	1	7.102722	7.232788	5.213196	6.543884	0	1007_Surfers_8206	3004_Bear_1321
21.9595044768648	6.27841130702291	0.777660243940337	0.222339756059663	1.76065795810428	2	1	1	1	1	33	1	0	NaN	0	4.142517	4.171753	2.940063	3.498169	0	2006_Kids_2387	4001_Sad_Family_2312
19.4458335518138	6.14409294503275	0.759901891637325	0.240098108362675	4.41051617311314	3	2	1	1	1	34	0	1	1	NaN	4.317871	3.972717	5.023193	5.994568	0	1005_Astronaut_5470	2005_Mother_2170
10.8905064001447	14.0491499109194	0.436674277476441	0.563325722523559	5.05998126091436	4	3	0	1	1	35	0	1	0	NaN	3.814026	6.843933	2.947571	1.004517	0	3008_Crime_6510	4006_Broken_Lightbulb_7013
17.0732768590096	5.74614167388063	0.748190705841231	0.251809294158769	7.18005159602035	5	5	1	1	1	36	0	1	1	NaN	4.317871	3.972717	4.288574	5.504395	0	1005_Astronaut_5470	2004_Kid_2035
12.2687852090457	12.4730603059288	0.495871870253991	0.504128129746009	5.2577076270245	3	3	0	1	1	37	1	0	NaN	1	8.862488	9.678223	2.88916	6.306885	0	1001_women_4220	3007_Gun_6210
15.7659814660437	8.88913429004606	0.639460857617331	0.360539142382669	5.3450656759087	4	2	1	1	1	38	0	1	0	NaN	3.223938	5.543762	1.54425	1.089355	0	3002_Snake_1120	4002_Elderly_Man_2490
15.862550248974	9.32077269791625	0.629883128704934	0.370116871295066	4.81643438409083	4	4	1	1	1	39	1	0	NaN	0	8.072632	6.805908	2.940063	3.498169	0	2001_Ferret_1410	4001_Sad_Family_2312
12.6481019509956	15.3729931819253	0.45137785982304	0.54862214017696	1.9786065290682	1	2	0	1	1	40	0	1	1	NaN	9.938416	9.865784	8.618652	8.037598	0	1002_Couple_4608	2003_Bunnies_1750
