Stim1Time	Stim2Time	Stim1Fraction	Stim2Fraction	Fusion	Stim1Quantity	Stim2Quantity	InitialStim1	SubjectInd	SubjectCode	Trial	Delta_Val	Delta_Aro	IsHighVal	IsHighAro	Val1_Ranking	Aro1_Ranking	Val2_Ranking	Aro2_Ranking	IsCorrupted	Stim1Name	Stim2Name
19.35942408	6.711441627	0.742569284	0.257430716	3.929044201	5	3	1	3	44	17	NaN	NaN	NaN	NaN	0.9160813	5	0.05081844	8	0	yacimovich_shelly	hazan_oren
1.759898996	19.33046022	0.083445662	0.916554338	8.909438364	1	5	0	3	44	18	NaN	NaN	NaN	NaN	0.8342794	5	0.1467421	8	0	michaeli_meirav	benet_naftali
23.33206218	3.439541473	0.87152277	0.12847723	3.228193357	3	2	1	3	44	19	NaN	NaN	NaN	NaN	0.8675615	8	0.1103977	9	0	galon_zahava	Smotrich_Bezalel
26.05576298	2.381860931	0.916242618	0.083757382	1.562256919	2	2	1	3	44	20	NaN	NaN	NaN	NaN	0.9160813	5	0.1103977	9	0	yacimovich_shelly	Smotrich_Bezalel
4.543924896	14.92725835	0.233366655	0.766633345	10.52881019	2	5	0	3	44	21	NaN	NaN	NaN	NaN	0.8675615	8	0.1740431	8	0	galon_zahava	regev_miri
6.02393532	21.60383062	0.218039176	0.781960824	2.372152237	2	3	0	3	44	22	NaN	NaN	NaN	NaN	0.9092084	8	0.1467421	8	0	yitzhak_rabin	benet_naftali
6.223821395	17.62336091	0.260987706	0.739012294	6.15273103	3	5	0	3	44	23	NaN	NaN	NaN	NaN	0.8675615	8	0.1467421	8	0	galon_zahava	benet_naftali
17.28487777	3.879371179	0.816701685	0.183298315	8.835708001	5	4	1	3	44	24	NaN	NaN	NaN	NaN	0.9092084	8	0.1740431	8	0	yitzhak_rabin	regev_miri
3.903361807	18.27493188	0.175999194	0.824000806	7.821646161	2	5	0	3	44	25	NaN	NaN	NaN	NaN	0.9092084	8	0.1103977	9	0	yitzhak_rabin	Smotrich_Bezalel
5.727604917	18.13203726	0.240054099	0.759945901	6.140366087	3	5	0	3	44	26	NaN	NaN	NaN	NaN	0.8342794	5	0.1103977	9	0	michaeli_meirav	Smotrich_Bezalel
9.282293366	10.73510468	0.463711285	0.536288715	9.982436599	5	6	0	3	44	27	NaN	NaN	NaN	NaN	0.9160813	5	0.1103977	9	0	yacimovich_shelly	Smotrich_Bezalel
7.472857054	14.49613865	0.340154696	0.659845304	8.030985769	4	4	0	3	44	28	NaN	NaN	NaN	NaN	0.8342794	5	0.1103977	9	0	michaeli_meirav	Smotrich_Bezalel
8.232764603	13.99976651	0.370302624	0.629697376	7.767495976	3	5	0	3	44	29	NaN	NaN	NaN	NaN	0.8342794	5	0.05081844	8	0	michaeli_meirav	hazan_oren
1.743431792	24.2428998	0.067090339	0.932909661	4.013628492	1	3	0	3	44	30	NaN	NaN	NaN	NaN	0.9160813	5	0.1740431	8	0	yacimovich_shelly	regev_miri
29.55963745	0	1	0	0.440381369	1	0	1	3	44	31	NaN	NaN	NaN	NaN	0.9092084	8	0.1103977	9	0	yitzhak_rabin	Smotrich_Bezalel
2.600366122	14.70124741	0.150296163	0.849703837	12.69816951	2	5	0	3	44	32	NaN	NaN	NaN	NaN	0.8342794	5	0.1467421	8	0	michaeli_meirav	benet_naftali
29.05759045	0	1	0	0.942433212	1	0	1	3	44	33	NaN	NaN	NaN	NaN	0.8675615	8	0.1467421	8	0	galon_zahava	benet_naftali
27.66475756	0.815937379	0.971351212	0.028648788	1.519273128	2	1	1	3	44	34	NaN	NaN	NaN	NaN	0.8342794	5	0.05081844	8	0	michaeli_meirav	hazan_oren
10.18699313	15.42366898	0.397763755	0.602236245	4.389320779	5	5	0	3	44	35	NaN	NaN	NaN	NaN	0.9160813	5	0.1103977	9	0	yacimovich_shelly	Smotrich_Bezalel
27.61157728	1.079336511	0.962380546	0.037619454	1.309070532	2	1	1	3	44	36	NaN	NaN	NaN	NaN	0.9092084	8	0.1103977	9	0	yitzhak_rabin	Smotrich_Bezalel
4.710315779	18.76779362	0.200625855	0.799374145	6.521898586	3	5	0	3	44	37	NaN	NaN	NaN	NaN	0.9160813	5	0.05081844	8	0	yacimovich_shelly	hazan_oren
2.096044621	20.91953108	0.091070701	0.908929299	6.984285738	2	4	0	3	44	38	NaN	NaN	NaN	NaN	0.8342794	5	0.1467421	8	0	michaeli_meirav	benet_naftali
25.95995242	2.471592649	0.913068648	0.086931352	1.568446375	2	1	1	3	44	39	NaN	NaN	NaN	NaN	0.9160813	5	0.05081844	8	0	yacimovich_shelly	hazan_oren
5.631472771	17.47685554	0.243698839	0.756301161	6.891516881	4	5	0	3	44	40	NaN	NaN	NaN	NaN	0.9160813	5	0.1103977	9	0	yacimovich_shelly	Smotrich_Bezalel
18.08086976	5.88075561	0.754576097	0.245423903	6.038321315	7	5	1	3	44	41	NaN	NaN	NaN	NaN	0.9092084	8	0.1740431	8	0	yitzhak_rabin	regev_miri
26.57982232	0	1	0	3.420228716	2	0	1	3	44	42	NaN	NaN	NaN	NaN	0.8675615	8	0.1467421	8	0	galon_zahava	benet_naftali
3.187993254	14.2474873	0.182845161	0.817154839	12.56454596	3	4	0	3	44	43	NaN	NaN	NaN	NaN	0.8675615	8	0.1740431	8	0	galon_zahava	regev_miri
7.942968054	18.30446565	0.302618844	0.697381156	3.752494171	4	3	1	3	44	44	NaN	NaN	NaN	NaN	0.8675615	8	0.05081844	8	0	galon_zahava	hazan_oren
3.504096559	23.28633291	0.13079658	0.86920342	3.209577948	1	3	0	3	44	45	NaN	NaN	NaN	NaN	0.9092084	8	0.05081844	8	0	yitzhak_rabin	hazan_oren
18.22102545	4.953127486	0.786265004	0.213734996	6.825673442	5	3	1	3	44	46	NaN	NaN	NaN	NaN	0.9092084	8	0.1740431	8	0	yitzhak_rabin	regev_miri
NaN	NaN	NaN	NaN	NaN	4	4	NaN	3	44	47	NaN	NaN	NaN	NaN	0.8342794	5	0.1740431	8	1	michaeli_meirav	regev_miri
4.360724124	18.82356116	0.188089651	0.811910349	6.815687349	3	5	0	3	44	48	NaN	NaN	NaN	NaN	0.8675615	8	0.1103977	9	0	galon_zahava	Smotrich_Bezalel
27.56590987	1.21579962	0.957757908	0.042242092	1.218274262	2	1	1	3	44	49	NaN	NaN	NaN	NaN	0.9160813	5	0.05081844	8	0	yacimovich_shelly	hazan_oren
4.951741914	23.06116186	0.176766463	0.823233537	1.987080544	2	3	0	3	44	50	NaN	NaN	NaN	NaN	0.8342794	5	0.1740431	8	0	michaeli_meirav	regev_miri
4.184951268	18.58534293	0.183789952	0.816210048	7.229631957	3	4	0	3	44	51	NaN	NaN	NaN	NaN	0.8342794	5	0.1103977	9	0	michaeli_meirav	Smotrich_Bezalel
NaN	NaN	NaN	NaN	NaN	6	7	NaN	3	44	52	NaN	NaN	NaN	NaN	0.8675615	8	0.1467421	8	1	galon_zahava	benet_naftali
28.16020542	0.184214293	0.993500862	0.006499138	1.655565179	2	1	1	3	44	53	NaN	NaN	NaN	NaN	0.8675615	8	0.05081844	8	0	galon_zahava	hazan_oren
7.567589944	19.54906149	0.279075385	0.720924615	2.883347997	4	5	0	3	44	54	NaN	NaN	NaN	NaN	0.9160813	5	0.1467421	8	0	yacimovich_shelly	benet_naftali
0	27.59866096	0	1	2.401347597	0	3	0	3	44	55	NaN	NaN	NaN	NaN	0.9092084	8	0.05081844	8	0	yitzhak_rabin	hazan_oren
28.74043941	0	1	0	1.25954462	1	0	1	3	44	56	NaN	NaN	NaN	NaN	0.9092084	8	0.1103977	9	0	yitzhak_rabin	Smotrich_Bezalel
3.255733443	18.62345356	0.148805047	0.851194953	8.120810428	5	5	0	3	44	57	NaN	NaN	NaN	NaN	0.9160813	5	0.1467421	8	0	yacimovich_shelly	benet_naftali
28.45476366	0	1	0	1.545128861	1	0	1	3	44	58	NaN	NaN	NaN	NaN	0.9092084	8	0.1467421	8	0	yitzhak_rabin	benet_naftali
26.65007393	0.447872863	0.983472074	0.016527926	2.901949722	2	1	1	3	44	59	NaN	NaN	NaN	NaN	0.8675615	8	0.1740431	8	0	galon_zahava	regev_miri
0.152163402	24.259304	0.006233276	0.993766724	5.588483278	1	3	0	3	44	60	NaN	NaN	NaN	NaN	0.9092084	8	0.05081844	8	0	yitzhak_rabin	hazan_oren
28.53203407	0.376326913	0.986982074	0.013017926	1.091676365	2	1	1	3	44	61	NaN	NaN	NaN	NaN	0.8675615	8	0.05081844	8	0	galon_zahava	hazan_oren
3.432123819	20.46083423	0.143645831	0.856354169	6.107005461	2	4	0	3	44	62	NaN	NaN	NaN	NaN	0.8342794	5	0.1467421	8	0	michaeli_meirav	benet_naftali
28.99814829	0	1	0	1.001824906	1	0	1	3	44	63	NaN	NaN	NaN	NaN	0.8675615	8	0.05081844	8	0	galon_zahava	hazan_oren
7.768273435	15.12524027	0.339322025	0.660677975	7.106302127	5	7	0	3	44	64	NaN	NaN	NaN	NaN	0.9092084	8	0.1740431	8	0	yitzhak_rabin	regev_miri
3.685897171	15.36150664	0.193511788	0.806488212	10.95284907	3	5	0	4	45	1	NaN	NaN	NaN	NaN	0.8176426	6	0.1861114	6	0	yitzhak_rabin	benet_naftali
1.335502441	2.951338342	0.311535349	0.688464651	25.71317119	2	4	1	4	45	2	NaN	NaN	NaN	NaN	0.8117137	3	0.1673358	8	0	galon_zahava	regev_miri
16.13504526	6.487979913	0.713213425	0.286786575	7.37695601	4	3	1	4	45	3	NaN	NaN	NaN	NaN	0.9285285	5	0.1861114	6	0	shafir_stav	benet_naftali
0	7.927326678	0	1	22.07257639	0	2	0	4	45	4	NaN	NaN	NaN	NaN	0.8176426	6	0.1272402	8	0	yitzhak_rabin	deri_arye
0	10.69506758	0	1	19.30493613	0	3	0	4	45	5	NaN	NaN	NaN	NaN	0.8117137	3	0.2248428	9	0	galon_zahava	liberman_avigdor
16.14334726	7.151145788	0.693011315	0.306988685	6.70526034	3	3	1	4	45	6	NaN	NaN	NaN	NaN	0.9285285	5	0.2248428	9	0	shafir_stav	liberman_avigdor
3.315790029	0	1	0	26.68412672	1	0	1	4	45	7	NaN	NaN	NaN	NaN	0.7872941	6	0.2248428	9	0	michaeli_meirav	liberman_avigdor
5.046814805	16.39111076	0.235415259	0.764584741	8.561974657	3	2	0	4	45	8	NaN	NaN	NaN	NaN	0.8176426	6	0.1861114	6	0	yitzhak_rabin	benet_naftali
0	28.19184385	0	1	1.808189505	0	1	0	4	45	9	NaN	NaN	NaN	NaN	0.8117137	3	0.1673358	8	0	galon_zahava	regev_miri
6.089775393	10.42283484	0.368795442	0.631204558	13.48740117	2	3	0	4	45	10	NaN	NaN	NaN	NaN	0.9285285	5	0.2248428	9	0	shafir_stav	liberman_avigdor
7.207099638	6.518339816	0.525090629	0.474909371	16.27453973	4	5	1	4	45	11	NaN	NaN	NaN	NaN	0.7872941	6	0.1272402	8	0	michaeli_meirav	deri_arye
8.330596219	6.719565331	0.553522046	0.446477954	14.94983588	2	3	0	4	45	12	NaN	NaN	NaN	NaN	0.9285285	5	0.1861114	6	0	shafir_stav	benet_naftali
6.508438137	9.66352196	0.402452028	0.597547972	13.8280419	3	3	1	4	45	13	NaN	NaN	NaN	NaN	0.7872941	6	0.1272402	8	0	michaeli_meirav	deri_arye
13.97565876	9.575181172	0.593425067	0.406574933	6.449110172	3	3	1	4	45	14	NaN	NaN	NaN	NaN	0.9285285	5	0.2248428	9	0	shafir_stav	liberman_avigdor
0	11.92161278	0	1	18.07841031	0	4	0	4	45	15	NaN	NaN	NaN	NaN	0.7872941	6	0.1673358	8	0	michaeli_meirav	regev_miri
NaN	NaN	NaN	NaN	NaN	1	2	NaN	4	45	16	NaN	NaN	NaN	NaN	0.7872941	6	0.2248428	9	1	michaeli_meirav	liberman_avigdor
28.96748619	0	1	0	1.032509244	1	0	1	4	45	17	NaN	NaN	NaN	NaN	0.9285285	5	0.1272402	8	0	shafir_stav	deri_arye
2.959526877	9.414749228	0.239167678	0.760832322	17.62571449	1	3	0	4	45	18	NaN	NaN	NaN	NaN	0.7872941	6	0.1861114	6	0	michaeli_meirav	benet_naftali
1.375488904	10.06264421	0.120254668	0.879745332	18.56185976	2	4	0	4	45	19	NaN	NaN	NaN	NaN	0.8117137	3	0.1673358	8	0	galon_zahava	regev_miri
