subjectID	runtrial	onsettime	Name	Bid	RT
Sub_57_08_11_17	1	1.673762e-02	car_accident.jpg	8.078125e+00	3.466964e+00
Sub_57_08_11_17	2	3.883453e+00	elderly_couple.jpg	1.250000e-01	6.066861e+00
Sub_57_08_11_17	3	1.035034e+01	couple_2.jpg	2.968750e+00	6.816882e+00
Sub_57_08_11_17	4	1.756727e+01	girl.jpg	1.062500e+00	1.211708e+01
Sub_57_08_11_17	5	3.013439e+01	old_man.jpg	5.031250e+00	3.700089e+00
Sub_57_08_11_17	6	3.421787e+01	couple_1.jpg	2.062500e+00	4.516761e+00
Sub_57_08_11_17	7	3.911803e+01	crime_3.jpg	8.984375e+00	4.216785e+00
Sub_57_08_11_17	8	4.373486e+01	woman.jpg	5.000000e+00	3.533461e+00
Sub_57_08_11_17	9	4.766838e+01	family.jpg	3.125000e-02	4.483413e+00
Sub_57_08_11_17	10	5.258516e+01	crime_1.jpg	8.984375e+00	3.433400e+00
Sub_57_08_11_17	11	5.638530e+01	wind_surfer.jpg	6.140625e+00	5.350149e+00
Sub_57_08_11_17	12	6.213549e+01	waves_surfer.jpg	6.015625e+00	2.166704e+00
Sub_57_08_11_17	13	6.470224e+01	man_in_jail.jpg	4.968750e+00	4.316814e+00
Sub_57_08_11_17	14	6.946907e+01	cemetery.jpg	1.046875e+00	4.583573e+00
Sub_57_08_11_17	15	7.445261e+01	crime_2.jpg	9.046875e+00	2.733385e+00
Sub_57_08_11_17	16	7.756934e+01	couple_on_bicycle.jpg	6.250000e-02	7.383606e+00
