subjectID	runtrial	onsettime	Name	Bid	RT
Sub_72_16_11_17	1	1.670027e-02	crime_2.jpg	5.468750e-01	4.533640e+00
Sub_72_16_11_17	2	4.966736e+00	couple_2.jpg	5.015625e+00	5.716875e+00
Sub_72_16_11_17	3	1.108362e+01	woman.jpg	5.000000e+00	4.016796e+00
Sub_72_16_11_17	4	1.548379e+01	elderly_couple.jpg	9.500000e+00	4.766823e+00
Sub_72_16_11_17	5	2.065065e+01	family.jpg	6.375000e+00	8.550260e+00
Sub_72_16_11_17	6	2.960096e+01	girl.jpg	6.015625e+00	4.066771e+00
Sub_72_16_11_17	7	3.405110e+01	wind_surfer.jpg	8.640625e+00	3.316765e+00
Sub_72_16_11_17	8	3.773460e+01	waves_surfer.jpg	7.171875e+00	3.233392e+00
Sub_72_16_11_17	9	4.131804e+01	crime_1.jpg	6.250000e-02	4.266777e+00
Sub_72_16_11_17	10	4.600153e+01	man_in_jail.jpg	1.968750e+00	3.550097e+00
Sub_72_16_11_17	11	4.993499e+01	crime_3.jpg	2.250000e+00	2.683414e+00
Sub_72_16_11_17	12	5.298509e+01	old_man.jpg	2.171875e+00	3.550118e+00
Sub_72_16_11_17	13	5.698524e+01	car_accident.jpg	2.156250e+00	4.183480e+00
Sub_72_16_11_17	14	6.158539e+01	couple_on_bicycle.jpg	7.062500e+00	2.550106e+00
Sub_72_16_11_17	15	6.451885e+01	couple_1.jpg	1.609375e+00	3.950149e+00
Sub_72_16_11_17	16	6.886902e+01	cemetery.jpg	2.390625e+00	2.466707e+00
