subjectID	runtrial	onsettime	Name	Bid	RT
Sub_16_14_09_17	1	1.675491e-02	crime_2.jpg	2.015625e+00	1.833496e+00
Sub_16_14_09_17	2	2.250010e+00	elderly_couple.jpg	9.843750e+00	2.650045e+00
Sub_16_14_09_17	3	5.283440e+00	man_in_jail.jpg	2.109375e+00	2.150065e+00
Sub_16_14_09_17	4	7.833495e+00	waves_surfer.jpg	5.046875e+00	2.400101e+00
Sub_16_14_09_17	5	1.061691e+01	girl.jpg	9.046875e+00	1.716683e+00
Sub_16_14_09_17	6	1.271699e+01	wind_surfer.jpg	5.937500e+00	1.916713e+00
Sub_16_14_09_17	7	1.503372e+01	car_accident.jpg	1.171875e+00	2.066674e+00
Sub_16_14_09_17	8	1.746711e+01	crime_1.jpg	1.250000e+00	2.033419e+00
Sub_16_14_09_17	9	1.988386e+01	woman.jpg	1.031250e+00	2.333359e+00
Sub_16_14_09_17	10	2.260064e+01	old_man.jpg	3.046875e+00	2.150034e+00
Sub_16_14_09_17	11	2.513400e+01	crime_3.jpg	9.375000e-02	2.800096e+00
Sub_16_14_09_17	12	2.833412e+01	couple_on_bicycle.jpg	9.875000e+00	1.683333e+00
Sub_16_14_09_17	13	3.040087e+01	cemetery.jpg	1.000000e+00	2.000036e+00
Sub_16_14_09_17	14	3.280088e+01	couple_2.jpg	2.062500e+00	2.166732e+00
Sub_16_14_09_17	15	3.535100e+01	couple_1.jpg	9.375000e-01	2.033325e+00
Sub_16_14_09_17	16	3.778437e+01	family.jpg	9.671875e+00	1.600039e+00
