subjectID	runtrial	onsettime	Name	Bid	RT
Sub_56_08_11_17	1	1.675273e-02	wind_surfer.jpg	5.828125e+00	2.950268e+00
Sub_56_08_11_17	2	3.366759e+00	car_accident.jpg	1.375000e+00	2.516728e+00
Sub_56_08_11_17	3	6.283512e+00	woman.jpg	6.250000e-02	2.450076e+00
Sub_56_08_11_17	4	9.150286e+00	crime_1.jpg	2.343750e-01	2.316734e+00
Sub_56_08_11_17	5	1.185039e+01	cemetery.jpg	2.968750e-01	1.750019e+00
Sub_56_08_11_17	6	1.398378e+01	old_man.jpg	1.281250e+00	2.816739e+00
Sub_56_08_11_17	7	1.721723e+01	couple_1.jpg	1.250000e-01	3.400101e+00
Sub_56_08_11_17	8	2.103401e+01	crime_3.jpg	5.468750e-01	2.183411e+00
Sub_56_08_11_17	9	2.361747e+01	elderly_couple.jpg	8.937500e+00	2.133382e+00
Sub_56_08_11_17	10	2.611752e+01	waves_surfer.jpg	6.703125e+00	2.266748e+00
Sub_56_08_11_17	11	2.880101e+01	man_in_jail.jpg	5.937500e-01	1.800025e+00
Sub_56_08_11_17	12	3.100108e+01	girl.jpg	9.515625e+00	1.683345e+00
Sub_56_08_11_17	13	3.311778e+01	couple_on_bicycle.jpg	9.328125e+00	1.500046e+00
Sub_56_08_11_17	14	3.503448e+01	family.jpg	7.453125e+00	2.450104e+00
Sub_56_08_11_17	15	3.788461e+01	couple_2.jpg	3.125000e-02	2.083396e+00
Sub_56_08_11_17	16	4.038470e+01	crime_2.jpg	4.218750e-01	7.100246e+00
