subjectID	runtrial	onsettime	Name	Bid	RT
Sub_79_28_12_17	1	1.672465e-02	wind_surfer.jpg	5.500000e+00	6.950351e+00
Sub_79_28_12_17	2	7.400143e+00	elderly_couple.jpg	8.046875e+00	2.200072e+00
Sub_79_28_12_17	3	1.001687e+01	girl.jpg	8.000000e+00	1.866733e+00
Sub_79_28_12_17	4	1.231696e+01	crime_2.jpg	3.437500e-01	2.583404e+00
Sub_79_28_12_17	5	1.533373e+01	couple_2.jpg	4.078125e+00	1.666632e+00
Sub_79_28_12_17	6	1.743377e+01	cemetery.jpg	5.468750e-01	2.233327e+00
Sub_79_28_12_17	7	2.006715e+01	crime_1.jpg	1.078125e+00	4.150096e+00
Sub_79_28_12_17	8	2.466729e+01	couple_on_bicycle.jpg	8.937500e+00	1.833387e+00
Sub_79_28_12_17	9	2.690067e+01	car_accident.jpg	7.812500e-02	1.800025e+00
Sub_79_28_12_17	10	2.911741e+01	crime_3.jpg	6.718750e-01	1.333319e+00
Sub_79_28_12_17	11	3.085079e+01	man_in_jail.jpg	1.656250e+00	1.750006e+00
Sub_79_28_12_17	12	3.300082e+01	family.jpg	9.718750e+00	1.883357e+00
Sub_79_28_12_17	13	3.530088e+01	couple_1.jpg	8.875000e+00	2.150019e+00
Sub_79_28_12_17	14	3.786765e+01	woman.jpg	3.156250e+00	2.016736e+00
Sub_79_28_12_17	15	4.030102e+01	waves_surfer.jpg	4.171875e+00	2.250006e+00
Sub_79_28_12_17	16	4.291778e+01	old_man.jpg	4.140625e+00	3.066715e+00
