face1Time	face2Time	face1Fraction	face2Fraction	Fusion	Quantity_face1	Quantity_face2	Initial_face	Subject	Trial	IsCorrupted
6.606156882	2.967279785	0.690050722	0.309949278	20.42647381	5	2	1	6	50	0
2.807772979	5.423859765	0.341095511	0.658904489	21.76825806	2	5	0	6	51	0
7.230951934	5.375189268	0.573605501	0.426394499	17.39372081	4	3	0	6	52	0
9.510301812	3.271600391	0.744044326	0.255955674	17.21800828	5	3	0	6	53	0
6.880224496	1.824218758	0.790426716	0.209573284	21.29528647	6	2	1	6	54	1
7.14345275	5.431719584	0.568060028	0.431939972	17.42472703	4	4	0	6	55	0
5.999079709	5.439934063	0.524440291	0.475559709	18.56087533	3	4	1	6	56	0
5.743276218	5.047710292	0.532229024	0.467770976	19.20887721	6	5	0	6	57	0
5.463041116	5.687357434	0.489941332	0.510058668	18.84937309	4	3	1	6	58	0
7.728581501	3.983560493	0.659877715	0.340122285	18.28776136	8	3	1	6	59	0
4.775268297	4.494721015	0.515132018	0.484867982	20.72984647	4	4	1	6	60	0
6.495216797	3.928171988	0.623138687	0.376861313	19.57658556	3	3	1	6	61	0
4.895469164	3.47165302	0.585083982	0.414916018	21.63273926	3	3	1	6	62	0
9.079629671	8.247807111	0.524003047	0.475996953	12.67242495	4	5	1	6	63	0
16.47972524	4.416559589	0.788643789	0.211356211	9.103406416	4	3	1	6	64	0
4.743168933	6.68758699	0.414947967	0.585052033	18.56914087	5	7	0	7	1	0
3.123674798	7.399766449	0.296830165	0.703169835	19.4764239	5	8	0	7	2	0
7.599677897	4.927343597	0.606662797	0.393337203	17.4728485	7	5	1	7	3	0
2.959527058	2.79968856	0.513876759	0.486123241	24.24069515	4	3	1	7	4	0
8.031306218	1.18395742	0.871522133	0.128477867	20.78463116	8	1	1	7	5	0
8.055315947	0	1	0	21.94455804	9	0	1	7	6	0
7.345820677	3.295829202	0.690289641	0.309710359	19.35824406	8	3	1	7	7	0
9.080281892	1.671683424	0.84452299	0.15547701	19.24787959	9	2	1	7	8	0
7.783285789	4.431309297	0.637211937	0.362788063	17.78526636	8	5	1	7	9	0
4.135625779	7.672608849	0.350232351	0.649767649	18.19165447	6	9	0	7	10	0
1.506389879	3.968385878	0.275150974	0.724849026	24.52535596	3	6	0	7	11	0
8.276498199	0	1	0	21.7233507	12	0	1	7	12	0
8.710510215	1.591959466	0.845477879	0.154522121	19.6974331	10	2	1	7	13	0
6.573173569	2.528104578	0.722225325	0.277774675	20.89858216	9	4	1	7	14	0
6.807905911	5.176276051	0.568074311	0.431925689	18.01570571	9	8	1	7	15	0
8.359242189	4.783279517	0.63604553	0.36395447	16.85737566	9	5	1	7	16	0
5.247365276	8.437819772	0.383434002	0.616565998	16.31469407	5	9	1	7	17	0
9.137535359	0	1	0	20.86235288	11	0	1	7	18	0
4.927855917	6.271364457	0.440017765	0.559982235	18.80071719	6	5	1	7	19	0
2.408505242	5.678190763	0.297835512	0.702164488	21.91330799	3	6	0	7	20	0
8.638942598	0	1	0	21.3609599	10	0	1	7	21	0
2.463303738	2.055159429	0.545164063	0.454835937	25.48145729	4	3	0	7	22	0
6.359320591	4.578982135	0.581380928	0.418619072	19.06153819	7	6	1	7	23	0
4.589182051	4.839589312	0.486721109	0.513278891	20.57107668	5	6	1	7	24	0
3.071334978	9.480493948	0.244692227	0.755307773	17.44802881	4	10	0	7	25	0
9.164722495	5.832465593	0.611096056	0.388903944	15.00270529	8	5	1	7	26	0
2.776923279	7.441571364	0.271754635	0.728245365	19.7814968	3	8	0	7	27	0
7.014863248	3.791833852	0.649121853	0.350878147	19.19326185	8	5	1	7	28	0
4.984359863	7.287372369	0.406165957	0.593834043	17.72820448	5	8	0	7	29	0
6.62335834	4.34158271	0.604048696	0.395951304	19.03487962	7	5	1	7	30	0
6.967607278	3.547282484	0.662641971	0.337358029	19.48506633	7	4	0	7	31	0
8.887889022	6.251125706	0.587085037	0.412914963	14.86076176	8	7	1	7	32	0
2.711443338	3.385475961	0.444723508	0.555276492	23.90292675	4	5	0	7	33	0
6.07962674	7.023338611	0.463988615	0.536011385	16.89690579	5	7	1	7	34	0
6.839690236	7.008179433	0.493916422	0.506083578	16.15207189	6	7	1	7	35	0
8.782843888	2.639704377	0.768904073	0.231095927	18.57730919	10	3	1	7	36	0
7.719927255	3.69540321	0.676277159	0.323722841	18.58452642	8	5	1	7	37	0
7.055094142	5.247926062	0.573444083	0.426555917	17.6969319	7	5	1	7	38	0
10.48237017	1.863935171	0.84902891	0.15097109	17.65353358	11	2	1	7	39	0
13.90067448	0	1	0	16.09917727	12	0	1	7	40	0
11.79762446	0.864008441	0.931761689	0.068238311	17.33831493	11	1	1	7	41	0
4.032166925	9.543394331	0.297016591	0.702983409	16.42441337	4	8	0	7	42	0
4.09532019	9.166515185	0.308804933	0.691195067	16.7379146	4	8	0	7	43	0
5.694496031	5.528352327	0.507402029	0.492597971	18.7770701	7	5	1	7	44	0
10.94372755	1.223721611	0.89942661	0.10057339	17.83244991	11	2	0	7	45	0
9.439734483	3.704007723	0.718192303	0.281807697	16.85619194	8	4	1	7	46	0
6.367541078	7.671457912	0.453560904	0.546439096	15.96090436	6	6	1	7	47	0
8.407516526	2.887969134	0.744325368	0.255674632	18.70433245	9	5	1	7	48	0
13.12001814	0	1	0	16.87984786	12	0	1	7	49	0
16.6875964	0	1	0	13.31228215	13	0	1	7	50	0
8.023498836	5.319098535	0.601344597	0.398655403	16.65735787	8	7	0	7	51	0
9.439421162	6.600109534	0.58850981	0.41149019	13.960345	9	7	1	7	52	0
8.216351283	1.631903553	0.834295154	0.165704846	20.15160775	10	2	1	7	53	0
11.84599031	0	1	0	18.15394925	12	0	1	7	54	0
0	6.895107963	0	1	23.10476175	0	8	0	7	55	0
17.42705593	0	1	0	12.57286424	12	0	1	7	56	0
5.72768788	9.41609595	0.378220394	0.621779606	14.85607904	6	8	0	7	57	0
3.505380636	5.110523273	0.406850015	0.593149985	21.38411776	5	5	1	7	58	0
5.823379266	7.503585095	0.43696217	0.56303783	16.67296665	6	8	1	7	59	0
5.031685111	7.686820935	0.395619194	0.604380806	17.28149795	6	8	1	7	60	0
6.687898886	3.726751337	0.642162602	0.357837398	19.58521208	6	4	1	7	61	0
9.436232922	1.063826663	0.89868375	0.10131625	19.49981298	9	2	1	7	62	0
3.89559776	5.415295398	0.418391415	0.581608585	20.68907006	4	5	0	7	63	0
10.08603116	0	1	0	19.91382458	9	0	1	7	64	0
9.170105697	10.16800881	0.474198542	0.525801458	10.66187865	4	4	0	8	1	0
0	25.27407573	0	1	4.725943372	0	3	0	8	2	0
2.840661277	18.66909503	0.132063852	0.867936148	8.490121674	1	4	0	8	3	0
10.29594495	10.50373563	0.495004955	0.504995045	9.20032712	3	5	0	8	4	0
0.360047303	20.85543614	0.016970969	0.983029031	8.783900458	1	3	0	8	5	0
8.935767074	14.71673274	0.37779377	0.62220623	6.347363907	5	6	0	8	6	0
5.536558845	18.34242546	0.23185906	0.76814094	6.120957823	5	6	0	8	7	0
5.431147076	17.96776066	0.232111137	0.767888863	6.601038095	2	3	0	8	8	0
12.13480356	5.808158222	0.676298802	0.323701198	12.05687258	4	3	1	8	9	0
5.051683811	12.52734365	0.287369925	0.712630075	12.42098993	4	6	0	8	10	0
15.29101847	2.871584039	0.841895784	0.158104216	11.83762841	6	4	1	8	11	0
4.432152899	18.09585275	0.196739692	0.803260308	7.471937331	2	4	0	8	12	0
3.344135469	6.313205579	0.346279111	0.653720889	20.34259994	2	3	0	8	13	0
4.016607471	11.5601951	0.257858277	0.742141723	14.42310877	4	4	0	8	14	0
0.6878068	22.09574755	0.03018874	0.96981126	7.216253495	1	2	0	8	15	0
2.502028465	15.19249208	0.141401315	0.858598685	12.30543925	2	6	0	8	16	1
0.72775944	24.83934413	0.028464681	0.971535319	4.432638134	1	3	0	8	17	0
6.768254049	14.50832996	0.318108116	0.681891884	8.72330708	5	6	1	8	18	0
7.351539723	6.63988969	0.525431641	0.474568359	16.00853181	5	4	0	8	19	0
5.488486927	15.96778347	0.25579874	0.74420126	8.543546288	1	2	0	8	20	0
8.632752002	7.899750768	0.52216849	0.47783151	13.46727115	7	6	1	8	21	1
5.319805575	21.5535224	0.19795857	0.80204143	3.126599893	3	5	0	8	22	0
3.696204903	7.71200726	0.323995105	0.676004895	18.59176731	2	4	0	8	23	0
6.528265373	6.113239392	0.516415213	0.483584787	17.35834641	4	5	0	8	24	0
1.159899794	23.5827246	0.046878608	0.953121392	5.257331982	2	4	0	8	25	0
8.377237228	7.680147954	0.521706189	0.478293811	13.94257348	3	3	0	8	26	0
6.912384842	15.44014673	0.309243936	0.690756064	7.647489236	3	3	0	8	27	0
5.959681296	10.59908917	0.359910859	0.640089141	13.44114315	3	4	0	8	28	1
10.376285	11.06372973	0.483968184	0.516031816	8.559869232	3	4	0	8	29	0
7.40147646	10.63160848	0.410438729	0.589561271	11.96675797	4	3	0	8	30	0
2.920629848	11.82396856	0.198081343	0.801918657	15.25530409	2	4	0	8	31	0
2.33836482	22.2002587	0.095293235	0.904706765	5.461281545	2	4	0	8	32	0
9.911668964	10.84712243	0.477468499	0.522531501	9.24121944	3	5	0	8	33	0
9.659295959	13.6486396	0.414420914	0.585579086	6.69205332	6	4	1	8	34	0
5.52869872	11.96885401	0.315969828	0.684030172	12.50236745	2	4	0	8	35	0
7.83223609	12.96774298	0.376550191	0.623449809	9.19988465	3	4	0	8	36	0
2.56856241	11.10481021	0.187851416	0.812148584	16.32659545	2	5	1	8	37	0
11.31741675	4.271774712	0.72597843	0.27402157	14.4106945	7	4	1	8	38	0
7.128292514	8.396982476	0.459141144	0.540858856	14.47467939	3	6	1	8	39	1
6.606639966	8.688104726	0.431954903	0.568045097	14.70517234	6	2	1	8	40	0
3.048485593	19.10341153	0.13761736	0.86238264	7.848056408	1	3	0	8	41	0
4.791418466	7.439858786	0.391734924	0.608265076	17.7686261	3	4	0	8	42	0
2.66388431	11.62239528	0.186464523	0.813535477	15.713644	2	5	0	8	43	0
0	22.32003935	0	1	7.679867989	0	4	0	8	44	0
0	17.23026288	0	1	12.76967839	0	5	0	8	45	0
1.551933556	8.679438347	0.151683818	0.848316182	19.76853572	2	3	0	8	46	0
0.879591844	15.0877215	0.055087028	0.944912972	14.03256407	2	3	0	8	47	0
0	23.71186614	0	1	6.288129872	0	2	0	8	48	0
6.745258694	6.911393845	0.493917428	0.506082572	16.34323656	3	2	0	8	49	1
4.455839614	18.67033035	0.192675208	0.807324792	6.873717705	4	6	0	8	50	1
6.339265442	12.90376351	0.329431788	0.670568212	10.75683705	4	5	0	8	51	0
4.296033616	17.61376483	0.19607819	0.80392181	8.090147674	3	6	0	8	52	0
5.455739259	15.59201477	0.259207669	0.740792331	8.952214035	3	4	0	8	53	0
7.699353514	11.99952988	0.390852281	0.609147719	10.30107356	4	5	0	8	54	0
3.915988183	12.12797207	0.244078652	0.755921348	13.95587867	3	4	0	8	55	1
6.991590494	13.94406568	0.333956119	0.666043881	9.064200996	3	3	0	8	56	0
0	21.64444497	0	1	8.355567004	0	3	0	8	57	0
5.103481947	13.15440911	0.279521985	0.720478015	11.74200431	3	4	0	8	58	0
2.012830506	21.43906251	0.085828061	0.914171939	6.548017749	2	7	0	8	59	1
11.70770914	12.59184543	0.481807562	0.518192438	5.700390697	4	3	0	8	60	0
0.951706277	23.03012905	0.039684464	0.960315536	6.018104801	1	3	0	8	61	0
7.572491332	13.69525581	0.35605517	0.64394483	8.732190988	5	3	0	8	62	0
12.29624288	13.80858216	0.471033338	0.528966662	3.895066054	5	6	0	8	63	0
17.66965581	7.184026414	0.710947201	0.289052799	5.146245928	4	3	1	8	64	0
4.858879831	18.03156566	0.212266722	0.787733278	7.109448457	4	4	1	9	1	0
0	16.23957757	0	1	13.76034204	0	6	0	9	2	0
1.890755387	24.43941489	0.071809463	0.928190537	3.669738492	1	2	0	9	3	0
16.24896553	4.896305656	0.768444414	0.231555586	8.85464557	4	2	1	9	4	0
10.85540364	11.3838988	0.488117992	0.511882008	7.760631695	5	4	0	9	5	0
25.02111058	1.31139892	0.950198483	0.049801517	3.667495064	2	2	1	9	6	1
23.02378707	5.047359175	0.820194048	0.179805952	1.928691536	3	3	1	9	7	0
11.92787958	4.942204279	0.707043289	0.292956711	13.12985171	2	2	1	9	8	0
25.74233759	0	1	0	4.257642453	1	0	1	9	9	0
1.032073129	20.29044857	0.048402958	0.951597042	8.677422141	1	3	0	9	10	0
18.15015888	1.867636871	0.906701173	0.093298827	9.98238129	4	2	1	9	11	0
10.8393906	10.57319438	0.506215882	0.493784118	8.587192359	5	2	1	9	12	0
19.77519445	2.719801242	0.879093053	0.120906947	7.504901958	3	3	1	9	13	0
4.415459899	7.658523916	0.365700333	0.634299667	17.92594263	2	4	0	9	14	0
10.53046148	9.983754317	0.513325081	0.486674919	9.485680432	3	2	0	9	15	0
6.487045762	1.503881881	0.811801339	0.188198661	22.00901306	4	1	0	9	16	0
21.98364142	0.727842688	0.967952658	0.032047342	7.288466286	3	1	1	9	17	0
15.67865661	6.631635562	0.702754428	0.297245572	7.68955416	4	3	1	9	18	0
3.824106549	17.1996637	0.181894423	0.818105577	8.976169311	3	7	0	9	19	0
23.66317271	0.520018657	0.97849669	0.02150331	5.816763875	4	1	1	9	20	0
9.014593261	9.163947316	0.495892023	0.504107977	11.82140126	4	4	1	9	21	0
24.74489947	0	1	0	5.255071448	2	0	1	9	22	0
15.68709605	0.697464746	0.957431587	0.042568413	13.61534797	5	1	1	9	23	0
0.608070013	24.91844087	0.023821117	0.976178883	4.473548985	1	4	0	9	24	1
3.825045373	15.46292827	0.198312453	0.801687547	10.71202779	1	4	0	9	25	0
0.928064608	14.94358329	0.05847311	0.94152689	14.12826258	1	4	0	9	26	0
26.44809467	0	1	0	3.551817522	2	1	1	9	27	1
19.33530573	7.43975501	0.722138632	0.277861368	3.2249404	1	2	0	9	28	0
24.679996	0.671909791	0.973496675	0.026503325	4.648107327	3	1	1	9	29	0
1.543881562	25.47363337	0.057143729	0.942856271	2.982388702	2	3	0	9	30	0
20.87992997	0	1	0	9.12003639	6	0	1	9	31	0
28.41909375	0	1	0	1.580765702	1	0	1	9	32	0
0	28.11534597	0	1	1.884588454	0	3	0	9	33	0
4.748363686	18.15115815	0.207356456	0.792643544	7.100415729	1	2	0	9	34	0
0	25.75649152	0	1	4.243457736	0	3	0	9	35	0
23.51087417	1.039855136	0.957644634	0.042355366	5.449247315	4	2	1	9	36	1
23.8872122	0	1	0	6.112654658	3	0	1	9	37	0
19.59933749	0	1	0	10.40060264	3	0	1	9	38	0
3.664298841	6.102876971	0.375164624	0.624835376	20.23281678	2	6	1	9	39	0
22.88755745	0.575982059	0.975452039	0.024547961	6.536414871	3	1	1	9	40	0
1.871563512	5.576314483	0.251288154	0.748711846	22.55198487	2	4	1	9	41	0
6.399143797	8.367483204	0.43335176	0.56664824	15.23326438	3	3	1	9	42	0
2.047887175	0	1	0	27.9521057	1	0	1	9	43	0
18.45462539	0	1	0	11.54535893	4	0	1	9	44	0
9.416349401	13.11944282	0.417839733	0.582160267	7.464081768	3	5	0	9	45	0
15.41943729	3.463890468	0.816563557	0.183436443	11.11663461	9	1	1	9	46	0
0	28.35360269	0	1	1.646371371	0	2	0	9	47	0
28.15596745	0.35978701	0.987382869	0.012617131	1.484275189	1	2	0	9	48	1
22.32769563	0	1	0	7.672330879	2	0	1	9	49	0
2.583987869	8.85436589	0.225905574	0.774094426	18.56167047	3	3	1	9	50	0
1.503880455	25.83942053	0.05499996	0.94500004	2.656627166	2	2	1	9	51	1
6.74693649	4.135942237	0.619958805	0.380041195	19.11704772	3	2	1	9	52	0
28.05785958	0	1	0	1.942070568	2	0	1	9	53	0
20.70073395	0	1	0	9.299260059	4	0	1	9	54	0
21.22925135	0	1	0	8.770734393	4	0	1	9	55	0
27.74225377	0	1	0	2.25772114	1	1	1	9	56	1
1.335860813	13.27160822	0.091450532	0.908549468	15.39240068	1	6	0	9	57	0
2.647548821	0	1	0	27.35240642	3	0	1	9	58	0
28.39100941	0	1	0	1.608964362	1	0	1	9	59	0
0	0.233692308	0	1	29.76616828	0	1	0	9	60	0
5.885514449	18.21578337	0.244199067	0.755800933	5.898523996	3	6	0	9	61	1
9.167825206	12.84772427	0.416425001	0.583574999	7.984364425	3	7	0	9	62	0
18.4615025	5.711896642	0.763711483	0.236288517	5.826553251	2	2	1	9	63	0
21.13570703	4.663926789	0.819225078	0.180774922	4.200337669	2	1	1	9	64	0
4.496072656	20.25354211	0.181662329	0.818337671	5.250201634	4	5	0	10	1	1
21.23832538	2.95190939	0.877971032	0.122028968	5.809761525	3	1	1	10	2	1
25.77080797	0.192334787	0.992592007	0.007407993	4.036833299	2	1	1	10	3	1
3.463350161	10.51076424	0.247840404	0.752159596	16.02586422	2	2	0	10	4	0
24.41692024	1.927654824	0.926829155	0.073170845	3.655411826	1	1	0	10	5	1
6.856040064	16.91975937	0.288362126	0.711637874	6.224150392	2	2	1	10	6	1
19.63709382	0	1	0	10.36283263	1	1	1	10	7	1
17.77007071	1.727682307	0.911390697	0.088609303	10.50215205	2	5	1	10	8	1
9.715313975	14.50314504	0.401153268	0.598846732	5.781507629	5	4	0	10	9	1
5.631778485	21.05821181	0.211007139	0.788992861	3.309999153	2	4	0	10	10	1
24.44110552	1.435517636	0.944524538	0.055475462	4.123548468	4	1	1	10	11	1
14.25235611	4.55932041	0.757633489	0.242366511	11.18823425	8	4	1	10	12	1
6.671709355	1.015737885	0.867870588	0.132129412	22.31245925	5	1	0	10	13	1
8.040090239	15.49522592	0.341618111	0.658381889	6.464594321	4	4	1	10	14	1
15.84038543	7.768794901	0.670941778	0.329058222	6.390743266	4	5	1	10	15	1
19.4945052	7.423923056	0.724206667	0.275793333	3.081513588	5	3	1	10	16	1
8.312148494	6.911690287	0.545995567	0.454004433	14.77614354	5	3	1	10	17	1
4.207797839	24.05156793	0.148899231	0.851100769	1.740535017	1	2	0	10	18	1
20.5675289	5.1120665	0.800928853	0.199071147	4.320304243	4	4	1	10	19	1
22.92292964	0.823363754	0.965326641	0.034673359	6.253621934	2	3	0	10	20	1
24.99619368	3.631874277	0.873135893	0.126864107	1.371866471	3	3	0	10	21	1
3.215975541	8.008032303	0.286526487	0.713473513	18.77594968	3	2	1	10	22	1
3.543652659	11.27154765	0.239190331	0.760809669	15.1847019	3	2	0	10	23	1
15.44766701	8.263338301	0.651497767	0.348502233	6.28893681	6	4	1	10	24	1
10.8083446	10.50962613	0.507006259	0.492993741	8.681947162	6	6	1	10	25	1
5.111767149	12.80859491	0.2852491	0.7147509	12.07958292	2	4	0	10	26	1
19.35642224	4.920057578	0.797332331	0.202667669	5.723398165	2	3	1	10	27	1
7.30412674	11.56780345	0.387036549	0.612963451	11.12803389	2	4	1	10	28	1
21.87944219	1.54441073	0.934066751	0.065933249	6.576106879	2	2	1	10	29	1
6.66886894	11.02437944	0.37691603	0.62308397	12.30660166	3	6	0	10	30	1
18.07644657	3.263672434	0.847064	0.152936	8.659870161	6	5	1	10	31	1
17.65502695	4.747728282	0.788073912	0.211926088	7.597048911	3	5	1	10	32	1
10.41576303	7.703761304	0.574836449	0.425163551	11.8804081	5	6	1	10	33	1
16.59210363	5.75191435	0.742574753	0.257425247	7.655909889	5	4	1	10	34	1
8.184227219	11.32740941	0.419453651	0.580546349	10.48830806	4	3	1	10	35	1
7.983690212	14.00846565	0.363024447	0.636975553	8.007710429	3	3	0	10	36	1
15.02350647	4.287831492	0.777963003	0.222036997	10.68855484	4	5	1	10	37	1
9.599926388	11.5797142	0.453262006	0.546737994	8.820276732	5	6	0	10	38	1
24.39145629	0	1	0	5.60841684	2	0	1	10	39	0
10.01578008	13.88109176	0.419125154	0.580874846	6.103074279	2	4	0	10	40	1
4.679281512	22.02432014	0.175230352	0.824769648	3.296094723	4	5	0	10	41	1
17.62363442	2.071740772	0.894810799	0.105189201	10.30453386	5	4	1	10	42	1
9.175465641	11.34893589	0.447051556	0.552948444	9.475516929	4	4	1	10	43	1
25.95296909	1.720267238	0.937836427	0.062163573	2.326672154	3	1	1	10	44	0
21.43293267	2.096019001	0.910917451	0.089082549	6.471013834	3	2	1	10	45	1
16.2203378	9.511688805	0.630356017	0.369643983	4.267879884	3	3	0	10	46	1
18.88803813	4.647171403	0.80254387	0.19745613	6.464684411	4	6	1	10	47	1
7.487492684	10.36896562	0.419315665	0.580684335	12.14349038	6	4	1	10	48	1
12.87508763	5.159781354	0.713899704	0.286100296	11.96506003	6	5	1	10	49	1
6.159803592	8.103273276	0.431870602	0.568129398	15.73680881	3	3	0	10	50	1
9.720186841	0.439856517	0.956707221	0.043292779	19.83993783	2	4	1	10	51	1
7.278736351	10.71177736	0.404587466	0.595412534	12.00943127	3	4	1	10	52	1
17.97904115	5.495859974	0.765883573	0.234116427	6.525001946	4	3	1	10	53	1
15.57556463	11.23195661	0.581014727	0.418985273	3.192410623	4	4	1	10	54	1
24.57467912	3.088282628	0.888360377	0.111639623	2.336788795	3	3	1	10	55	1
4.052050883	13.151178	0.235540137	0.764459863	12.79665109	4	3	0	10	56	1
6.471702341	10.00832196	0.392699806	0.607300194	13.51982374	2	4	0	10	57	1
5.863773015	6.247692502	0.484150577	0.515849423	17.88841702	6	2	1	10	58	1
13.66281264	4.847567288	0.738116273	0.261883727	11.4895297	4	3	1	10	59	1
12.91967726	2.487979058	0.838523199	0.161476801	14.5922955	2	2	1	10	60	1
21.96699013	6.952758976	0.759584395	0.240415605	1.080125454	3	3	1	10	61	1
3.720039731	7.231715707	0.339675201	0.660324799	19.0481961	5	3	1	10	62	1
21.33845404	0.615582165	0.97196041	0.02803959	8.045982038	3	2	1	10	63	1
22.71292031	4.80063873	0.825517349	0.174482651	2.486391927	4	3	1	10	64	1
8.239737746	6.880295485	0.544955002	0.455044998	14.87991602	2	2	1	11	1	0
14.10855611	10.97615996	0.562436348	0.437563652	4.915268531	2	3	0	11	2	1
18.27086969	3.447711204	0.841255227	0.158744773	8.281365509	5	2	1	11	3	1
20.16760497	4.128000531	0.830092708	0.169907292	5.70438538	3	2	1	11	4	1
4.344021403	19.03288728	0.185825314	0.814174686	6.62301434	3	3	0	11	5	1
14.31406121	7.464192335	0.657263962	0.342736038	8.221622158	4	5	0	11	6	1
14.56806032	13.89972622	0.511738428	0.488261572	1.532183521	3	5	0	11	7	1
16.5040545	3.127533259	0.840688726	0.159311274	10.36828652	2	1	0	11	8	1
21.4285744	6.856111053	0.757603419	0.242396581	1.715053682	4	2	1	11	9	1
9.7018389	18.51080529	0.343882652	0.656117348	1.787318747	2	2	0	11	10	1
0.927438436	24.82995946	0.036006682	0.963993318	4.242573598	1	4	0	11	11	1
7.672195159	19.11484904	0.286414399	0.713585601	3.212825797	3	4	1	11	12	1
8.807403209	11.27966976	0.438461254	0.561538746	9.912786483	6	5	1	11	13	1
18.08400305	6.128338656	0.746891947	0.253108053	5.787636344	4	2	1	11	14	1
10.52722826	15.44540848	0.405319967	0.594680033	4.027337027	3	3	1	11	15	1
3.247831629	24.55954877	0.116797468	0.883202532	2.192467357	2	4	0	11	16	1
7.216219583	15.58850115	0.316435341	0.683564659	7.195273845	2	5	0	11	17	1
12.0757267	13.29577627	0.475956301	0.524043699	4.628405796	3	2	0	11	18	1
10.41458758	6.872025412	0.602465479	0.397534521	12.71334539	4	2	1	11	19	1
10.17578381	11.17195782	0.47666793	0.52333207	8.652143767	3	3	1	11	20	1
7.482502073	17.19183672	0.303250358	0.696749642	5.325593064	3	3	0	11	21	1
5.850105785	10.67138891	0.354090589	0.645909411	13.47834109	5	5	0	11	22	1
11.5391795	13.88039955	0.453948489	0.546051511	4.580383323	4	4	0	11	23	1
9.806743781	17.6876354	0.356681768	0.643318232	2.505556384	3	2	1	11	24	1
25.38090374	0.928049682	0.964724949	0.035275051	3.690904887	2	3	1	11	25	1
25.73359292	3.063951372	0.893603727	0.106396273	1.202404673	2	1	1	11	26	1
14.7612447	8.783189982	0.626952607	0.373047393	6.455480648	4	2	0	11	27	0
25.15106482	0	1	0	4.848892985	2	0	1	11	28	0
26.23629207	1.016010722	0.962718353	0.037281647	2.747674113	4	1	1	11	29	1
4.119654623	4.79963177	0.46188164	0.53811836	21.08054825	2	3	1	11	30	1
17.91079908	7.703993087	0.699236557	0.300763443	4.385147681	4	2	1	11	31	1
14.79117097	12.81611147	0.535770625	0.464229375	2.39270986	3	2	1	11	32	1
13.36533577	10.63165675	0.556958784	0.443041216	6.002973554	5	5	1	11	33	1
20.67872415	6.496136518	0.760950512	0.239049488	2.825127075	3	1	1	11	34	0
9.694925315	18.24753969	0.346960274	0.653039726	2.057353959	4	4	1	11	35	1
10.06562375	14.25618866	0.413851714	0.586148286	5.678083822	4	3	0	11	36	1
10.88287418	16.30397535	0.400299202	0.599700798	2.813088029	4	4	0	11	37	1
18.91173163	4.836168568	0.796353845	0.203646155	6.252020263	1	2	1	11	38	1
3.256141045	20.28794468	0.138299745	0.861700255	6.455866383	1	1	0	11	39	1
12.41578783	14.25640248	0.465495623	0.534504377	3.327652885	4	5	0	11	40	1
26.31901532	1.196848432	0.956503331	0.043496669	2.484116003	2	1	1	11	41	0
2.064015518	13.64715629	0.131372475	0.868627525	14.28880082	1	1	1	11	42	1
6.18371034	13.95244052	0.307094955	0.692905045	9.863815495	2	4	1	11	43	1
2.360139036	22.20343929	0.096082867	0.903917133	5.43632902	2	3	0	11	44	1
12.27180965	8.112540615	0.602021133	0.397978867	9.615618372	3	3	1	11	45	1
12.45493041	11.78481703	0.513822615	0.486177385	5.760192121	5	5	1	11	46	1
2.368268841	25.63970616	0.084556946	0.915443054	1.991884164	1	2	0	11	47	1
23.03247646	4.696046598	0.830642022	0.169357978	2.271382007	3	2	1	11	48	1
15.33003287	6.16812156	0.713085996	0.286914004	8.501756051	5	3	0	11	49	1
8.079316351	12.12736705	0.399833866	0.600166134	9.793278684	3	2	0	11	50	1
3.88327189	16.87990576	0.187026859	0.812973141	9.236722853	2	3	0	11	51	1
11.22186934	17.91978674	0.385080014	0.614919986	0.858268947	2	2	0	11	52	1
7.47990171	12.68811579	0.370879374	0.629120626	9.831938595	3	3	1	11	53	1
10.91193889	7.143634641	0.604352937	0.395647063	11.94433381	3	2	1	11	54	0
22.18079067	5.464051212	0.802348256	0.197651744	2.35505919	3	2	1	11	55	0
0	22.11057174	0	1	7.889396899	0	2	0	11	56	0
26.23942614	2.845883509	0.902153921	0.097846079	0.914604827	1	1	1	11	57	0
17.41244907	6.695956508	0.722256352	0.277743648	5.891573894	3	1	0	11	58	1
16.20326338	11.51191032	0.584635101	0.415364899	2.284736487	5	2	1	11	59	1
10.51193313	16.12855932	0.39458479	0.60541521	3.359432282	1	2	0	11	60	0
20.56322452	2.320004322	0.898615517	0.101384483	7.116582711	3	1	1	11	61	1
6.984603661	19.52014219	0.263522755	0.736477245	3.495222784	3	4	0	11	62	0
23.7327918	3.311995112	0.877536653	0.122463347	2.95516918	3	1	1	11	63	0
16.86411656	10.60218663	0.613992951	0.386007049	2.533681987	3	4	0	11	64	1
12.19198889	12.59998609	0.491771587	0.508228413	5.208004498	4	3	0	12	1	0
11.39088881	7.192073847	0.612974853	0.387025147	11.4169578	3	2	1	12	2	1
7.359401273	20.43956457	0.264736513	0.735263487	2.200919267	2	1	0	12	3	0
12.5672407	5.168040739	0.708601143	0.291398857	12.26456774	2	1	1	12	4	1
0	27.69752234	0	1	2.302476809	1	1	0	12	5	1
10.71983631	13.96292541	0.434304574	0.565695426	5.317090881	2	2	1	12	6	1
0	22.80666374	0	1	7.193125	0	2	0	12	7	0
7.512622385	4.047437006	0.64987749	0.35012251	18.43987047	2	2	0	12	8	1
1.080056096	12.96693816	0.076888769	0.923111231	15.95295643	2	3	0	12	9	1
